,tomato,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
1820,LOC101267594,LOC100834152,632,0.7881412227826301,0.7429561838468339,0.765548703314732
1821,LOC101267594,LOC100836122,632,0.8684627055398368,0.9422649935528509,0.9053638495463439
1822,LOC101267594,LOC100839421,632,0.8014843974248574,0.8751706135798974,0.8383275055023774
1823,LOC101267594,LOC100837937,632,0.8599089678927296,0.8462622259961631,0.8530855969444464
1824,LOC101251906,LOC100838668,632,0.5035059662935171,0.5486303739346479,0.5260681701140825
1825,LOC101251906,LOC100834152,632,0.6174027145610367,0.8061137843192754,0.711758249440156
1826,LOC101251906,LOC100836122,632,0.9383688030508057,0.9618957763311005,0.9501322896909531
1827,LOC101251906,LOC100839421,632,0.9643744618034199,0.9279932069063119,0.9461838343548659
1828,LOC101251906,LOC100837937,632,0.9251732480419896,0.9494040318269019,0.9372886399344458
1829,LOC101253461,LOC100838668,632,0.5625128142042892,0.5991823127968048,0.580847563500547
1830,LOC101253461,LOC100834152,632,0.8094385442152695,0.7458914712429194,0.7776650077290945
1831,LOC101253461,LOC100836122,632,0.8135208649417038,0.9200427713306286,0.8667818181361662
1832,LOC101253461,LOC100839421,632,0.7274458614106788,0.7734503255024059,0.7504480934565423
1833,LOC101253461,LOC100837937,632,0.7611067827576623,0.8447212001132182,0.8029139914354402
1834,LOC101249028,LOC100832901,633,0.9240907040636405,0.8380385291414634,0.881064616602552
1835,LOC101249028,LOC100844753,633,0.9072292614917783,0.9753561656760072,0.9412927135838928
1836,LOC101249028,LOC100823104,633,0.8079960634764423,0.9124445702424757,0.860220316859459
1837,LOC101249028,LOC100822793,633,0.8979784311313405,0.7935261188162406,0.8457522749737905
1838,LOC101266305,LOC100832901,633,0.3967195637019723,0.8173167978810021,0.6070181807914872
1839,LOC101266305,LOC100844753,633,0.38222823635543524,0.8673082366260968,0.6247682364907661
1840,LOC101266305,LOC100823104,633,0.5002009267232542,0.8256816680818946,0.6629412974025743
1841,LOC101266305,LOC100822793,633,0.28372493541641036,0.7302339843381451,0.5069794598772778
1842,LOC101260764,LOC100832901,633,0.7642104399885185,0.84595681633138,0.8050836281599492
1843,LOC101260764,LOC100844753,633,0.7311272399229097,0.8187564864609869,0.7749418631919482
1844,LOC101260764,LOC100823104,633,0.568310985361053,0.8100638425008648,0.6891874139309588
1845,LOC101260764,LOC100822793,633,0.8225119940952146,0.875161178727553,0.8488365864113838
1846,LOC101262254,LOC100832901,633,0.8232418911715259,0.8143884992644309,0.8188151952179784
1847,LOC101262254,LOC100844753,633,0.7724279329150777,0.9407176777683429,0.8565728053417103
1848,LOC101262254,LOC100823104,633,0.7731168245376635,0.866408780702582,0.8197628026201227
1849,LOC101262254,LOC100822793,633,0.7300446959445606,0.7752225052677926,0.7526336006061766
1850,LOC101250211,LOC100826162,634,0.8663632263090991,0.7448124036858823,0.8055878149974907
1851,LOC101255736,LOC100826162,634,0.520350095451584,0.6574456709752492,0.5888978832134166
1852,LOC101255051,LOC100834375,635,0.4502316808135482,0.5996917948234111,0.5249617378184797
1853,LOC101255051,LOC100835261,635,0.8908270800016401,0.9602729817278359,0.925550030864738
1854,LOC101254751,LOC100834375,635,0.535539426743757,0.3894644148819071,0.46250192081283203
1855,LOC101254751,LOC100835261,635,0.4221675482839217,0.19684246941535366,0.3095050088496377
1856,LOC101255353,LOC100834375,635,0.5888219133144709,0.844224297889738,0.7165231056021044
1857,LOC101255353,LOC100835261,635,0.9522860540451881,0.9816271975343586,0.9669566257897733
1858,LOC101258772,LOC100829023,636,0.9042932710050436,0.9691040035223448,0.9366986372636943
1859,LOC101267293,LOC100839249,637,0.8757762560198283,0.9004623077648835,0.8881192818923559
1860,LOC101253941,LOC100825930,638,0.8081682863820888,0.8129823568261157,0.8105753216041023
1861,LOC101262456,LOC100835192,640,0.9343684932318221,0.9442400226436456,0.9393042579377339
1862,LOC101256221,LOC100838417,641,0.9758477877557715,0.7498128754284995,0.8628303315921355
1863,LOC101244087,LOC100821058,642,0.8390207897650388,0.9198414944806114,0.8794311421228251
1864,LOC101244087,LOC100830865,642,0.8240620002460328,0.8125294839135767,0.8182957420798047
1865,LOC101244087,LOC100840666,642,0.7230327633575265,0.7414410164480926,0.7322368899028096
1866,LOC101244087,LOC112268588,642,0.9400008201090745,0.9392647105072806,0.9396327653081775
1867,LOC101258948,LOC100821058,642,0.774018944519621,0.8289461269931125,0.8014825357563669
1868,LOC101258948,LOC100830865,642,0.7626741023222755,0.8014969965720037,0.7820855494471396
1869,LOC101258948,LOC100840666,642,0.4218231024726289,0.44114224612384817,0.4314826742982385
1870,LOC101258948,LOC112268588,642,0.7935375404928856,0.8156618548919709,0.8045996976924282
1871,LOC101264727,LOC100821058,642,0.34020584737770126,0.750334937258232,0.5452703923179666
1872,LOC101264727,LOC100830865,642,0.6643129536228318,0.7278045098594207,0.6960587317411262
1873,LOC101264727,LOC100840666,642,0.9005699758067823,0.9108783847532786,0.9057241802800304
1874,LOC101264727,LOC112268588,642,0.607233362037151,0.76863855080668,0.6879359564219154
1875,LOC101248015,LOC100821058,642,0.7663919301267068,0.8870270780262288,0.8267095040764678
1876,LOC101248015,LOC100830865,642,0.9171197769303318,0.8773594993238356,0.8972396381270837
1877,LOC101248015,LOC100840666,642,0.8083979169229508,0.8233795641098217,0.8158887405163863
1878,LOC101248015,LOC112268588,642,0.799770369459138,0.9343900367959241,0.8670802031275311
1879,LOC101250051,LOC100821058,642,0.41389264772214707,0.8418278453942195,0.6278602465581833
1880,LOC101250051,LOC100830865,642,0.5173084020174683,0.777343774569928,0.6473260882936982
1881,LOC101250051,LOC100840666,642,0.8542174109156517,0.8491241312073465,0.8516707710614991
1882,LOC101250051,LOC112268588,642,0.5886988969532948,0.8596722961285655,0.7241855965409302
1883,LOC101260553,LOC100844410,643,0.613892647722147,0.8008680064156997,0.7073803270689234
1884,LOC101258215,LOC100823297,644,0.8948210111944889,0.8166242098311162,0.8557226105128025
1885,LOC101250423,LOC100824908,645,0.9421249026120473,0.9723999119413782,0.9572624072767127
1886,LOC101267894,LOC100835193,647,0.8366661654888989,0.9141680032707488,0.8754170843798239
1887,LOC101267894,LOC100824494,647,0.7808349621610785,0.8057929993395603,0.7933139807503193
1888,LOC101260569,LOC100835193,647,0.8768150608475372,0.947252885492342,0.9120339731699396
1889,LOC101260569,LOC100824494,647,0.855911391770661,0.8839135767525238,0.8699124842615924
1890,LOC101248171,LOC100822490,648,0.9871980973469471,0.9511652042645533,0.9691816508057502
1891,LOC101262763,LOC100831582,650,0.9301513101242465,0.944302921659276,0.9372271158917612
1892,LOC101249343,LOC100835663,651,0.9958748513552304,0.994578104852659,0.9952264781039446
1893,LOC101259476,LOC100841014,652,0.9202279903227129,0.8465452715665,0.8833866309446063
1894,LOC101244727,LOC100841014,652,0.5415262229876574,0.6813850363241816,0.6114556296559195
1895,LOC101251965,LOC100832621,653,0.9238938778857588,0.9233135201434097,0.9236036990145843
1896,LOC101263308,LOC100827695,654,0.975552548488949,0.9643739975469384,0.9699632730179437
1897,LOC101262713,LOC100827695,654,0.7278468036248821,0.7426423876466333,0.7352445956357576
1898,INT4,LOC100834044,656,0.49554635210927495,0.7148661823442463,0.6052062672267606
1899,LOC101246648,LOC100834044,656,0.5277647927174315,0.7871119916973299,0.6574383922073808
1900,LOC778198,LOC100832674,657,0.8498134251855497,0.7996603453155958,0.8247368852505728
1901,LOC101260602,LOC100821048,658,0.7597900520769262,0.9029908481932258,0.831390450135076
1902,LOC101260602,LOC100841189,658,0.4969532947882069,0.4553448438531937,0.4761490693207003
1903,LOC101250178,LOC100821048,658,0.6774675031779227,0.7825014938516213,0.729984498514772
1904,LOC101250178,LOC100841189,658,0.7121007093943494,0.7964776551246973,0.7542891822595233
1905,LOC543966,LOC100832682,660,0.9898552507483495,0.9915652420039626,0.990710246376156
1906,LOC101266044,LOC100843861,661,0.6447287489236069,0.7818096046796867,0.7132691768016468
1907,LOC101263127,LOC100840297,662,0.85756345593964,0.7787401327169229,0.8181517943282814
1908,LOC101263091,LOC100838264,663,0.9100176323451018,0.9624618674717741,0.936239749908438
1909,LOC101266529,LOC100826347,665,0.4112190921392545,0.22006268935224496,0.31564089074574975
1910,LOC101266529,LOC100825510,665,0.43378849386968465,0.21003239299304965,0.32191044343136715
1911,LOC101267887,LOC100843787,666,0.8158363062287284,0.7530962040444067,0.7844662551365675
1912,LOC101267887,LOC100824226,666,0.8181408127280928,0.8507091864012328,0.8344249995646629
1913,LOC101261055,LOC100843789,667,0.9038258088325747,0.910004088436016,0.9069149486342953
1914,LOC101249337,LOC100844439,669,0.9520646245950711,0.9411579708777558,0.9466112977364134
1915,EO,LOC100825430,670,0.9898552507483495,0.984879775520402,0.9873675131343758
1916,LOC101257770,LOC100839857,671,0.7422989479823039,0.699921376230462,0.7211101621063829
1917,LOC101263368,LOC100839857,671,0.6891868618526265,0.7215586376073215,0.705372749729974
1918,h52,LOC100839857,671,0.4772522245458646,0.6736673271063307,0.5754597758260976
1919,LOC101267645,LOC104582758,672,0.872161397465863,0.8713903827405101,0.8717758901031865
1920,LOC101265620,LOC100843786,673,0.8146234560307632,0.7350064471491021,0.7748149515899327
1921,LOC101265620,LOC100829867,673,0.7105698391219366,0.7735824134352297,0.7420761262785831
1922,LOC101265620,LOC100838099,673,0.714178319049767,0.7425543290247507,0.7283663240372589
1923,LOC101256132,LOC100843786,673,0.8620781563948005,0.7955530395949304,0.8288155979948655
1924,LOC101256132,LOC100829867,673,0.7665251978513142,0.8554769317860175,0.8110010648186659
1925,LOC101256132,LOC100838099,673,0.6863082790011071,0.770512941472466,0.7284106102367865
1926,LOC101259395,LOC100843786,673,0.8192889654324025,0.7699342705286661,0.7946116179805343
1927,LOC101259395,LOC100829867,673,0.8365841545814482,0.8086989338616851,0.8226415442215667
1928,LOC101259395,LOC100838099,673,0.8401744098631784,0.7828034091266471,0.8114889094949127
1929,LOC101250891,LOC100829643,674,0.9909213925452085,0.9389704828897206,0.9649459377174645
1930,LOC101263997,LOC100839518,675,0.7241071062451305,0.8086611944523068,0.7663841503487187
1931,LOC101263997,LOC100844446,675,0.8836347234182147,0.8732899330125483,0.8784623282153815
1932,LOC101249065,LOC100839518,675,0.7545208512732193,0.7639651539453407,0.75924300260928
1933,LOC101249065,LOC100844446,675,0.8612375445934309,0.8563009088907758,0.8587692267421034
1934,LOC101250314,LOC100824812,676,0.8796981998605815,0.9417051923137403,0.9107016960871609
1935,LOC101246582,LOC100824812,676,0.9074670931233855,0.9574236563197787,0.9324453747215821
1936,LOC101256740,LOC100828932,678,0.9105260999712962,0.915910306003711,0.9132182029875036
1937,LOC101256740,LOC100834351,678,0.9371386394390454,0.8831441121279785,0.910141375783512
1938,PPCK2,LOC100835740,679,0.5257391233033993,0.5420637167028336,0.5339014200031165
1939,PPCK1,LOC100835740,679,0.5421012105721172,0.6955215900871151,0.6188114003296161
1940,LOC101249257,LOC100835740,679,0.6696354615163816,0.5750306632701199,0.6223330623932508
1941,LOC101251924,LOC100835740,679,0.3619414715490493,0.5568528477529326,0.459397159650991
1942,LOC101249890,LOC100841533,680,0.9168737442079796,0.9032738937635626,0.9100738189857711
1943,LOC101249890,LOC100826136,680,0.9430106204125149,0.8927068591376546,0.9178587397750848
1944,LOC101259644,LOC100841533,680,0.9481855086726535,0.9016510991602981,0.9249183039164758
1945,LOC101259644,LOC100826136,680,0.9726329601837044,0.9076579551530018,0.9401454576683531
1946,LOC101256263,LOC100837090,681,0.886045844097265,0.7784130578356449,0.832229450966455
1947,LOC101244236,LOC100836908,682,0.921671382293845,0.9088027172374753,0.9152370497656601
1948,LOC101260692,LOC100822013,683,0.9527945216713822,0.9764163635283551,0.9646054425998687
1949,LOC101251146,LOC100822013,683,0.8589640199924368,0.881180265084407,0.8700721425384219
1950,LOC101261222,LOC100839097,684,0.9249272153196375,0.8934742271283455,0.9092007212239914
1951,SSADH,LOC100839823,685,0.8031656210275966,0.7421014561122118,0.7726335385699041
1952,LOC101252608,LOC100839879,686,0.751679173330053,0.8332582039535525,0.7924686886418028
1953,LOC101252307,LOC100839879,686,0.7639644072661663,0.8418264476383167,0.8028954274522415
1954,LOC101258922,LOC100825282,687,0.7369172099889285,0.9480328332861591,0.8424750216375438
1955,LOC101265128,LOC100839513,688,0.8717759462008448,0.8076170707928421,0.8396965084968434
1956,LOC101265128,LOC100822839,688,0.4208526400677957,0.5850740635909047,0.5029633518293503
1957,LOC101252561,LOC100839513,688,0.6706441956780251,0.6747491901751738,0.6726966929265994
1958,LOC101252561,LOC100822839,688,0.42766227908311805,0.48945498002956256,0.4585586295563403
1959,LOC101244940,LOC100839513,688,0.7833107803337843,0.7634745416234237,0.7733926609786039
1960,LOC101244940,LOC100822839,688,0.5248862098659122,0.680680567349121,0.6027833886075166
1961,LOC101255923,LOC100823876,689,0.9931356870463771,0.9988678177186527,0.9960017523825149
1962,LOC101267346,LOC100840523,690,0.927715586172961,0.9457915316958623,0.9367535589344116
1963,LOC101248602,LOC100831660,692,0.8525115840406774,0.9008963109727333,0.8767039475067053
1964,LOC101266552,LOC100841252,694,0.4666420633944315,0.549554989464415,0.5080985264294232
1965,LOC101266856,LOC100841252,694,0.5988846516586706,0.7027329622291411,0.6508088069439057
1966,LOC101259337,LOC100841252,694,0.16707444312315758,0.5425731987294399,0.3548238209262987
1967,LOC101261977,LOC100841252,694,0.5778160495345881,0.5487750416705979,0.563295545602593
1968,LOC101244107,LOC100825020,695,0.9419116742526756,0.8595087586879265,0.9007102164703011
1969,LOC101266509,LOC100846770,697,0.8869889695329479,0.9272195490140579,0.9071042592735029
1970,LOC101259324,LOC100846770,697,0.7336695780538811,0.9044689750605404,0.8190692765572107
1971,LOC101259619,LOC104581802,698,0.9674088653790954,0.9785479412802746,0.972978403329685
1972,LOC101265828,LOC100826841,699,0.973649895436093,0.9754505141994528,0.974550204817773
1973,LOC101265701,LOC100830988,700,0.25862959773649896,0.2730996634902664,0.26586463061338267
1974,LOC101265701,LOC100839190,700,0.2305982695698528,0.37496199851138995,0.3027801340406214
1975,LOC101247174,LOC100830988,700,0.5182633734731164,0.4948973173569834,0.5065803454150499
1976,LOC101247174,LOC100839190,700,0.5763362082712556,0.46851380109234625,0.522425004681801
1977,LOC101248058,LOC100830988,700,0.44057079591585685,0.6497861433468566,0.5451784696313567
1978,LOC101248058,LOC100839190,700,0.5565096157788986,0.5236692490206972,0.5400894323997979
1979,LOC101256844,LOC100841582,701,0.9396563742977817,0.9657263263829922,0.9526913503403869
1980,LOC101258596,LOC100841582,701,0.9862139664575388,0.9724313614491934,0.9793226639533661
1981,LOC101243848,LOC100830993,702,0.7862959773649896,0.9225524420542819,0.8544242097096357
1982,LOC101267372,LOC100833227,704,0.8687506549482192,0.9308928515268735,0.8998217532375463
1983,LOC101254575,LOC100837688,705,0.9597900520769262,0.9700286190521118,0.9649093355645191
1984,LOC101260430,LOC100835979,706,0.9772829786361587,0.9900025509045227,0.9836427647703407
1985,LOC101268471,LOC100837651,707,0.8694222331570098,0.8781079976098374,0.8737651153834236
1986,LOC101267765,LOC100836267,708,0.9728543896338213,0.9844953926471051,0.9786748911404632
1987,LOC101266556,LOC100828272,709,0.9326198384385123,0.8776362549926094,0.9051280467155609
1988,LOC101253485,LOC100831827,710,0.8575971715349253,0.9214265496744976,0.8895118606047114
1989,LOC101248162,LOC100841373,711,0.5885430762291385,0.7124445702424756,0.6504938232358071
1990,LOC101248162,LOC104584771,711,0.9337351867798417,0.9614995125326289,0.9476173496562352
1991,LOC101252627,LOC100841373,711,0.8507401484397424,0.891398559612542,0.8710693540261423
1992,LOC101252627,LOC104584771,711,0.9233690080780744,0.9563292134478096,0.9398491107629421
1993,LOC101250274,LOC100841373,711,0.8058309755197441,0.8315375664370853,0.8186842709784148
1994,LOC101250274,LOC104584771,711,0.9846065526715052,0.9821429694625279,0.9833747610670165
1995,LOC101267868,LOC100826538,712,0.8010497396153688,0.8386451552033212,0.819847447409345
1996,ACA10,LOC100828295,713,0.9081614521398013,0.9315532911909928,0.919857371665397
1997,ACA10,LOC100834729,713,0.9404281880601231,0.9277604805484794,0.9340943343043012
1998,ACA10,LOC100822921,713,0.7184155492680526,0.8504638802402743,0.7844397147541635
1999,LOC101265214,LOC100828295,713,0.8564399065075655,0.8801270560115735,0.8682834812595694
2000,LOC101265214,LOC100834729,713,0.8204781235904375,0.8991980375507123,0.8598380805705749
2001,LOC101265214,LOC100822921,713,0.6462787550744249,0.8554014529672611,0.750840104020843
2002,LOC101262514,LOC100840365,714,0.8075286013039734,0.8844985375978867,0.8460135694509301
2003,LOC101247788,LOC100832456,718,0.7596260302620248,0.7258986696858195,0.7427623499739222
2004,LOC101247788,LOC100832146,718,0.6493951695575512,0.5959122628619751,0.6226537162097632
2005,LOC101247788,LOC100824969,718,0.3307827941116169,0.5366481114570557,0.4337154527843363
2006,LOC101255322,LOC100837995,719,0.9943330462951572,0.9926156555649904,0.9934743509300739
2007,LOC101247215,LOC100838543,720,0.8838862235343967,0.7310060697550083,0.8074461466447025
