Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR21569207,2023-04-11 19:08:30,2022-09-15 13:55:59,9159096,1392182592,9159096,152,495,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21569/SRR21569207/SRR21569207.lite.1,SRX17571461,GSM6579257,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP397116,PRJNA880588,3,880588,SRS15112538,SAMN30853876,simple,3218,Physcomitrium patens,GSM6579257,,,,,,,no,,,,,"WIERZBICKI, MCDB, UNIVERSITY OF MICHIGAN",SRA1497652,,public,C000C5C8EF7C3B3115A4937E942922CD,0F80611131617E9E5250DA96646767D5
SRR21673302,2022-09-27 00:00:45,2022-09-22 09:08:24,65193774,6519377400,0,100,3967,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21673/SRR21673302/SRR21673302.lite.1,SRX17671635,GSM6596485,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP398655,PRJNA883186,3,883186,SRS15203554,SAMN30960010,simple,3218,Physcomitrium patens,GSM6596485,,,,,,,no,,,,,"KOCK LAB, INSTITUTE OF PLANT AND MICROBIAL BIOLOGY, ACADEMIA SINICA",SRA1503351,,public,5DEC1E2EA18FF65D9F1629480998E97B,494D1D269496BD34719F9EE428ACBF4C
SRR21673301,2022-09-27 00:00:45,2022-09-22 09:04:49,44302102,6645315300,0,150,4222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21673/SRR21673301/SRR21673301.lite.1,SRX17671636,GSM6596486,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP398655,PRJNA883186,3,883186,SRS15203555,SAMN30960009,simple,3218,Physcomitrium patens,GSM6596486,,,,,,,no,,,,,"KOCK LAB, INSTITUTE OF PLANT AND MICROBIAL BIOLOGY, ACADEMIA SINICA",SRA1503351,,public,AC0E4964BCF92A98CFCFE063F0B17296,D37C7240B2F37B63F93CD2E38C2F76CA
SRR21673300,2022-09-27 00:00:45,2022-09-22 09:04:34,65212788,6521278800,0,100,3977,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21673/SRR21673300/SRR21673300.lite.1,SRX17671637,GSM6596487,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP398655,PRJNA883186,3,883186,SRS15203556,SAMN30960008,simple,3218,Physcomitrium patens,GSM6596487,,,,,,,no,,,,,"KOCK LAB, INSTITUTE OF PLANT AND MICROBIAL BIOLOGY, ACADEMIA SINICA",SRA1503351,,public,05F827A8584D28247864FFE6C0AF1736,92B81572D623DC5201E483E53A22289D
SRR21673299,2022-09-27 00:00:45,2022-09-22 09:03:19,43740992,6561148800,0,150,4143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21673/SRR21673299/SRR21673299.lite.1,SRX17671638,GSM6596488,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP398655,PRJNA883186,3,883186,SRS15203557,SAMN30960007,simple,3218,Physcomitrium patens,GSM6596488,,,,,,,no,,,,,"KOCK LAB, INSTITUTE OF PLANT AND MICROBIAL BIOLOGY, ACADEMIA SINICA",SRA1503351,,public,34C2798D932F9836D03805D71C93875F,AE6098A915E870A518A4502C95A3A19A
SRR21673298,2022-09-27 00:00:45,2022-09-22 09:08:16,43932390,6589858500,0,150,4176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21673/SRR21673298/SRR21673298.lite.1,SRX17671639,GSM6596489,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP398655,PRJNA883186,3,883186,SRS15203558,SAMN30960006,simple,3218,Physcomitrium patens,GSM6596489,,,,,,,no,,,,,"KOCK LAB, INSTITUTE OF PLANT AND MICROBIAL BIOLOGY, ACADEMIA SINICA",SRA1503351,,public,ACEAB9D0D66F026FF59D32542E86206D,0850911A568361CFC68A0764190A5DFA
SRR24798050,2023-09-28 16:35:35,2023-06-01 16:48:15,20019420,1501456500,0,75,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798050/SRR24798050.lite.1,SRX20570372,GSM7439241,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874798,SAMN35559889,simple,3218,Physcomitrium patens,GSM7439241,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,19759DC92D87F60946116F68A1A24272,39E92C9A7AE165C408AEEDBB40C088D4
SRR24798049,2023-09-28 16:35:35,2023-06-01 16:47:18,28106687,2136108212,0,76,956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798049/SRR24798049.lite.1,SRX20570373,GSM7439242,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874799,SAMN35559888,simple,3218,Physcomitrium patens,GSM7439242,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,7FCE0C4D7E28136DF6BB32F463768682,8C721371137A58C5DEF66EF1534C21E1
SRR24798048,2023-09-28 16:35:35,2023-06-01 17:25:09,91545511,6957458836,0,76,3029,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798048/SRR24798048.lite.1,SRX20570374,GSM7439243,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874802,SAMN35559887,simple,3218,Physcomitrium patens,GSM7439243,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,6836C000E27FF4DB76ADB3CF9CAEF736,5A5804B926F825360B6D6DC37F27BC63
SRR24798047,2023-09-28 16:35:35,2023-06-01 17:14:40,47617850,3618956600,0,76,1528,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798047/SRR24798047.lite.1,SRX20570375,GSM7439244,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874800,SAMN35559886,simple,3218,Physcomitrium patens,GSM7439244,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,1045258751B4E0DF6B695904004A202C,F07771B9778F876CEDA43067A1871916
SRR24798046,2023-09-28 16:35:35,2023-06-01 16:51:32,15820974,1202394024,0,76,545,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798046/SRR24798046.lite.1,SRX20570376,GSM7439245,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874801,SAMN35559885,simple,3218,Physcomitrium patens,GSM7439245,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,D627A91134273BDFCE1145758C9ABAD4,0016FC8827BB2C0553AA41E96381ECDB
SRR24798045,2023-09-28 16:35:35,2023-06-01 16:48:50,25025806,1926987062,0,77,836,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798045/SRR24798045.lite.1,SRX20570377,GSM7439246,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874803,SAMN35559884,simple,3218,Physcomitrium patens,GSM7439246,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,6792B1AE534646C07F3986A62DA66894,9E37C6EE1D6A42725CC0BF31E138DD30
SRR24798044,2023-09-28 16:35:35,2023-06-01 17:37:07,15117911,1701377959,0,112,739,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24798/SRR24798044/SRR24798044.lite.1,SRX20570378,GSM7439247,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP440722,PRJNA978596,3,978596,SRS17874805,SAMN35559883,simple,3218,Physcomitrium patens,GSM7439247,,,,,,,no,,,,,"DR. DUTTKE LAB, SCHOOL OF MOLECULAR BIOSCIENCES, WASHINGTON STATE UNIVERSITY",SRA1647836,,public,D920389DEC8FD3B451EBA9346077AD13,8FF99C886095E02DA75E34C71B76C3EE
SRR361457,2011-12-20 08:44:50,2015-06-28 09:07:54,7762517,271688095,0,35,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/361/SRR361457/SRR361457.4,SRX104403,GSM823364: 3d,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009201,PRJNA149079,2,149079,SRS269708,SAMN00750181,simple,3218,Physcomitrella patens,GSM823364,,,,,,,no,,,,,GEO,SRA047901,,public,0DA4AA139D201BEB1DB4DA642AEEF902,09E06D8BD544D218AF40859BC4D0F52F
SRR361458,2011-12-20 08:44:50,2015-06-28 09:07:59,8443415,295519525,0,35,148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/361/SRR361458/SRR361458.4,SRX104404,GSM823365: 14d,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009201,PRJNA149079,2,149079,SRS269709,SAMN00750182,simple,3218,Physcomitrella patens,GSM823365,,,,,,,no,,,,,GEO,SRA047901,,public,C45C375B1E6F027126B8224D0CA2A59F,9293ABE04D8EBD6D8CC7809386129285
SRR361459,2011-12-20 08:44:50,2015-06-28 09:07:55,8201367,287047845,0,35,131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/361/SRR361459/SRR361459.4,SRX104405,GSM823366: 24d,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009201,PRJNA149079,2,149079,SRS269710,SAMN00750183,simple,3218,Physcomitrella patens,GSM823366,,,,,,,no,,,,,GEO,SRA047901,,public,CFA2B6A62DEE31A899DECAC6F9527FF4,F1F3BA3079D56C829EA348670D07E3D5
SRR361460,2011-12-20 08:44:50,2012-01-21 14:23:16,3808295,133290325,0,35,127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR000/361/SRR361460.sralite.1,SRX104406,GSM823367: 30d,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009201,PRJNA149079,2,149079,SRS269711,SAMN00750184,simple,3218,Physcomitrella patens,GSM823367,,,,,,,no,,,,,GEO,SRA047901,,public,0E3B6D15A75F36A0CD98B583437DC7E3,30B7354E65F0FD1FD99DE90854DD988D
SRR361461,2011-12-20 08:44:50,2012-01-21 14:23:14,3525834,123404190,0,35,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR000/361/SRR361461.sralite.1,SRX104407,GSM823368: Caulonema,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009201,PRJNA149079,2,149079,SRS269712,SAMN00750185,simple,3218,Physcomitrella patens,GSM823368,,,,,,,no,,,,,GEO,SRA047901,,public,02967B4A958A1991486D48F4D697CC46,DD5ECA97DFBD614AFE61571E16FE7941
SRR361462,2011-12-20 08:44:50,2012-01-21 14:23:16,3545074,124077590,0,35,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR000/361/SRR361462.sralite.1,SRX104408,GSM823369: Chloronema,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009201,PRJNA149079,2,149079,SRS269713,SAMN00750186,simple,3218,Physcomitrella patens,GSM823369,,,,,,,no,,,,,GEO,SRA047901,,public,95FC21C618266646A7D60DCE0D0F80E6,E4E8DD2D398813ADB9286C1F6E7620B0
SRR414991,2015-03-05 17:31:03,2012-08-11 20:34:24,3503924,122637340,0,35,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/414/SRR414991/SRR414991.sralite.1,SRX122679,GSM881402: Protoplast reprogramming_0h,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011080,PRJNA153001,2,153001,SRS295541,SAMN00792922,simple,3218,Physcomitrella patens,GSM881402,,,,,,,no,,,,,GEO,SRA050316,,public,5E6B602DAABB4920B7BE01FAFF4D8071,F4138BCDF831E6A18D53469561FA484D
SRR414992,2015-03-05 17:31:03,2012-08-11 20:34:26,3202434,112085190,0,35,102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/414/SRR414992/SRR414992.sralite.1,SRX122680,GSM881403: Protoplast reprogramming_24h,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011080,PRJNA153001,2,153001,SRS295542,SAMN00792923,simple,3218,Physcomitrella patens,GSM881403,,,,,,,no,,,,,GEO,SRA050316,,public,41D81BCC0087E21DE3152EDCCA0473E5,727C71B3CBF43172D1537FC430095089
SRR414993,2015-03-05 17:31:03,2012-08-11 20:34:32,3719941,130197935,0,35,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/414/SRR414993/SRR414993.sralite.1,SRX122681,GSM881404: Protoplast reprogramming_48h,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011080,PRJNA153001,2,153001,SRS295543,SAMN00792924,simple,3218,Physcomitrella patens,GSM881404,,,,,,,no,,,,,GEO,SRA050316,,public,05976DA627690150F23069738A1270BE,DE65DD897DCC9B618443277424A35FA7
SRR414994,2015-03-05 17:31:03,2015-06-28 08:49:26,7762517,271688095,0,35,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/414/SRR414994/SRR414994.3,SRX122682,GSM881405: Protoplast reprogramming_72h,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP011080,PRJNA153001,2,153001,SRS295544,SAMN00792925,simple,3218,Physcomitrella patens,GSM881405,,,,,,,no,,,,,GEO,SRA050316,,public,0DA4AA139D201BEB1DB4DA642AEEF902,09E06D8BD544D218AF40859BC4D0F52F
SRR435295,2012-05-08 10:10:06,2012-08-11 21:30:10,13085720,2643315440,13085720,202,1709,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/435/SRR435295/SRR435295.sralite.1,SRX126903,"GSM885768: mRNA-seq of wild-type protonema, dark-grown, time 0 control",RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,178,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP011279,PRJNA153109,2,153109,SRS297290,SAMN00794693,simple,3218,Physcomitrella patens,GSM885768,,,,,,,no,,,,,GEO,SRA050549,,public,F4DB2BD0A500ABF53F691E14524EF6CD,3D7BA1CFEA56592C2B66B521D0747254
SRR435296,2012-05-08 10:10:06,2012-08-11 21:30:44,19339570,3906593140,19339570,202,2513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/435/SRR435296/SRR435296.sralite.1,SRX126904,"GSM885769: mRNA-seq of wild-type protonema, 1 hr red light",RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,175,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP011279,PRJNA153109,2,153109,SRS297291,SAMN00794694,simple,3218,Physcomitrella patens,GSM885769,,,,,,,no,,,,,GEO,SRA050549,,public,852D1668175F2C12519D05028FC36E7B,C31634CAFD04233580CC56306C24272F
SRR435297,2012-05-08 10:10:06,2012-08-11 21:30:00,12989319,2623842438,12989319,202,1730,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/435/SRR435297/SRR435297.sralite.1,SRX126905,"GSM885770: mRNA-seq of pubs hy2 protonema, dark-grown, time 0 control",RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,135,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP011279,PRJNA153109,2,153109,SRS297292,SAMN00794695,simple,3218,Physcomitrella patens,GSM885770,,,,,,,no,,,,,GEO,SRA050549,,public,51B1D0B6D58860EA601152E3AD13510B,ED93187E2235B329FFB7BE724B2B2FC5
SRR435298,2012-05-08 10:10:06,2012-08-11 21:30:30,18354243,3707557086,18354243,202,2434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/435/SRR435298/SRR435298.sralite.1,SRX126906,"GSM885771: mRNA-seq of pubs hy2 protonema, 1 hr red light",RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,141,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP011279,PRJNA153109,2,153109,SRS297293,SAMN00794696,simple,3218,Physcomitrella patens,GSM885771,,,,,,,no,,,,,GEO,SRA050549,,public,3E8F9C8733EB777AB080B1EF5DF04A49,513ECCA4560BEABD55CD31C571AF181A
SRR7495388,2018-07-07 14:02:11,2018-07-07 13:56:43,10903332,3292806264,10903332,302,1475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/495/SRR7495388/SRR7495388.sralite.1,SRX4364829,BAOAT,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP152641,PRJNA373581,,373581,SRS3524360,SAMN09486723,simple,3218,Physcomitrella patens,Gp0176860,,,,,,,no,,,,,JGI,SRA734920,,public,21AE47FED441D03B3A1B36AE6196067A,35ADE240A79F50F71819C274FF2E71B5
SRR5829497,2017-07-15 07:05:13,2017-07-15 07:01:40,8965070,2707451140,8965070,302,1049,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829497.sralite.1,SRX3006832,BAOAW,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112105,PRJNA373582,,373582,SRS2357282,SAMN06314331,simple,3218,Physcomitrella patens,Gp0176861,,,,,,,no,,,,,JGI,SRA587118,,public,EF210BD7DAB8626258106625D4901E5D,00EC70A0711E8D75AFAAD8542C9DC875
SRR5829483,2017-07-15 07:17:51,2017-07-15 07:08:14,13388126,4043214052,13388126,302,1460,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829483.sralite.1,SRX3006846,BAOAX,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112119,PRJNA373583,,373583,SRS2357296,SAMN06314619,simple,3218,Physcomitrella patens,Gp0176862,,,,,,,no,,,,,JGI,SRA587118,,public,DD663D5E011CB6A2A741A5445FE97918,252C86AF2F1E9869DF5BC4AAF8E22E0D
SRR5829494,2017-07-15 07:08:07,2017-07-15 07:02:51,12232075,3694086650,12232075,302,1432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829494.sralite.1,SRX3006835,BAOBA,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112108,PRJNA373584,,373584,SRS2357285,SAMN06314396,simple,3218,Physcomitrella patens,Gp0176863,,,,,,,no,,,,,JGI,SRA587118,,public,AE23A5D2362071955CDB6903E1970066,12D2BBD8032A495B20BF5ACD8D471155
SRR5829499,2017-07-15 07:08:07,2017-07-15 07:02:22,8944203,2701149306,8944203,302,1129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829499.sralite.1,SRX3006830,BAOBH,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112103,PRJNA373585,,373585,SRS2357280,SAMN06313552,simple,3218,Physcomitrella patens,Gp0176864,,,,,,,no,,,,,JGI,SRA587118,,public,016852E989001D565FE4DAF4E9DEEDE8,D7AB88743473FC0CFCC0809166C38F2F
SRR5829486,2017-07-15 07:05:13,2017-07-15 07:01:45,9069371,2738950042,9069371,302,1047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829486.sralite.1,SRX3006843,BAOBP,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112116,PRJNA373586,,373586,SRS2357293,SAMN06314377,simple,3218,Physcomitrella patens,Gp0176865,,,,,,,no,,,,,JGI,SRA587118,,public,1306CBBEE54820163F8061BD1B65A8B8,CCA77FAFE151320153C358E7414C4217
SRR5829498,2017-07-15 07:08:07,2017-07-15 07:04:25,12914554,3900195308,12914554,302,1452,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829498.sralite.1,SRX3006831,BAOBS,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112104,PRJNA373587,,373587,SRS2357281,SAMN06314276,simple,3218,Physcomitrella patens,Gp0176866,,,,,,,no,,,,,JGI,SRA587118,,public,75D4893A572850E51C44EA7A61A223C4,8EC79AC4F9A987947353CEFAD0E383FE
SRR5829487,2017-07-15 07:08:07,2017-07-15 07:03:36,12768068,3855956536,12768068,302,1544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829487.sralite.1,SRX3006842,BAOBN,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112115,PRJNA373588,,373588,SRS2357292,SAMN06314519,simple,3218,Physcomitrella patens,Gp0176867,,,,,,,no,,,,,JGI,SRA587118,,public,15E22E430384CAE891611722612EBE96,99BBE07BC371917D859EF85389628B26
SRR5829492,2017-07-15 07:08:07,2017-07-15 07:03:13,11924900,3601319800,11924900,302,1356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829492.sralite.1,SRX3006837,BAOBT,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112110,PRJNA373589,,373589,SRS2357287,SAMN06314575,simple,3218,Physcomitrella patens,Gp0176868,,,,,,,no,,,,,JGI,SRA587118,,public,D67B15BC1928C93D2C0997766347ACF0,57CEA8C2A56DDF8429A80EC6A9F278DD
SRR5829491,2017-07-15 07:15:13,2017-07-15 07:08:46,12953787,3912043674,12953787,302,1713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829491.sralite.1,SRX3006838,BAOBG,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112111,PRJNA373590,,373590,SRS2357288,SAMN06314268,simple,3218,Physcomitrella patens,Gp0176869,,,,,,,no,,,,,JGI,SRA587118,,public,919CE1F3AC06F6D6FC6FB4B3EB06777A,15E41BDA8F3E52515FA9FC3C4172253D
SRR5829484,2017-07-15 07:08:07,2017-07-15 07:04:54,16024697,4839458494,16024697,302,1729,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829484.sralite.1,SRX3006845,BAOBO,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112118,PRJNA373591,,373591,SRS2357295,SAMN06314372,simple,3218,Physcomitrella patens,Gp0176870,,,,,,,no,,,,,JGI,SRA587118,,public,7EC058D4CF2A6CDC9C6C262F79EAD0EE,EA1788737A6AC85A02EFE3317D11E019
SRR5829495,2017-07-15 07:08:07,2017-07-15 07:03:28,13479113,4070692126,13479113,302,1534,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829495.sralite.1,SRX3006834,BAOBU,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112107,PRJNA373592,,373592,SRS2357284,SAMN06314248,simple,3218,Physcomitrella patens,Gp0176871,,,,,,,no,,,,,JGI,SRA587118,,public,FABC31C0B09522B8FF2C4DD2BE6C8870,C95D43A5DB8F74523BAFF2DD09B15809
SRR5829493,2017-07-15 07:08:07,2017-07-15 07:02:56,11491561,3470451422,11491561,302,1335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829493.sralite.1,SRX3006836,BAOBW,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112109,PRJNA373593,,373593,SRS2357286,SAMN06314455,simple,3218,Physcomitrella patens,Gp0176872,,,,,,,no,,,,,JGI,SRA587118,,public,49E5A3CA9E7909DB8554229C2B7CAB27,DA278A3B14A6640A234AE2605542EC25
SRR5829490,2017-07-15 07:15:13,2017-07-15 07:09:21,12876055,3888568610,12876055,302,1520,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/829/SRR5829490.sralite.1,SRX3006839,BAOAY,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112112,PRJNA373594,,373594,SRS2357289,SAMN06314277,simple,3218,Physcomitrella patens,Gp0176873,,,,,,,no,,,,,JGI,SRA587118,,public,DDFAAF3503BE2797E020E9B11F55C34A,953012E26D92F791ADF9C0595AC6DB16
