Orthogroup,Real NCBI Gene,Species
OG0000425,AT4G33810,Athaliana
OG0000425,AT4G33820,Athaliana
OG0000425,AT4G33830,Athaliana
OG0000425,AT4G33840,Athaliana
OG0000425,AT4G33860,Athaliana
OG0000425,Solyc01g106980.2,Tomato
OG0000425,Solyc01g106990.2,Tomato
OG0000425,Solyc01g107000.3,Tomato
OG0000425,Solyc05g051260.3,Tomato
OG0000426,AT2G07815,Athaliana
OG0000426,ATMG00180,Athaliana
OG0000426,Solyc00g047180.1,Tomato
OG0000426,Solyc00g052430.2,Tomato
OG0000426,Solyc00g500224.1,Tomato
OG0000426,Solyc00g500241.1,Tomato
OG0000426,Solyc03g013370.1,Tomato
OG0000426,Solyc05g025700.1,Tomato
OG0000426,Solyc10g076630.1,Tomato
OG0000426,Solyc11g039360.2,Tomato
OG0000427,AT2G07751,Athaliana
OG0000427,ATMG00990,Athaliana
OG0000427,Solyc00g500099.1,Tomato
OG0000427,Solyc00g500115.1,Tomato
OG0000427,Solyc00g500116.1,Tomato
OG0000427,Solyc00g500170.1,Tomato
OG0000427,Solyc00g500261.1,Tomato
OG0000427,Solyc00g500272.1,Tomato
OG0000427,Solyc00g500318.1,Tomato
OG0000427,Solyc00g500361.1,Tomato
OG0000428,AT4G19720,Athaliana
OG0000428,AT4G19730,Athaliana
OG0000428,AT4G19740,Athaliana
OG0000428,AT4G19750,Athaliana
OG0000428,AT4G19760,Athaliana
OG0000428,AT4G19770,Athaliana
OG0000428,AT4G19800,Athaliana
OG0000428,AT4G19810,Athaliana
OG0000428,AT4G19820,Athaliana
OG0000428,Solyc07g005100.4,Tomato
OG0000429,AT4G27470,Athaliana
OG0000429,AT4G28270,Athaliana
OG0000429,Solyc02g078320.3,Tomato
OG0000429,Solyc07g054080.3,Tomato
OG0000429,Solyc07g063200.3,Tomato
OG0000429,Solyc10g006960.3,Tomato
OG0000429,Solyc10g008400.1,Tomato
OG0000429,Solyc10g008410.1,Tomato
OG0000429,Solyc12g010670.1,Tomato
OG0000429,Solyc12g013800.3,Tomato
OG0000430,AT1G55940,Athaliana
OG0000430,AT1G65670,Athaliana
OG0000430,AT1G78490,Athaliana
OG0000430,AT3G30290,Athaliana
OG0000430,AT3G44970,Athaliana
OG0000430,AT4G15300,Athaliana
OG0000430,AT4G15310,Athaliana
OG0000430,AT4G15393,Athaliana
OG0000430,AT4G15396,Athaliana
OG0000430,AT5G48000,Athaliana
OG0000431,AT4G16580,Athaliana
OG0000431,Solyc01g081000.3,Tomato
OG0000431,Solyc04g025640.1,Tomato
OG0000431,Solyc07g064310.2,Tomato
OG0000431,Solyc07g064390.1,Tomato
OG0000431,Solyc09g010590.1,Tomato
OG0000431,Solyc10g079180.2,Tomato
OG0000431,Solyc12g005190.3,Tomato
OG0000431,Solyc12g026410.1,Tomato
OG0000431,Solyc12g089090.2,Tomato
OG0000432,AT4G20860,Athaliana
OG0000432,AT5G44360,Athaliana
OG0000432,Solyc02g070060.1,Tomato
OG0000432,Solyc10g054460.1,Tomato
OG0000432,Solyc10g054470.1,Tomato
OG0000432,Solyc10g054480.3,Tomato
OG0000432,Solyc10g054500.1,Tomato
OG0000432,Solyc10g054510.1,Tomato
OG0000432,Solyc10g054520.1,Tomato
OG0000432,Solyc10g054530.1,Tomato
OG0000433,AT4G18660,Athaliana
OG0000433,AT4G18680,Athaliana
OG0000433,AT4G18690,Athaliana
OG0000433,AT5G45830,Athaliana
OG0000433,Solyc02g072550.1,Tomato
OG0000433,Solyc02g072560.1,Tomato
OG0000433,Solyc02g072570.2,Tomato
OG0000433,Solyc02g073570.1,Tomato
OG0000433,Solyc03g006120.4,Tomato
OG0000433,Solyc05g056410.1,Tomato
OG0000434,AT1G64390,Athaliana
OG0000434,AT4G11050,Athaliana
OG0000434,Solyc02g088450.4,Tomato
OG0000434,Solyc05g025730.2,Tomato
OG0000434,Solyc05g039970.1,Tomato
OG0000434,Solyc08g022050.2,Tomato
OG0000434,Solyc08g082250.3,Tomato
OG0000434,Solyc11g040160.1,Tomato
OG0000434,Solyc12g040255.1,Tomato
OG0000434,Solyc12g055970.3,Tomato
OG0000435,AT3G13360,Athaliana
OG0000435,AT4G19110,Athaliana
OG0000435,AT4G26455,Athaliana
OG0000435,AT5G45430,Athaliana
OG0000435,AT5G56210,Athaliana
OG0000435,Solyc01g056200.1,Tomato
OG0000435,Solyc07g066170.4,Tomato
OG0000435,Solyc08g005470.4,Tomato
OG0000435,Solyc08g067450.1,Tomato
OG0000435,Solyc08g075890.3,Tomato
OG0000436,AT1G15680,Athaliana
OG0000436,AT1G49990,Athaliana
OG0000436,AT3G23950,Athaliana
OG0000436,AT3G23970,Athaliana
OG0000436,AT3G26010,Athaliana
OG0000436,AT3G28223,Athaliana
OG0000436,AT3G28280,Athaliana
OG0000436,AT3G28330,Athaliana
OG0000436,AT3G48220,Athaliana
OG0000436,AT4G22430,Athaliana
OG0000437,AT4G11810,Athaliana
OG0000437,AT4G22990,Athaliana
OG0000437,Solyc01g091870.3,Tomato
OG0000437,Solyc02g043960.1,Tomato
OG0000437,Solyc04g026050.1,Tomato
OG0000437,Solyc08g044470.1,Tomato
OG0000437,Solyc08g080200.4,Tomato
OG0000437,Solyc10g050310.1,Tomato
OG0000437,Solyc12g056440.2,Tomato
OG0000437,Solyc12g082710.1,Tomato
OG0000438,AT4G37980,Athaliana
OG0000438,AT4G37990,Athaliana
OG0000438,Solyc04g048960.1,Tomato
OG0000438,Solyc05g024310.1,Tomato
OG0000438,Solyc05g024315.1,Tomato
OG0000438,Solyc11g010960.2,Tomato
OG0000438,Solyc11g010980.2,Tomato
OG0000438,Solyc11g010990.3,Tomato
OG0000438,Solyc11g011330.2,Tomato
OG0000438,Solyc11g011340.2,Tomato
OG0000439,AT1G02990,Athaliana
OG0000439,AT3G62900,Athaliana
OG0000439,AT4G15730,Athaliana
OG0000439,Solyc02g093660.1,Tomato
OG0000439,Solyc04g025570.3,Tomato
OG0000439,Solyc06g008720.4,Tomato
OG0000439,Solyc09g059400.4,Tomato
OG0000439,Solyc09g059565.1,Tomato
OG0000439,Solyc09g074670.4,Tomato
OG0000439,Solyc11g020010.1,Tomato
OG0000440,AT1G22080,Athaliana
OG0000440,AT1G23900,Athaliana
OG0000440,AT1G23935,Athaliana
OG0000440,AT1G29350,Athaliana
OG0000440,AT1G29370,Athaliana
OG0000440,AT4G18150,Athaliana
OG0000440,AT5G46380,Athaliana
OG0000440,Solyc02g071180.3,Tomato
OG0000440,Solyc03g005750.3,Tomato
OG0000440,Solyc09g018250.2,Tomato
OG0000441,AT1G02070,Athaliana
OG0000441,AT3G02890,Athaliana
OG0000441,AT4G17850,Athaliana
OG0000441,AT5G08005,Athaliana
OG0000441,AT5G16680,Athaliana
OG0000441,AT5G61090,Athaliana
OG0000441,AT5G61100,Athaliana
OG0000441,AT5G61110,Athaliana
OG0000441,AT5G61120,Athaliana
OG0000441,Solyc03g097260.4,Tomato
OG0000442,AT1G13470,Athaliana
OG0000442,AT1G13480,Athaliana
OG0000442,AT1G13490,Athaliana
OG0000442,AT1G13500,Athaliana
OG0000442,AT1G13510,Athaliana
OG0000442,AT1G13520,Athaliana
OG0000442,AT1G13530,Athaliana
OG0000442,AT1G13540,Athaliana
OG0000442,AT1G13550,Athaliana
OG0000442,Solyc05g010460.4,Tomato
OG0000443,AT1G11300,Athaliana
OG0000443,AT1G11303,Athaliana
OG0000443,AT1G11330,Athaliana
OG0000443,AT1G11350,Athaliana
OG0000443,Solyc02g079530.4,Tomato
OG0000443,Solyc02g079540.2,Tomato
OG0000443,Solyc02g079550.3,Tomato
OG0000443,Solyc04g008370.3,Tomato
OG0000443,Solyc04g008400.1,Tomato
OG0000443,Solyc04g058110.3,Tomato
OG0000444,AT1G18390,Athaliana
OG0000444,AT1G67025,Athaliana
OG0000444,Solyc02g086210.4,Tomato
OG0000444,Solyc02g086270.4,Tomato
OG0000444,Solyc03g007220.3,Tomato
OG0000444,Solyc03g083480.4,Tomato
OG0000444,Solyc03g119230.1,Tomato
OG0000444,Solyc03g119240.3,Tomato
OG0000444,Solyc12g036320.3,Tomato
OG0000444,Solyc12g036330.1,Tomato
OG0000445,AT1G66690,Athaliana
OG0000445,AT1G66700,Athaliana
OG0000445,AT1G66720,Athaliana
OG0000445,AT3G44840,Athaliana
OG0000445,AT3G44860,Athaliana
OG0000445,AT3G44870,Athaliana
OG0000445,AT5G37970,Athaliana
OG0000445,AT5G37990,Athaliana
OG0000445,AT5G38100,Athaliana
OG0000445,AT5G38780,Athaliana
OG0000446,AT1G04270,Athaliana
OG0000446,AT1G33850,Athaliana
OG0000446,AT5G09490,Athaliana
OG0000446,AT5G09500,Athaliana
OG0000446,AT5G09510,Athaliana
OG0000446,AT5G43640,Athaliana
OG0000446,Solyc01g058060.1,Tomato
OG0000446,Solyc02g082000.3,Tomato
OG0000446,Solyc09g083370.3,Tomato
OG0000446,Solyc12g038950.3,Tomato
OG0000447,AT1G15520,Athaliana
OG0000447,Solyc05g053570.4,Tomato
OG0000447,Solyc05g053590.4,Tomato
OG0000447,Solyc05g053600.3,Tomato
OG0000447,Solyc05g053610.2,Tomato
OG0000447,Solyc09g091660.3,Tomato
OG0000447,Solyc09g091670.3,Tomato
OG0000447,Solyc12g098210.3,Tomato
OG0000447,Solyc12g100180.2,Tomato
OG0000447,Solyc12g100190.2,Tomato
OG0000448,AT1G25390,Athaliana
OG0000448,Solyc04g007390.4,Tomato
OG0000448,Solyc05g008940.3,Tomato
OG0000448,Solyc05g008950.4,Tomato
OG0000448,Solyc05g008960.3,Tomato
OG0000448,Solyc05g008970.1,Tomato
OG0000448,Solyc05g008980.2,Tomato
OG0000448,Solyc05g008990.3,Tomato
OG0000448,Solyc05g009010.1,Tomato
OG0000448,Solyc05g010530.3,Tomato
OG0000449,AT1G11145,Athaliana
OG0000449,AT3G09110,Athaliana
OG0000449,AT3G09120,Athaliana
OG0000449,AT3G09140,Athaliana
OG0000449,AT5G01120,Athaliana
OG0000449,AT5G01130,Athaliana
OG0000449,AT5G01140,Athaliana
OG0000449,AT5G01150,Athaliana
OG0000449,AT5G37320,Athaliana
OG0000449,AT5G43240,Athaliana
OG0000450,AT3G50120,Athaliana
OG0000450,AT3G50130,Athaliana
OG0000450,AT3G50140,Athaliana
OG0000450,AT3G50150,Athaliana
OG0000450,AT3G50160,Athaliana
OG0000450,AT3G50170,Athaliana
OG0000450,AT3G50180,Athaliana
OG0000450,AT3G50190,Athaliana
OG0000450,AT3G50200,Athaliana
OG0000450,Solyc02g093020.3,Tomato
OG0000451,AT3G13290,Athaliana
OG0000451,AT3G13300,Athaliana
OG0000451,Solyc02g005370.1,Tomato
OG0000451,Solyc03g071660.2,Tomato
OG0000451,Solyc07g021140.1,Tomato
OG0000451,Solyc07g065950.4,Tomato
OG0000451,Solyc10g005920.4,Tomato
OG0000451,Solyc11g032180.1,Tomato
OG0000451,Solyc11g039850.1,Tomato
OG0000451,Solyc12g062490.1,Tomato
OG0000452,AT3G07870,Athaliana
OG0000452,Solyc03g046490.3,Tomato
OG0000452,Solyc05g010210.1,Tomato
OG0000452,Solyc05g010220.2,Tomato
OG0000452,Solyc05g010490.1,Tomato
OG0000452,Solyc05g010500.1,Tomato
OG0000452,Solyc07g047640.2,Tomato
OG0000452,Solyc11g013890.1,Tomato
OG0000452,Solyc11g015890.2,Tomato
OG0000452,Solyc12g006130.3,Tomato
OG0000453,AT3G50930,Athaliana
OG0000453,AT3G50940,Athaliana
OG0000453,Solyc02g062550.3,Tomato
OG0000453,Solyc03g033750.2,Tomato
OG0000453,Solyc03g033770.1,Tomato
OG0000453,Solyc03g033790.4,Tomato
OG0000453,Solyc03g033795.1,Tomato
OG0000453,Solyc03g033820.1,Tomato
OG0000453,Solyc03g033840.4,Tomato
OG0000453,Solyc10g079630.1,Tomato
OG0000454,AT3G57600,Athaliana
OG0000454,Solyc02g090770.1,Tomato
OG0000454,Solyc02g090790.1,Tomato
OG0000454,Solyc02g090800.1,Tomato
OG0000454,Solyc03g095973.1,Tomato
OG0000454,Solyc03g095977.1,Tomato
OG0000454,Solyc09g015190.2,Tomato
OG0000454,Solyc10g076370.3,Tomato
OG0000454,Solyc10g076380.2,Tomato
OG0000454,Solyc10g080310.3,Tomato
OG0000455,AT5G27680,Athaliana
OG0000455,Solyc01g099440.4,Tomato
OG0000455,Solyc01g099460.3,Tomato
OG0000455,Solyc01g099470.3,Tomato
OG0000455,Solyc01g099480.4,Tomato
OG0000455,Solyc01g099490.1,Tomato
OG0000455,Solyc01g099500.1,Tomato
OG0000455,Solyc01g150150.1,Tomato
OG0000455,Solyc02g088430.1,Tomato
OG0000455,Solyc10g050100.1,Tomato
OG0000456,AT5G25610,Athaliana
OG0000456,Solyc02g062300.3,Tomato
OG0000456,Solyc02g062310.1,Tomato
OG0000456,Solyc02g062313.1,Tomato
OG0000456,Solyc02g062317.1,Tomato
OG0000456,Solyc02g062320.3,Tomato
OG0000456,Solyc05g015300.4,Tomato
OG0000456,Solyc08g068130.1,Tomato
OG0000456,Solyc08g068140.4,Tomato
OG0000456,Solyc08g068150.4,Tomato
OG0000457,AT5G46550,Athaliana
OG0000457,Solyc01g067950.1,Tomato
OG0000457,Solyc01g067960.1,Tomato
OG0000457,Solyc01g097580.1,Tomato
OG0000457,Solyc02g071510.3,Tomato
OG0000457,Solyc04g071210.1,Tomato
OG0000457,Solyc04g071240.1,Tomato
OG0000457,Solyc06g060330.1,Tomato
OG0000457,Solyc09g061470.1,Tomato
OG0000457,Solyc09g061480.1,Tomato
OG0000458,Solyc00g500039.1,Tomato
OG0000458,Solyc00g500044.1,Tomato
OG0000458,Solyc00g500083.1,Tomato
OG0000458,Solyc00g500301.1,Tomato
OG0000458,Solyc00g500325.1,Tomato
OG0000458,Solyc05g018800.1,Tomato
OG0000458,Solyc06g074570.2,Tomato
OG0000458,Solyc09g057840.1,Tomato
OG0000458,Solyc11g045440.1,Tomato
OG0000458,Solyc11g056260.2,Tomato
OG0000459,Solyc00g500102.1,Tomato
OG0000459,Solyc00g500119.1,Tomato
OG0000459,Solyc00g500243.1,Tomato
OG0000459,Solyc00g500276.1,Tomato
OG0000459,Solyc00g500311.1,Tomato
OG0000459,Solyc00g500360.1,Tomato
OG0000459,Solyc05g045870.2,Tomato
OG0000459,Solyc09g015880.4,Tomato
OG0000459,Solyc12g035825.1,Tomato
OG0000459,Solyc12g035840.1,Tomato
OG0000460,Solyc01g017535.1,Tomato
OG0000460,Solyc01g017725.1,Tomato
OG0000460,Solyc10g018620.1,Tomato
OG0000460,Solyc10g018630.3,Tomato
OG0000460,Solyc11g045540.1,Tomato
OG0000460,Solyc11g045550.1,Tomato
OG0000460,Solyc11g045560.1,Tomato
OG0000460,Solyc11g045570.1,Tomato
OG0000460,Solyc12g019945.1,Tomato
OG0000460,Solyc12g062850.1,Tomato
OG0000461,Solyc01g044275.1,Tomato
OG0000461,Solyc02g021530.1,Tomato
OG0000461,Solyc04g025950.1,Tomato
OG0000461,Solyc05g150120.1,Tomato
OG0000461,Solyc06g017975.1,Tomato
OG0000461,Solyc06g034077.1,Tomato
OG0000461,Solyc07g041365.1,Tomato
OG0000461,Solyc10g052685.1,Tomato
OG0000461,Solyc11g150116.1,Tomato
OG0000461,Solyc12g019715.1,Tomato
OG0000462,Solyc01g088260.3,Tomato
OG0000462,Solyc01g088270.3,Tomato
OG0000462,Solyc01g088275.1,Tomato
OG0000462,Solyc01g088290.2,Tomato
OG0000462,Solyc01g088300.3,Tomato
OG0000462,Solyc09g089990.3,Tomato
OG0000462,Solyc09g090000.1,Tomato
OG0000462,Solyc09g090005.1,Tomato
OG0000462,Solyc09g090020.4,Tomato
OG0000462,Solyc09g090040.3,Tomato
OG0000463,Solyc01g100107.1,Tomato
OG0000463,Solyc03g059120.1,Tomato
OG0000463,Solyc04g017665.1,Tomato
OG0000463,Solyc04g024950.2,Tomato
OG0000463,Solyc04g049780.3,Tomato
OG0000463,Solyc04g053070.2,Tomato
OG0000463,Solyc07g021740.2,Tomato
OG0000463,Solyc07g041030.1,Tomato
OG0000463,Solyc10g050560.1,Tomato
OG0000463,Solyc12g040648.1,Tomato
OG0000464,Solyc02g091350.4,Tomato
OG0000464,Solyc02g091370.2,Tomato
OG0000464,Solyc03g078690.4,Tomato
OG0000464,Solyc03g078710.3,Tomato
OG0000464,Solyc03g078720.4,Tomato
OG0000464,Solyc03g078730.3,Tomato
OG0000464,Solyc03g078770.3,Tomato
OG0000464,Solyc03g078800.2,Tomato
OG0000464,Solyc03g083650.4,Tomato
OG0000464,Solyc05g052870.4,Tomato
OG0000465,Solyc03g090990.1,Tomato
OG0000465,Solyc03g091000.1,Tomato
OG0000465,Solyc03g091010.1,Tomato
OG0000465,Solyc03g091020.1,Tomato
OG0000465,Solyc03g091030.1,Tomato
OG0000465,Solyc03g091035.1,Tomato
OG0000465,Solyc03g093040.3,Tomato
OG0000465,Solyc03g093050.1,Tomato
OG0000465,Solyc03g093060.1,Tomato
OG0000465,Solyc03g093070.1,Tomato
OG0000466,Solyc03g122350.3,Tomato
OG0000466,Solyc03g122360.3,Tomato
OG0000466,Solyc04g051244.1,Tomato
OG0000466,Solyc04g051246.1,Tomato
OG0000466,Solyc04g071780.3,Tomato
OG0000466,Solyc04g071790.3,Tomato
OG0000466,Solyc04g071800.3,Tomato
OG0000466,Solyc04g071805.1,Tomato
OG0000466,Solyc04g150164.1,Tomato
OG0000466,Solyc11g030730.2,Tomato
OG0000467,Solyc06g008625.1,Tomato
OG0000467,Solyc06g008640.2,Tomato
OG0000467,Solyc06g008650.4,Tomato
OG0000467,Solyc06g008660.3,Tomato
OG0000467,Solyc06g008667.1,Tomato
OG0000467,Solyc06g008680.3,Tomato
OG0000467,Solyc06g084180.3,Tomato
OG0000467,Solyc09g065450.4,Tomato
OG0000467,Solyc12g014580.2,Tomato
OG0000467,Solyc12g062910.2,Tomato
OG0000468,Solyc07g006380.3,Tomato
OG0000468,Solyc07g007730.4,Tomato
OG0000468,Solyc07g016095.1,Tomato
OG0000468,Solyc07g016113.1,Tomato
OG0000468,Solyc07g016120.3,Tomato
OG0000468,Solyc07g150108.1,Tomato
OG0000468,Solyc11g006260.2,Tomato
OG0000468,Solyc11g028040.2,Tomato
OG0000468,Solyc11g028060.1,Tomato
OG0000468,Solyc11g028070.2,Tomato
OG0000469,Solyc08g006730.1,Tomato
OG0000469,Solyc08g068280.2,Tomato
OG0000469,Solyc08g068690.1,Tomato
OG0000469,Solyc08g068700.1,Tomato
OG0000469,Solyc08g068710.1,Tomato
OG0000469,Solyc08g068720.1,Tomato
OG0000469,Solyc08g068730.1,Tomato
OG0000469,Solyc08g068770.3,Tomato
OG0000469,Solyc08g068780.3,Tomato
OG0000469,Solyc08g068790.3,Tomato
OG0000470,Solyc10g019190.2,Tomato
OG0000470,Solyc11g013570.3,Tomato
OG0000470,Solyc11g013633.1,Tomato
OG0000470,Solyc11g013635.1,Tomato
OG0000470,Solyc11g013637.1,Tomato
OG0000470,Solyc11g013700.2,Tomato
OG0000470,Solyc11g013745.1,Tomato
OG0000470,Solyc11g050800.1,Tomato
OG0000470,Solyc11g050880.2,Tomato
OG0000470,Solyc12g040520.2,Tomato
OG0000471,AT1G01340,Athaliana
OG0000471,AT2G46430,Athaliana
OG0000471,AT2G46440,Athaliana
OG0000471,AT2G46450,Athaliana
OG0000471,AT4G01010,Athaliana
OG0000471,Solyc01g095770.3,Tomato
OG0000471,Solyc05g050350.2,Tomato
OG0000471,Solyc05g050360.3,Tomato
OG0000471,Solyc05g050380.4,Tomato
OG0000472,AT2G24390,Athaliana
OG0000472,AT3G28930,Athaliana
OG0000472,AT3G28940,Athaliana
OG0000472,AT3G28950,Athaliana
OG0000472,AT4G31310,Athaliana
OG0000472,AT5G39720,Athaliana
OG0000472,AT5G39730,Athaliana
OG0000472,Solyc08g006070.4,Tomato
OG0000472,Solyc08g069232.1,Tomato
OG0000473,AT2G40710,Athaliana
OG0000473,AT2G45250,Athaliana
OG0000473,AT4G37680,Athaliana
OG0000473,AT4G38280,Athaliana
OG0000473,AT4G38290,Athaliana
OG0000473,AT4G38320,Athaliana
OG0000473,AT4G38330,Athaliana
OG0000473,Solyc01g112180.4,Tomato
OG0000473,Solyc02g092230.3,Tomato
OG0000474,AT1G02920,Athaliana
OG0000474,AT1G02930,Athaliana
OG0000474,AT1G02940,Athaliana
OG0000474,AT1G02950,Athaliana
OG0000474,AT2G02930,Athaliana
OG0000474,AT4G02520,Athaliana
OG0000474,Solyc06g009020.2,Tomato
OG0000474,Solyc06g009040.4,Tomato
OG0000474,Solyc09g074850.4,Tomato
OG0000475,AT1G07660,Athaliana
OG0000475,AT1G07820,Athaliana
OG0000475,AT2G28740,Athaliana
OG0000475,AT3G45930,Athaliana
OG0000475,AT3G46320,Athaliana
OG0000475,AT3G53730,Athaliana
OG0000475,AT5G59690,Athaliana
OG0000475,AT5G59970,Athaliana
OG0000475,Solyc11g066160.1,Tomato
OG0000476,AT1G30760,Athaliana
OG0000476,AT2G34790,Athaliana
OG0000476,AT5G44380,Athaliana
OG0000476,AT5G44390,Athaliana
OG0000476,AT5G44400,Athaliana
OG0000476,Solyc02g070070.1,Tomato
OG0000476,Solyc09g072660.4,Tomato
OG0000476,Solyc10g054540.1,Tomato
OG0000476,Solyc10g054550.1,Tomato
OG0000477,AT1G13960,Athaliana
OG0000477,AT2G03340,Athaliana
OG0000477,AT3G01080,Athaliana
OG0000477,AT4G08470,Athaliana
OG0000477,AT4G08480,Athaliana
OG0000477,AT4G08500,Athaliana
OG0000477,AT4G12020,Athaliana
OG0000477,Solyc05g012770.3,Tomato
OG0000477,Solyc07g053170.4,Tomato
OG0000478,AT1G58430,Athaliana
OG0000478,AT2G24560,Athaliana
OG0000478,AT2G30220,Athaliana
OG0000478,AT2G30310,Athaliana
OG0000478,AT2G31540,Athaliana
OG0000478,AT2G31550,Athaliana
OG0000478,Solyc04g007440.1,Tomato
OG0000478,Solyc09g030370.3,Tomato
OG0000478,Solyc12g010560.3,Tomato
OG0000479,AT2G24030,Athaliana
OG0000479,Solyc01g106070.2,Tomato
OG0000479,Solyc07g005700.3,Tomato
OG0000479,Solyc07g005710.3,Tomato
OG0000479,Solyc10g044984.1,Tomato
OG0000479,Solyc10g045030.1,Tomato
OG0000479,Solyc10g047670.2,Tomato
OG0000479,Solyc10g048110.1,Tomato
OG0000479,Solyc10g048140.2,Tomato
OG0000480,AT2G21060,Athaliana
OG0000480,AT4G38680,Athaliana
OG0000480,Solyc01g015290.1,Tomato
OG0000480,Solyc01g016840.1,Tomato
OG0000480,Solyc01g111280.3,Tomato
OG0000480,Solyc01g111300.4,Tomato
OG0000480,Solyc02g083800.4,Tomato
OG0000480,Solyc03g033500.4,Tomato
OG0000480,Solyc10g055250.1,Tomato
OG0000481,AT1G10190,Athaliana
OG0000481,AT2G24950,Athaliana
OG0000481,AT4G10210,Athaliana
OG0000481,AT4G10220,Athaliana
OG0000481,AT4G15050,Athaliana
OG0000481,AT4G15053,Athaliana
OG0000481,AT4G15056,Athaliana
OG0000481,AT4G23080,Athaliana
OG0000481,AT5G37520,Athaliana
OG0000482,AT1G19910,Athaliana
OG0000482,AT2G16510,Athaliana
OG0000482,AT4G34720,Athaliana
OG0000482,AT4G38920,Athaliana
OG0000482,Solyc02g084360.3,Tomato
OG0000482,Solyc04g081090.3,Tomato
OG0000482,Solyc10g054560.2,Tomato
OG0000482,Solyc10g054570.2,Tomato
OG0000482,Solyc10g054590.2,Tomato
OG0000483,AT2G16380,Athaliana
OG0000483,AT2G18180,Athaliana
OG0000483,AT2G21540,Athaliana
OG0000483,AT4G34580,Athaliana
OG0000483,AT4G36490,Athaliana
OG0000483,AT4G39180,Athaliana
OG0000483,Solyc01g109860.3,Tomato
OG0000483,Solyc10g053900.2,Tomato
OG0000483,Solyc11g040280.2,Tomato
OG0000484,AT2G22750,Athaliana
OG0000484,AT4G37850,Athaliana
OG0000484,Solyc01g106460.4,Tomato
OG0000484,Solyc02g091800.4,Tomato
OG0000484,Solyc02g091810.2,Tomato
OG0000484,Solyc02g091820.3,Tomato
OG0000484,Solyc05g009640.4,Tomato
OG0000484,Solyc06g064580.2,Tomato
OG0000484,Solyc06g064590.3,Tomato
OG0000485,AT1G08060,Athaliana
OG0000485,AT2G25170,Athaliana
OG0000485,AT2G28240,Athaliana
OG0000485,AT4G31900,Athaliana
OG0000485,Solyc06g010240.3,Tomato
OG0000485,Solyc06g065730.3,Tomato
OG0000485,Solyc08g029130.3,Tomato
OG0000485,Solyc10g011940.1,Tomato
OG0000485,Solyc11g069610.3,Tomato
OG0000486,AT2G15325,Athaliana
OG0000486,AT2G18370,Athaliana
OG0000486,Solyc01g081600.3,Tomato
OG0000486,Solyc06g059790.4,Tomato
OG0000486,Solyc06g059830.3,Tomato
OG0000486,Solyc08g067500.1,Tomato
OG0000486,Solyc10g012110.3,Tomato
OG0000486,Solyc10g012120.1,Tomato
OG0000486,Solyc10g012130.1,Tomato
OG0000487,AT2G07725,Athaliana
OG0000487,ATMG00210,Athaliana
OG0000487,Solyc00g072800.2,Tomato
OG0000487,Solyc00g500260.1,Tomato
OG0000487,Solyc00g500312.1,Tomato
OG0000487,Solyc00g500362.1,Tomato
OG0000487,Solyc09g050050.2,Tomato
OG0000487,Solyc11g064940.1,Tomato
OG0000487,Solyc12g021320.1,Tomato
OG0000488,AT2G18560,Athaliana
OG0000488,AT2G18570,Athaliana
OG0000488,AT3G50740,Athaliana
OG0000488,AT4G36770,Athaliana
OG0000488,AT5G26310,Athaliana
OG0000488,AT5G66690,Athaliana
OG0000488,Solyc02g062990.1,Tomato
OG0000488,Solyc02g063000.4,Tomato
OG0000488,Solyc02g085660.1,Tomato
OG0000489,AT1G28220,Athaliana
OG0000489,AT1G28230,Athaliana
OG0000489,AT2G33750,Athaliana
OG0000489,Solyc04g074870.3,Tomato
OG0000489,Solyc04g074880.2,Tomato
OG0000489,Solyc06g035410.2,Tomato
OG0000489,Solyc06g035420.1,Tomato
OG0000489,Solyc07g008440.3,Tomato
OG0000489,Solyc12g087870.2,Tomato
OG0000490,AT1G64065,Athaliana
OG0000490,AT2G44000,Athaliana
OG0000490,AT2G46150,Athaliana
OG0000490,AT3G05975,Athaliana
OG0000490,AT3G54200,Athaliana
OG0000490,AT4G23610,Athaliana
OG0000490,Solyc08g008150.1,Tomato
OG0000490,Solyc09g031920.1,Tomato
OG0000490,Solyc10g074730.3,Tomato
OG0000491,AT2G15480,Athaliana
OG0000491,AT2G15490,Athaliana
OG0000491,AT4G34131,Athaliana
OG0000491,AT4G34135,Athaliana
OG0000491,AT4G34138,Athaliana
OG0000491,Solyc01g107810.2,Tomato
OG0000491,Solyc01g107820.2,Tomato
OG0000491,Solyc01g107825.1,Tomato
OG0000491,Solyc01g107850.4,Tomato
OG0000492,AT1G29910,Athaliana
OG0000492,AT1G29920,Athaliana
OG0000492,AT1G29930,Athaliana
OG0000492,AT2G34420,Athaliana
OG0000492,Solyc02g070940.1,Tomato
OG0000492,Solyc02g070950.1,Tomato
OG0000492,Solyc02g070970.1,Tomato
OG0000492,Solyc02g071010.1,Tomato
OG0000492,Solyc02g071030.2,Tomato
OG0000493,AT2G07768,Athaliana
OG0000493,ATMG00830,Athaliana
OG0000493,ATMG00960,Athaliana
OG0000493,Solyc00g049210.1,Tomato
OG0000493,Solyc00g500249.1,Tomato
OG0000493,Solyc00g500348.1,Tomato
OG0000493,Solyc04g049870.1,Tomato
OG0000493,Solyc06g065880.1,Tomato
OG0000493,Solyc11g063630.1,Tomato
OG0000494,AT1G06150,Athaliana
OG0000494,AT1G64625,Athaliana
OG0000494,AT2G27230,Athaliana
