"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"722","SRR5412149","2017-10-30 19:13:22","2017-04-04 07:59:18",21751247,2196875947,0,101,1285,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/412/SRR5412149.sralite.1","SRX2704197","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","SRP102989","PRJNA381064",2,381064,"SRS2097921","SAMN06679911","simple",28377,"Anolis carolinensis","GSM2563010",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA551247",NA,"public","CEBDCECCB2E487883A365BEC5D5C5312","A1E54C3D004CD4C2DB224704020096CC"
"721","SRR5412148","2017-10-30 19:13:22","2017-04-04 07:55:24",24407832,2465191032,0,101,1608,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/412/SRR5412148.sralite.1","SRX2704196","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","SRP102989","PRJNA381064",2,381064,"SRS2097920","SAMN06679912","simple",28377,"Anolis carolinensis","GSM2563009",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA551247",NA,"public","9C84A44A0E326A5558CFE82896C4C565","8B6CAA791BFAEE90D21FA234AB11A468"
"720","SRR5412147","2017-10-30 19:13:22","2017-04-04 07:56:56",20026314,2022657714,0,101,1255,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/412/SRR5412147.sralite.1","SRX2704195","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","SRP102989","PRJNA381064",2,381064,"SRS2097919","SAMN06679913","simple",28377,"Anolis carolinensis","GSM2563008",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA551247",NA,"public","297960087F170B0C3E480DB61BC86F6E","E8E113BC702546784DFD492A9BDA1B8C"
"719","SRR5412146","2017-10-30 19:13:22","2017-04-04 07:57:27",26327473,2659074773,0,101,1584,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/412/SRR5412146.sralite.1","SRX2704194","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","SRP102989","PRJNA381064",2,381064,"SRS2097918","SAMN06679914","simple",28377,"Anolis carolinensis","GSM2563007",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA551247",NA,"public","6BDD332CE93E5ECB895317C306D52F0B","4DAF6F4AAB9D1E5B0436ADBB85CAD11D"
"718","SRR5412145","2017-10-30 19:13:22","2017-04-04 07:58:01",29117617,2940879317,0,101,1902,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/412/SRR5412145.sralite.1","SRX2704193","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","SRP102989","PRJNA381064",2,381064,"SRS2097917","SAMN06679915","simple",28377,"Anolis carolinensis","GSM2563006",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA551247",NA,"public","0709831AB405681DC0DB2B7F5BC4B605","7448B1DD201C7EA8C0A9670B159A5CA8"
"717","SRR5412144","2017-10-30 19:13:22","2017-04-04 07:59:14",21632296,2184861896,0,101,1362,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/412/SRR5412144.sralite.1","SRX2704192","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","SRP102989","PRJNA381064",2,381064,"SRS2097916","SAMN06679916","simple",28377,"Anolis carolinensis","GSM2563005",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA551247",NA,"public","83B6DB5027BBF1FB93B516CB06344AA8","57AF7CFCC261D4A539DA17AFF6D2F305"
"895","SRR5039775","2017-09-05 14:52:17","2016-11-20 13:53:15",14228946,939647820,0,66,349,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039775.sralite.1","SRX2363111","HOD08","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810584","SAMN06042503","simple",28377,"Anolis carolinensis","HOD08",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","9C66349B4596F51621074DABDF0298E8","958EE75452130865CDECD5552031312F"
"973","SRR5039774","2017-09-05 14:52:16","2016-11-20 13:45:49",8311374,553532093,0,66,189,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039774/SRR5039774.sralite.1","SRX2363110","PV104","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810583","SAMN06042530","simple",28377,"Anolis carolinensis","PV104",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","9BA1571BD3970A355A103789A9B2E6BD","75F439534FFC39FDFDABF03C4EE7F333"
"964","SRR5039773","2017-09-05 14:52:16","2016-11-20 13:45:39",9625887,618434333,0,64,215,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039773.sralite.1","SRX2363109","PV073","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810582","SAMN06042520","simple",28377,"Anolis carolinensis","PV073",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","7E61BCCAA76539D5DF2B2D6A21F25E7A","498925E73790F48F9A6E0B213EFA9634"
"971","SRR5039772","2017-09-05 14:52:16","2016-11-20 13:49:58",14832921,953301149,0,64,334,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039772/SRR5039772.sralite.1","SRX2363108","PV102","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810581","SAMN06042528","simple",28377,"Anolis carolinensis","PV102",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","F60B39F08FA7BC3FC35AE6D3AB155683","7F84C6EA00F050A2369D7D228FEA6328"
"669","SRR5039770","2017-09-05 14:52:16","2016-11-20 13:48:26",12364418,794448467,0,64,299,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039770.sralite.1","SRX2363106","BRO09","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810579","SAMN06042497","simple",28377,"Anolis carolinensis","BRO09",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","A349A7D04BDE8BDDFC4B57D43FC61BFC","B65080CD84741F577CE595E873F9C9E3"
"972","SRR5039769","2017-09-05 14:52:16","2016-11-20 13:46:09",10380194,699543247,0,67,238,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039769.sralite.1","SRX2363105","PV103","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810578","SAMN06042529","simple",28377,"Anolis carolinensis","PV103",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","AB4F230E14AB47201530600E2A8ED36B","C3A6BDFE975F85CEBC157410FFE25169"
"963","SRR5039768","2017-09-05 14:52:16","2016-11-20 13:44:05",4426631,293057112,0,66,102,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039768.sralite.1","SRX2363104","PV072","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810577","SAMN06042519","simple",28377,"Anolis carolinensis","PV072",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","AFABB7A01E9038A1682F2810C90F7A0E","D903832D11325E4C971EAA4C387D7495"
"959","SRR5039767","2017-09-05 14:52:16","2016-11-20 13:46:27",11622887,774669264,0,66,267,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039767/SRR5039767.sralite.1","SRX2363103","PV052","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810576","SAMN06042515","simple",28377,"Anolis carolinensis","PV052",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","AF0922BBFB3C40ACA90C09243BCBB0F0","897F35C3E8C617910DA914D17F4A5FF4"
"666","SRR5039766","2017-09-05 14:52:16","2016-11-20 13:53:12",13433964,875578260,0,65,327,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039766/SRR5039766.sralite.1","SRX2363102","BRO02","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810575","SAMN06042494","simple",28377,"Anolis carolinensis","BRO02",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","0C656B2B81FF1021020C86A613B7C56D","1DF5D433D0C8444F661C91C67522E9A4"
"55","SRR5039765","2017-09-05 14:52:16","2016-11-20 13:50:42",18836181,1222550630,0,64,457,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039765.sralite.1","SRX2363101","AUS16","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810574","SAMN06042493","simple",28377,"Anolis carolinensis","AUS16",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","F8250C573C38BE7A88B4C9C631ACD29F","1497F4864CDA4E8B6D1FEB4C46E4D661"
"670","SRR5039764","2017-09-05 14:52:16","2016-11-20 13:44:59",7622719,485844126,0,63,168,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039764.sralite.1","SRX2363100","BRO11","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810573","SAMN06042498","simple",28377,"Anolis carolinensis","BRO11",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","97C03DAE265FEB90F3389F6CC8896994","729D7ACFA37ACAFCEBDD1FB07B334BFB"
"900","SRR5039763","2017-09-05 14:52:16","2016-11-20 13:49:06",17498238,1138360346,0,65,425,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039763/SRR5039763.sralite.1","SRX2363099","HOD30","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810572","SAMN06042508","simple",28377,"Anolis carolinensis","HOD30",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","9C1091B645737CCA3088F6DCE564AFBB","F0530325E1455C1D9F8863E367FDA369"
"671","SRR5039762","2017-09-05 14:52:16","2016-11-20 13:45:37",8599628,577021732,0,67,213,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039762.sralite.1","SRX2363098","BRO15","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810571","SAMN06042499","simple",28377,"Anolis carolinensis","BRO15",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","0E880C8D306E30468B89E6749CF17CE8","AC675C68A1CA6EB7C8354F172ACD0C69"
"1066","SRR5039761","2017-09-05 14:52:16","2016-11-20 13:48:47",15958955,994452917,0,62,376,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039761/SRR5039761.sralite.1","SRX2363097","VIC24","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810570","SAMN06042536","simple",28377,"Anolis carolinensis","VIC24",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","B83718CCD8502AADDDB60BC7622700DD","2BA41D24F7EE0B77D969A495865463CB"
"897","SRR5039760","2017-09-05 14:52:16","2016-11-20 13:53:29",24212564,1493470667,0,61,569,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039760.sralite.1","SRX2363096","HOD18","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810569","SAMN06042505","simple",28377,"Anolis carolinensis","HOD18",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","58133DEF7A5361C00A89965FBFCF37D4","5DACACF290DE0B9012CB75A427352D95"
"896","SRR5039759","2017-09-05 14:52:16","2016-11-20 13:47:30",14469667,976861390,0,67,360,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039759.sralite.1","SRX2363095","HOD15","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810568","SAMN06042504","simple",28377,"Anolis carolinensis","HOD15",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","7E47BFB1B747E7B72BCB0B3DDCCE30D3","F25F2EBB1FEF12C302734EB8557F2DF9"
"955","SRR5039758","2017-09-05 14:52:16","2016-11-20 13:45:27",7860415,504285417,0,64,175,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039758.sralite.1","SRX2363094","PV012","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810567","SAMN06042511","simple",28377,"Anolis carolinensis","PV012",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","94CA6FA9D35653C893E502B8EDD93245","C337D0112F48C6F25AFC306C044571BC"
"1064","SRR5039757","2017-09-05 14:52:16","2016-11-20 13:45:12",10676178,699196052,0,65,260,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039757/SRR5039757.sralite.1","SRX2363093","VIC16","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810566","SAMN06042534","simple",28377,"Anolis carolinensis","VIC16",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","D142005BD49EC406341B27ACF9C2E121","88520CDB666EC3FF8EA389A88E2A26F3"
"668","SRR5039756","2017-09-05 14:52:16","2016-11-20 13:51:22",21502201,1306623465,0,60,499,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039756.sralite.1","SRX2363092","BRO07","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810565","SAMN06042496","simple",28377,"Anolis carolinensis","BRO07",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","BB29EC26A9396A7B3E4AA4ECE5FE95A2","C1DB4409A5D66B2A8B1E10D5BFEFAF44"
"1062","SRR5039755","2017-09-05 14:52:16","2016-11-20 13:43:32",5422485,361227532,0,66,134,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039755/SRR5039755.sralite.1","SRX2363091","VIC11","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810564","SAMN06042532","simple",28377,"Anolis carolinensis","VIC11",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","1B42592688FCDED89A8A1893F616E980","EF8254688D8450BFEE8ADED4B60EDA59"
"968","SRR5039754","2017-09-05 14:52:16","2016-11-20 13:45:26",9636243,617862218,0,64,216,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039754/SRR5039754.sralite.1","SRX2363090","PV091","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810563","SAMN06042525","simple",28377,"Anolis carolinensis","PV091",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","870D5704CEBA8F905A2A8DBEBA9EF648","FCFDB53E80603FA6DDF3BDFD374D4177"
"54","SRR5039753","2017-09-05 14:52:16","2016-11-20 13:56:34",31855318,2057162286,0,64,779,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039753.sralite.1","SRX2363089","AUS15","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810562","SAMN06042492","simple",28377,"Anolis carolinensis","AUS15",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","79E141BB7292509F85EB73AD5C87833D","1874CA7847CA372225D5255C479CEB6F"
"1067","SRR5039752","2017-09-05 14:52:16","2016-11-20 13:48:48",17457557,1090378640,0,62,416,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039752.sralite.1","SRX2363088","VIC28","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810561","SAMN06042537","simple",28377,"Anolis carolinensis","VIC28",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","A2B36BF57363BF21C65C4AE23BA23A64","36A3F58CAEEDF1501107CBCC89950936"
"899","SRR5039751","2017-09-05 14:52:16","2016-11-20 13:48:27",16027223,914357402,0,57,354,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039751/SRR5039751.sralite.1","SRX2363087","HOD28","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810560","SAMN06042507","simple",28377,"Anolis carolinensis","HOD28",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","39899E49830DF55B966C2C7ADEC4D2CF","561E59EFCE72CF5ECB0408517625D0D4"
"954","SRR5039750","2017-09-05 14:52:16","2016-11-20 13:43:29",6573164,433325343,0,65,149,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039750.sralite.1","SRX2363086","PV002","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810559","SAMN06042510","simple",28377,"Anolis carolinensis","PV002",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","86E8269B2FC371FCC8EB475EE7432BBD","1F89A031DD54604AB5B036D03AD1C639"
"970","SRR5039749","2017-09-05 14:52:16","2016-11-20 13:50:40",15257550,1018700139,0,66,349,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039749.sralite.1","SRX2363085","PV098","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810558","SAMN06042527","simple",28377,"Anolis carolinensis","PV098",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","B06ACEC6A7A99788A334692EA63D95D0","17EA109CD043BD308B3D6B01028D1ADE"
"961","SRR5039748","2017-09-05 14:52:16","2016-11-20 13:43:41",7438615,497939045,0,66,172,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR005/039/SRR5039748/SRR5039748.sralite.1","SRX2363084","PV056","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810557","SAMN06042517","simple",28377,"Anolis carolinensis","PV056",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","CAFAD1286C5034FED7E718A355244A94","1F8F8B7E488D24059529C677C878EA18"
"956","SRR5039747","2017-09-05 14:52:16","2016-11-20 13:43:23",5677799,385347603,0,67,131,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039747.sralite.1","SRX2363083","PV018","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810556","SAMN06042512","simple",28377,"Anolis carolinensis","PV018",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","AFFB1CC7B74079DD194BF11C72D1FB38","BD89C665343D9F46BB570E72A0295DA6"
"898","SRR5039746","2017-09-05 14:52:16","2016-11-20 13:41:45",2496713,158683159,0,63,61,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039746.sralite.1","SRX2363082","HOD22","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810555","SAMN06042506","simple",28377,"Anolis carolinensis","HOD22",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","51C22942F7889DEEA79983564CE6EC82","9B33D0A7E1220F3405BD438C17A626EA"
"962","SRR5039745","2017-09-05 14:52:16","2016-11-20 13:45:25",13474657,901845239,0,66,308,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039745.sralite.1","SRX2363081","PV065","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810554","SAMN06042518","simple",28377,"Anolis carolinensis","PV065",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","FCE8C4984CE038F59AC73C79D49CF375","A0423FFCA2F02903253B2D2541422BAF"
"901","SRR5039744","2017-09-05 14:52:16","2016-11-20 13:45:25",9665211,645545018,0,66,239,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039744.sralite.1","SRX2363080","HOD34","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","NextSeq 550","SRP093579","PRJNA354198",NA,354198,"SRS1810553","SAMN06042509","simple",28377,"Anolis carolinensis","HOD34",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN","SRA496712",NA,"public","14B221C0456888901D6D5DC100F40B83","408052E8C7F12B2A41A82A73CA1F6127"
