Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR18977040,2022-04-29 15:02:23,2022-04-29 14:57:53,105950,30651920,105950,289,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977040/SRR18977040.lite.1,SRX15052824,Ac_Yan_I__2456,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798512,SAMN27968637,simple,28377,Anolis carolinensis,Ac_Yan_I__2456,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,F1823979AEB18935BA5A586DAE8DCE54,4A30FA16F9398EBCA3D0D53FF30B99CD
SRR18977023,2022-04-29 15:03:35,2022-04-29 15:00:33,5900042,1705985736,5900042,289,654,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977023/SRR18977023.lite.1,SRX15052841,Ac_Yan_I__2457,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798528,SAMN27968652,simple,28377,Anolis carolinensis,Ac_Yan_I__2457,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,0CEF0EFB21446EB3E5BA8F9D64D2B48A,1B00E6069898399EC28916CBB4023D5C
SRR18976975,2022-04-29 15:02:23,2022-04-29 14:58:53,4557315,1316661177,4557315,288,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976975/SRR18976975.lite.1,SRX15052889,Ac_Yan_I__2468,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798575,SAMN27968667,simple,28377,Anolis carolinensis,Ac_Yan_I__2468,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,7A741547C3997FA121D705192E1D388D,BC1D611E8B15F88393EA8B6667C858FC
SRR18977130,2022-04-29 15:07:17,2022-04-29 15:03:18,10899342,3147851191,10899342,288,1228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977130/SRR18977130.lite.1,SRX15052734,Ac_Yin_I__1347,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798424,SAMN27968608,simple,28377,Anolis carolinensis,Ac_Yin_I__1347,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,662254C4F8FC6ABDCAA3E223977914D2,4C3DAF4ACA013D6D49A477E2D4AAA624
SRR18977129,2022-04-29 15:02:21,2022-04-29 14:57:56,789649,227689439,789649,288,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18977/SRR18977129/SRR18977129.lite.1,SRX15052735,Ac_Yin_I__1348,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798425,SAMN27968609,simple,28377,Anolis carolinensis,Ac_Yin_I__1348,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,809CD6537D5A9E9E93994F36F209D195,FCF50D9F9AE7E6E5A296903223D32C86
SRR18976986,2022-04-29 14:59:17,2022-04-29 14:56:50,6082,1758159,6082,289,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976986/SRR18976986.lite.1,SRX15052878,Ac_Yin_I__1349,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798566,SAMN27968610,simple,28377,Anolis carolinensis,Ac_Yin_I__1349,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,06582F16A2F5EBE7CBF7E4E52C007FE2,E939D1D1872812ABAE2B6EE1A7548DBF
SRR18977039,2022-04-29 15:03:35,2022-04-29 14:59:18,4233072,1224892157,4233072,289,468,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977039/SRR18977039.lite.1,SRX15052825,Ac_Yin_I__1360,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798513,SAMN27968611,simple,28377,Anolis carolinensis,Ac_Yin_I__1360,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,A86AA19D8F1E095E0C720481F3B33A4E,9F4FB68EDD5497486239BBFC603605CC
SRR18977028,2022-04-29 16:01:06,2022-04-29 15:00:40,5935369,1714367396,5935369,288,656,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18977/SRR18977028/SRR18977028.lite.1,SRX15052836,Ac_Yin_I__1383,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12800926,SAMN27968612,simple,28377,Anolis carolinensis,Ac_Yin_I__1383,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,07725AF3028708AAC39C52808CE2C24D,C8283BC2DE2B7762AC009B3B5A063350
SRR18977017,2022-04-29 15:10:50,2022-04-29 15:03:33,11508507,3331975894,11508507,289,1273,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977017/SRR18977017.lite.1,SRX15052847,Ac_Yin_I__1384,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798534,SAMN27968613,simple,28377,Anolis carolinensis,Ac_Yin_I__1384,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,94ED82DE96108B078B89A71098CE533C,739D6D92F09493AAF3E00C6E62619B7E
SRR18976974,2022-04-29 15:02:23,2022-04-29 14:57:13,518432,150053904,518432,289,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976974/SRR18976974.lite.1,SRX15052890,Ac_Yin_I__1385,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798577,SAMN27968614,simple,28377,Anolis carolinensis,Ac_Yin_I__1385,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,89F1341DD55233414F8F97B1D0B3C1FA,AE0C6030E6BB8F7C4DCC7D849EBC6A1E
SRR18976963,2022-04-29 15:03:35,2022-04-29 15:01:56,9228281,2673057404,9228281,289,1026,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976963/SRR18976963.lite.1,SRX15052901,Ac_Yin_I__1386,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798586,SAMN27968615,simple,28377,Anolis carolinensis,Ac_Yin_I__1386,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,C4E386645E19D19CD830809C88597357,B79ACA5793FCA488EA11C4E24A7E3414
SRR18977010,2022-04-29 15:02:23,2022-04-29 14:57:54,430243,123812274,430243,287,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977010/SRR18977010.lite.1,SRX15052854,Ac_Yin_I__1387,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798541,SAMN27968624,simple,28377,Anolis carolinensis,Ac_Yin_I__1387,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,E2A0E074D5F90D2FB72F28210DF4E173,C15AEC755D525C107084F53F170D22FD
SRR18976999,2022-04-29 14:59:17,2022-04-29 14:57:06,272455,78691871,272455,288,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976999/SRR18976999.lite.1,SRX15052865,Ac_Yin_I__1388,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798552,SAMN27968625,simple,28377,Anolis carolinensis,Ac_Yin_I__1388,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,7FEBDF11AEDBFE7E414D736753E4BF2E,C72D9994BC21306F33AE9F94E022ED26
SRR18976988,2022-04-29 15:02:23,2022-04-29 14:58:38,3066334,883913957,3066334,288,338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18976/SRR18976988/SRR18976988.lite.1,SRX15052876,Ac_Yin_I__1389,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798563,SAMN27968626,simple,28377,Anolis carolinensis,Ac_Yin_I__1389,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,B0BF5C912E55F152935384F8B2C19715,79B857B4E1488E3A2568DB4CB40BF6F9
SRR18976985,2022-04-29 15:02:23,2022-04-29 14:59:10,4782468,1386752253,4782468,289,531,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976985/SRR18976985.lite.1,SRX15052879,Ac_Yin_I__1411,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798565,SAMN27968628,simple,28377,Anolis carolinensis,Ac_Yin_I__1411,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,63F22D70E9C78F700111645E8237EE37,0100DC800C95AAB9F334FF0D162B6308
SRR18976984,2022-04-29 15:03:35,2022-04-29 15:02:16,8628516,2498373128,8628516,289,956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976984/SRR18976984.lite.1,SRX15052880,Ac_Yin_I__1412,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798567,SAMN27968629,simple,28377,Anolis carolinensis,Ac_Yin_I__1412,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,D43E200FC629ECE6B052C9ACD18CC988,C9922E464706BCFC1E6432187F839C00
SRR18976968,2022-04-29 15:02:23,2022-04-29 14:58:41,4377199,1267896044,4377199,289,489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976968/SRR18976968.lite.1,SRX15052896,Ac_Yin_I__1445,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798582,SAMN27968673,simple,28377,Anolis carolinensis,Ac_Yin_I__1445,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,65A8D92346BA6A2B998ED38B3315CE38,559C1A8495FCDFBCDA56ACD75E903B8B
SRR18976967,2022-04-29 14:59:17,2022-04-29 14:57:05,195088,56350858,195088,288,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976967/SRR18976967.lite.1,SRX15052897,Ac_Yin_I__1446,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798583,SAMN27968674,simple,28377,Anolis carolinensis,Ac_Yin_I__1446,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,281F2EFF369226C1F1A835235BA26DA7,AE06D1CA3F094F41D6981AF7D0A43C31
SRR18976966,2022-04-29 15:02:23,2022-04-29 14:58:43,4058536,1172545682,4058536,288,449,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976966/SRR18976966.lite.1,SRX15052898,Ac_Yin_I__1447,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798584,SAMN27968675,simple,28377,Anolis carolinensis,Ac_Yin_I__1447,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,647161A4D7DDDAECBE1A873119EDEF87,7A49A0470F0DA3F5C079380013665237
SRR18976965,2022-04-29 15:02:23,2022-04-29 14:58:26,3477873,1004942099,3477873,288,383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976965/SRR18976965.lite.1,SRX15052899,Ac_Yin_I__1448,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798585,SAMN27968676,simple,28377,Anolis carolinensis,Ac_Yin_I__1448,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,0D080E80E622FF386D66B4B77ABE064C,F2EF596782E3FB0DE708AAF689C9E008
SRR18976964,2022-04-29 15:02:23,2022-04-29 14:58:24,3359640,971288666,3359640,289,370,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18976/SRR18976964/SRR18976964.lite.1,SRX15052900,Ac_Yin_I__1449,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798587,SAMN27968677,simple,28377,Anolis carolinensis,Ac_Yin_I__1449,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,58A9459CA590360D480BDA15216BBA45,CFA8CBDE4B85685F8B7FB6705F2D3103
SRR18976962,2022-04-29 14:59:17,2022-04-29 14:57:11,231831,66875245,231831,288,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18976/SRR18976962/SRR18976962.lite.1,SRX15052902,Ac_Yin_I__1450,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798588,SAMN27968678,simple,28377,Anolis carolinensis,Ac_Yin_I__1450,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,078FB45B1386759ADDA56252C8F01800,76ABFB5C48F4ED324FEC5BCE142B2E9E
SRR18976961,2022-04-29 14:59:17,2022-04-29 14:57:07,372096,107695769,372096,289,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18976/SRR18976961/SRR18976961.lite.1,SRX15052903,Ac_Yin_I__1451,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798590,SAMN27968679,simple,28377,Anolis carolinensis,Ac_Yin_I__1451,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,9C23E92B483AAD98D45988F23CA15811,62EC2DB08DCD628C81F32B6D87568D2F
SRR5508303,2017-11-29 13:13:12,2017-05-04 15:14:47,175291319,35408846438,175291319,202,23312,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/508/SRR5508303.sralite.1,SRX2783975,anolis_female_1164g,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2166112,SAMN06891217,simple,28377,Anolis carolinensis,Anolis_Female_genome,,,,,female,,no,,,,,UNIVERSITY OF LAUSANNE - CIG - GENOPODE,SRA559581,,public,4EB7559EBD9B54A337B3B3E7E7E65EAF,BFC3BCF58A42472BF0D6FCBEBB01C4DE
SRR5508304,2017-11-29 13:13:12,2017-05-04 15:00:08,143449381,28976774962,143449381,202,18875,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/508/SRR5508304.sralite.1,SRX2783976,anolis_male_1163g,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102989,PRJNA381064,2,381064,SRS2166114,SAMN06891216,simple,28377,Anolis carolinensis,Anolis_Male_genome,,,,,male,,no,,,,,UNIVERSITY OF LAUSANNE - CIG - GENOPODE,SRA559581,,public,B5922D2B8B6FF97664FBD5C6365CEDD5,D60183CF9DA2228E90F2616EBF7371FC
SRR9694548,2019-10-01 00:34:08,2019-07-16 18:06:01,71805265,14361053000,71805265,200,8860,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/694/SRR9694548.sralite.1,SRX6452868,RS05ex1_1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP214941,PRJNA554900,,554900,SRS5106211,SAMN12286935,simple,28377,Anolis carolinensis,Anolis_carolinensis_RS05ex1_1,,,,,not collected,,no,,,,,UNIVERSITY OF TORONTO,SRA921821,,public,95F5D5A32D190629870BD3B6816266A9,8F63591470D2B6C0C62010180A1036FA
SRR9397090,2020-01-01 00:29:44,2019-07-25 01:04:02,768,643217,0,837,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397090/SRR9397090.1,SRX6162978,G871P1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,C1595377107A1A9B21A01864FB8DEDD0,8E657D17A7265AEFF2E539CE19BF5B97
SRR9397091,2020-01-01 00:29:44,2019-07-25 01:02:47,768,709166,0,923,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397091/SRR9397091.1,SRX6162979,G871P2,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,C3714085D4ACEA82D837622E807EC391,06074E767A0252E0AC6A2D36D6710291
SRR9397092,2020-01-01 00:29:44,2019-07-25 01:02:55,768,697149,0,907,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397092/SRR9397092.1,SRX6162980,G871P3,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,03C957EAE12EC5CB1E33BCE0C59507C6,96C195C98A8AAE27D9F3F24A8DE58FB6
SRR9397093,2020-01-01 00:29:44,2019-07-25 01:03:01,768,672328,0,875,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397093/SRR9397093.1,SRX6162981,G871P4,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,140BF8F54CF96BE2C58469BB361FB2FC,898D994934C7242400E0141192412A75
SRR9397094,2020-01-01 00:29:44,2023-06-15 22:22:42,51935,47174864,0,908,1449,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397094/SRR9397094.2,SRX6162982,G889A1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,4F72044CE87A595AD2B8F60C9AABEA9D,1BE6D04D467C22C591AA04F3ECDB3248
SRR9397095,2020-01-01 00:29:44,2023-06-15 22:22:42,51936,44909081,0,864,1487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397095/SRR9397095.2,SRX6162983,G889A1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,2A20D5D8F60427FC0D9B93E60C188405,6289775C5079163E4B13E21D73198116
SRR9397096,2020-01-01 00:29:44,2023-06-15 22:23:00,51936,47991852,0,924,1456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397096/SRR9397096.2,SRX6162984,G889A1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,6F9D3D41C3C056D2D646CD98DED0A78B,270895C8C4F4C260B25A71E862AC54B9
SRR9397097,2020-01-01 00:29:44,2023-06-15 22:23:17,51936,43864742,0,844,1508,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397097/SRR9397097.2,SRX6162985,G889A1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,EBE8C190AC48A0AA8DE4192DD71C4D93,53D0FE76EFEE23EDB688DBC660204065
SRR9397098,2020-01-01 00:29:44,2023-06-15 22:23:02,51936,46831686,0,901,1465,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397098/SRR9397098.2,SRX6162986,G889A1,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,C3D5022BA0C6F41FB0594B8EF59DA073,3770021C5B53A323850973D97B36C92A
SRR9397099,2020-01-01 00:29:44,2019-07-25 01:04:06,12288,10889395,0,886,329,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397099/SRR9397099.1,SRX6162987,G889A10,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,1EAD79A199027CA101D64E2DD3DF54B5,2738AB5A6AD51AC104CF217F8946FFBD
SRR9397100,2020-01-01 00:29:44,2019-07-25 01:04:29,84864,71005589,0,836,2286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397100/SRR9397100.1,SRX6162988,G889A11,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,171AA1A7616C9C1C09C16CF21DFF8F58,4D0DF827FF075F43B560077F7800EB1A
SRR9397101,2020-01-01 00:29:44,2019-07-25 01:04:37,46848,40780694,0,870,1254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9397/SRR9397101/SRR9397101.1,SRX6162989,G889A12,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,0D236EE3AE1D7C2CE22CCC819A1578FC,C5EC923FD65B7656ADE05E8EB63E56AE
SRR9397102,2020-01-01 00:29:44,2023-06-15 22:23:39,52821,45195529,0,855,1407,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397102/SRR9397102.2,SRX6162990,G889A13,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,44FC3ACA88FB83F5EC12262DC39507A0,B7BB85A926C4C830527907296082760E
SRR9397103,2020-01-01 00:29:44,2023-06-15 22:23:07,52822,45658973,0,864,1419,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397103/SRR9397103.2,SRX6162991,G889A13,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,9E684DE7CC21A0170CD282AB3C8E17FD,35F25C16BFC9F12096D19FE5DC699D6F
SRR9397104,2020-01-01 00:29:44,2023-06-15 22:23:08,52822,44662448,0,845,1444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397104/SRR9397104.2,SRX6162992,G889A13,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,E08EF0FBBAF307A3E890978D1D65F8DC,418092FFE38CF776575D2DEAD869239B
SRR9397105,2020-01-01 00:29:44,2023-06-15 22:23:19,52822,45752921,0,866,1416,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR009/9397/SRR9397105/SRR9397105.2,SRX6162993,G889A13,WGA,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202322,,,0,SRS5003275,SAMN12110499,simple,28377,Anolis carolinensis,BI ANOLIS CAROLINENSIS,,,,,,,no,,,,,BI,SRA902626,,public,1A505BCC58408952FB2622DE22EF65F3,C4C4C8C7F6A02951F6E6AC4088143DC6
