,arabidopsis,medicago,Group Number,Species 1 Score,Species 2 Score,Total Score
1202,AT5G42650,LOC25482089,382,0.6611075436504297,0.7748570744410189,0.7179823090457242
1203,AT5G42650,LOC11407666,382,0.65647799896034,0.7155497021760603,0.6860138505682001
1204,AT1G73400,LOC25496686,383,0.7868268966149894,0.7275285102816607,0.757177703448325
1205,AT4G22260,LOC11446887,384,0.7477234504479711,0.6583794785836151,0.703051464515793
1206,AT3G49170,LOC11435163,385,0.9249059719291808,0.9704391032356551,0.947672537582418
1207,AT2G41040,LOC25489434,386,0.7531419135859095,0.8988775479661169,0.8260097307760133
1208,AT1G78140,LOC25489434,386,0.8930617986117482,0.9660570504953755,0.9295594245535619
1209,AT1G50270,LOC25492816,387,0.8280891661315476,0.8995001346942441,0.8637946504128958
1210,AT2G34260,LOC11438101,388,0.8456043788031679,0.8303451165853513,0.8379747476942596
1211,AT2G34260,LOC25492893,388,0.7815001681802893,0.6387799694693047,0.710140068824797
1212,AT4G26140,LOC25490234,389,0.6849157569641928,0.7143643928282798,0.6996400748962364
1213,AT4G26140,LOC11411364,389,0.8070696877962266,0.8007722469993116,0.8039209673977691
1214,AT4G26140,LOC11441981,389,0.815038375684188,0.8864497590469634,0.8507440673655757
1215,AT4G26140,LOC11412797,389,0.6548818151239947,0.7330419946720944,0.6939619048980445
1216,AT4G26140,LOC11424009,389,0.7212916246215944,0.8101529527971505,0.7657222887093724
1217,AT4G26140,LOC11419221,389,0.7182154542396721,0.6871381962944116,0.7026768252670419
1218,AT4G26140,LOC11409535,389,0.8609363055377183,0.7139812625340477,0.787458784035883
1219,AT4G26140,LOC11441599,389,0.8215026144390423,0.6714837319285222,0.7464931731837823
1220,AT4G26140,LOC11414214,389,0.7994557074274531,0.552563680445389,0.6760096939364211
1221,AT4G26140,LOC25500443,389,0.8145491239335841,0.6298602173067137,0.7222046706201489
1222,AT4G26140,LOC11405663,389,0.7503531786074672,0.7127181298452513,0.7315356542263592
1223,AT3G13750,LOC25490234,389,0.2656208910497508,0.6361279894639169,0.4508744402568339
1224,AT3G13750,LOC11411364,389,0.8788551509035869,0.825298572241013,0.8520768615723
1225,AT3G13750,LOC11441981,389,0.15042045072317523,0.7242240114939088,0.437322231108542
1226,AT3G13750,LOC11412797,389,0.31143931749380793,0.6892753449669251,0.5003573312303665
1227,AT3G13750,LOC11424009,389,0.3353453811576919,0.5666796372235027,0.4510125091905973
1228,AT3G13750,LOC11419221,389,0.1665290646118093,0.4103804364093508,0.28845475051058006
1229,AT3G13750,LOC11409535,389,0.5741552762743479,0.741560657307911,0.6578579667911295
1230,AT3G13750,LOC11441599,389,0.7936336115952665,0.8900236463228471,0.8418286289590569
1231,AT3G13750,LOC11414214,389,0.1762468275081797,0.32100332245802027,0.2486250749831
1232,AT3G13750,LOC25500443,389,0.9059963917683392,0.791014397318088,0.8485053945432136
1233,AT3G13750,LOC11405663,389,0.15360670274898328,0.40240653716064534,0.2780066199548143
1234,AT5G63810,LOC25490234,389,0.6722747148579642,0.7137537789218474,0.6930142468899059
1235,AT5G63810,LOC11411364,389,0.7421887900192643,0.7351372384686762,0.7386630142439703
1236,AT5G63810,LOC11441981,389,0.7541876892028254,0.9358735670029034,0.8450306281028643
1237,AT5G63810,LOC11412797,389,0.7076965416016879,0.7086832889341196,0.7081899152679038
1238,AT5G63810,LOC11424009,389,0.7180319848331957,0.868394743931276,0.7932133643822359
1239,AT5G63810,LOC11419221,389,0.7138672293061799,0.6233350294830734,0.6686011293946266
1240,AT5G63810,LOC11409535,389,0.7988135645047855,0.7980065251878236,0.7984100448463045
1241,AT5G63810,LOC11441599,389,0.7020701464697429,0.7571372983327846,0.7296037224012637
1242,AT5G63810,LOC11414214,389,0.6598782986270373,0.24358705737974798,0.4517326780033926
1243,AT5G63810,LOC25500443,389,0.70547044613644,0.7862851327486605,0.7458777894425503
1244,AT5G63810,LOC11405663,389,0.6739381708100174,0.6651381364303032,0.6695381536201603
1245,AT2G28470,LOC25490234,389,0.7241782099501575,0.8106498248974827,0.7674140174238201
1246,AT2G28470,LOC11411364,389,0.5369537962878024,0.5397767068753929,0.5383652515815976
1247,AT2G28470,LOC11441981,389,0.7300859248386998,0.8039091262833368,0.7669975255610183
1248,AT2G28470,LOC11412797,389,0.78845977433263,0.8163608608458798,0.802410317589255
1249,AT2G28470,LOC11424009,389,0.6951227716111671,0.7887754796611691,0.7419491256361681
1250,AT2G28470,LOC11419221,389,0.6966944928599823,0.8267832021311623,0.7617388474955723
1251,AT2G28470,LOC11409535,389,0.5906736385041127,0.6760872818701548,0.6333804601871338
1252,AT2G28470,LOC11441599,389,0.5439990214964988,0.3943907330360083,0.46919487726625353
1253,AT2G28470,LOC11414214,389,0.7262391829495766,0.5935945403933073,0.6599168616714419
1254,AT2G28470,LOC25500443,389,0.5191144543314069,0.46504834026759256,0.49208139729949973
1255,AT2G28470,LOC11405663,389,0.7168822432192765,0.8568349845849921,0.7868586139021343
1256,AT4G36360,LOC25490234,389,0.8950126899672812,0.8959621658834446,0.8954874279253628
1257,AT4G36360,LOC11411364,389,0.4503868146653212,0.36791882426890954,0.40915281946711535
1258,AT4G36360,LOC11441981,389,0.8164510901140568,0.831422670537879,0.8239368803259679
1259,AT4G36360,LOC11412797,389,0.9165214200532061,0.7803525995989105,0.8484370098260583
1260,AT4G36360,LOC11424009,389,0.777586154175458,0.9231344847196863,0.8503603194475722
1261,AT4G36360,LOC11419221,389,0.7821056172216616,0.8556197431829747,0.8188626802023182
1262,AT4G36360,LOC11409535,389,0.5993272788429196,0.5639438474662516,0.5816355631545855
1263,AT4G36360,LOC11441599,389,0.4757422866403694,0.1968810799485169,0.33631168329444316
1264,AT4G36360,LOC11414214,389,0.8477020456838823,0.5148852105720015,0.6812936281279419
1265,AT4G36360,LOC25500443,389,0.4419044124392258,0.35073183872609176,0.3963181255826588
1266,AT4G36360,LOC11405663,389,0.8541295905574412,0.943021341554671,0.8985754660560561
1267,AT2G32810,LOC25490234,389,0.7343362994220713,0.5743721751623814,0.6543542372922264
1268,AT2G32810,LOC11411364,389,0.8367733847047671,0.7497740129905116,0.7932736988476394
1269,AT2G32810,LOC11441981,389,0.8253432406812831,0.9326947828429466,0.8790190117621148
1270,AT2G32810,LOC11412797,389,0.7511237501146684,0.7935526355173755,0.772338192816022
1271,AT2G32810,LOC11424009,389,0.8092590893801792,0.8581998862581939,0.8337294878191865
1272,AT2G32810,LOC11419221,389,0.7842460936305538,0.8293992636714658,0.8068226786510098
1273,AT2G32810,LOC11409535,389,0.9328073877014341,0.9186925678709329,0.9257499777861835
1274,AT2G32810,LOC11441599,389,0.7798978686970615,0.5418659642611272,0.6608819164790943
1275,AT2G32810,LOC11414214,389,0.7209919579243494,0.2733155736478195,0.4971537657860845
1276,AT2G32810,LOC25500443,389,0.7571109684126839,0.6358346553323955,0.6964728118725396
1277,AT2G32810,LOC11405663,389,0.7812677735987524,0.7246370738423779,0.7529524237205651
1278,AT1G45130,LOC25490234,389,0.9283429654771733,0.9019066718548894,0.9151248186660313
1279,AT1G45130,LOC11411364,389,0.5779530929884108,0.606902331707025,0.592427712347718
1280,AT1G45130,LOC11441981,389,0.9439806745558511,0.9652668442635217,0.9546237594096865
1281,AT1G45130,LOC11412797,389,0.8050821025593982,0.8024125235714927,0.8037473130654454
1282,AT1G45130,LOC11424009,389,0.8360395070788613,0.92622945912778,0.8811344831033207
1283,AT1G45130,LOC11419221,389,0.8919181726447115,0.8519381005118382,0.8719281365782748
1284,AT1G45130,LOC11409535,389,0.6914656147754029,0.6357328863479901,0.6635992505616966
1285,AT1G45130,LOC11441599,389,0.6797296884077914,0.5148792241611542,0.5973044562844727
1286,AT1G45130,LOC11414214,389,0.9033238540806654,0.6044778353138376,0.7539008446972515
1287,AT1G45130,LOC25500443,389,0.7533926551080941,0.54076446466521,0.647078559886652
1288,AT1G45130,LOC11405663,389,0.9421582117848516,0.9073363464934598,0.9247472791391558
1289,AT5G56870,LOC25490234,389,0.06472800660489864,0.26694004609536354,0.1658340263501311
1290,AT5G56870,LOC11411364,389,0.9238357337247347,0.8990272082373013,0.9114314709810181
1291,AT5G56870,LOC11441981,389,0.08273858667400545,0.6367445897811966,0.35974158822760105
1292,AT5G56870,LOC11412797,389,0.05685105342017552,0.46157023556526683,0.2592106444927212
1293,AT5G56870,LOC11424009,389,0.1966792037427759,0.37956837977790414,0.28812379176034003
1294,AT5G56870,LOC11419221,389,0.19710729902455432,0.4422341285282409,0.3196707137763976
1295,AT5G56870,LOC11409535,389,0.5665168333180441,0.7102577149869795,0.6383872741525118
1296,AT5G56870,LOC11441599,389,0.9804972020915512,0.972791762698674,0.9766444823951126
1297,AT5G56870,LOC11414214,389,0.08821209063388681,0.3841060792002155,0.23615908491705115
1298,AT5G56870,LOC25500443,389,0.9739045347521633,0.8486216289023916,0.9112630818272774
1299,AT5G56870,LOC11405663,389,0.062049353270342174,0.2146427609326828,0.1383460571015125
1300,AT3G52840,LOC25490234,389,0.6442038956670643,0.6562183842677123,0.6502111399673882
1301,AT3G52840,LOC11411364,389,0.7758615417545791,0.7531563351192793,0.7645089384369292
1302,AT3G52840,LOC11441981,389,0.26730269394245176,0.6843545152503816,0.4758286045964167
1303,AT3G52840,LOC11412797,389,0.7087362015717212,0.7220150258912269,0.7153756137314741
1304,AT3G52840,LOC11424009,389,0.4815949607069688,0.5778981711514861,0.5297465659292274
1305,AT3G52840,LOC11419221,389,0.24872947436015044,0.5392439163099763,0.39398669533506336
1306,AT3G52840,LOC11409535,389,0.7181176038895514,0.7437157652129666,0.7309166845512589
1307,AT3G52840,LOC11441599,389,0.6676451701678745,0.7597773055164776,0.713711237842176
1308,AT3G52840,LOC11414214,389,0.41656728740482524,0.43006974168637196,0.4233185145455986
1309,AT3G52840,LOC25500443,389,0.8482708008439592,0.7152084767577599,0.7817396388008595
1310,AT3G52840,LOC11405663,389,0.26611625844723724,0.44413182076685925,0.35512403960704825
1311,AT5G20710,LOC25490234,389,0.688059199461823,0.6369840462150917,0.6625216228384574
1312,AT5G20710,LOC11411364,389,0.723670611258906,0.6166841270316381,0.670177369145272
1313,AT5G20710,LOC11441981,389,0.7706265480231171,0.9372803735520369,0.853953460787577
1314,AT5G20710,LOC11412797,389,0.60842124575727,0.7060851866263581,0.6572532161918141
1315,AT5G20710,LOC11424009,389,0.7053420175519065,0.7822443054266814,0.743793161489294
1316,AT5G20710,LOC11419221,389,0.7518148182123964,0.6911071866862223,0.7214610024493093
1317,AT5G20710,LOC11409535,389,0.7398648442038956,0.7061091322697477,0.7229869882368216
1318,AT5G20710,LOC11441599,389,0.7681130171543895,0.6691011404112664,0.718607078782828
1319,AT5G20710,LOC11414214,389,0.691300492309574,0.5937022957885599,0.6425013940490669
1320,AT5G20710,LOC25500443,389,0.8122496407057457,0.6773863330240354,0.7448179868648905
1321,AT5G20710,LOC11405663,389,0.7293214689783812,0.64978897901763,0.6895552239980056
1322,AT1G48170,LOC25486615,390,0.938274776014433,0.9123290131401718,0.9253018945773024
1323,AT3G25430,LOC112416806,391,0.9637647922208972,0.9819569577060073,0.9728608749634522
1324,AT4G13800,LOC11443042,392,0.7018194049475582,0.6820856655392259,0.6919525352433921
1325,AT4G13800,LOC11420627,392,0.26793260557135434,0.4895986111526834,0.3787656083620189
1326,AT1G71900,LOC11443042,392,0.8076873681313641,0.7050016462629831,0.7563445071971736
1327,AT1G71900,LOC11420627,392,0.9668837721309972,0.9511927923613398,0.9590382822461685
1328,AT3G23870,LOC11443042,392,0.6591077271198361,0.7922236523092581,0.725665689714547
1329,AT3G23870,LOC11420627,392,0.7572760908785127,0.893154539196025,0.8252153150372689
1330,AT1G34470,LOC11443042,392,0.7758737730483443,0.7099943129096951,0.7429340429790197
1331,AT1G34470,LOC11420627,392,0.8372687521022536,0.9382082672333801,0.8877385096678169
1332,AT4G09900,LOC11419391,393,0.5190532978625814,0.571582507707504,0.5453179027850427
1333,AT1G33990,LOC11419391,393,0.8539094272696695,0.9244754407494986,0.889192434009584
1334,AT1G52155,LOC11428603,394,0.8380087453750421,0.6549492651680685,0.7464790052715553
1335,AT2G28605,LOC11424008,395,0.9659052686297893,0.9767906851447214,0.9713479768872554
1336,AT1G11303,LOC25498361,396,0.19088462832156072,0.39976054356610496,0.29532258594383287
1337,AT1G11303,LOC25498315,396,0.2859064917591658,0.4755963961806699,0.3807514439699179
1338,AT1G11303,LOC11434835,396,0.25795798550591686,0.5183932473285642,0.3881756164172405
1339,AT1G11303,LOC25498327,396,0.282015411430144,0.5712293094675088,0.4266223604488264
1340,AT1G11303,LOC25498356,396,0.8617099348683607,0.9396749378909874,0.900692436379674
1341,AT1G11303,LOC11432760,396,0.28554719750481605,0.6614744529917088,0.47351082524826243
1342,AT1G11303,LOC11428602,396,0.22588141760694738,0.44341943787602145,0.3346504277414844
1343,AT1G11303,LOC11424323,396,0.2359875240803596,0.7646442575353947,0.5003158908078771
1344,AT1G61370,LOC25498361,396,0.7474237837507263,0.6934538597383938,0.7204388217445601
1345,AT1G61370,LOC25498315,396,0.8369874323456563,0.7230925798437546,0.7800400060947055
1346,AT1G61370,LOC11434835,396,0.800868421857322,0.767481816277051,0.7841751190671865
1347,AT1G61370,LOC25498327,396,0.7330336666360885,0.7713071328085246,0.7521703997223066
1348,AT1G61370,LOC25498356,396,0.5876158150628382,0.24638271124547276,0.4169992631541555
1349,AT1G61370,LOC11432760,396,0.7880072164633214,0.8371995570055973,0.8126033867344593
1350,AT1G61370,LOC11428602,396,0.8165244778766474,0.7961627106468316,0.8063435942617395
1351,AT1G61370,LOC11424323,396,0.7371494969880439,0.8041066778413003,0.770628087414672
1352,AT1G11330,LOC25498361,396,0.61029263370333,0.5866622766320453,0.5984774551676877
1353,AT1G11330,LOC25498315,396,0.7245818426444057,0.6978239396569786,0.7112028911506922
1354,AT1G11330,LOC11434835,396,0.7273461150353179,0.8369361549283127,0.7821411349818153
1355,AT1G11330,LOC25498327,396,0.6341864660734489,0.7681522942919573,0.701169380182703
1356,AT1G11330,LOC25498356,396,0.563116533651347,0.43791792630728243,0.5005172299793147
1357,AT1G11330,LOC11432760,396,0.657713359630615,0.7832919273249723,0.7205026434777937
1358,AT1G11330,LOC11428602,396,0.7534905054582148,0.8205992397258224,0.7870448725920186
1359,AT1G11330,LOC11424323,396,0.6853438522459713,0.7164297045706247,0.7008867784082979
1360,AT1G61610,LOC25498361,396,0.449671283980063,0.5971444820258014,0.5234078830029322
1361,AT1G61610,LOC25498315,396,0.6228847506344984,0.7036307581789337,0.6632577544067161
1362,AT1G61610,LOC11434835,396,0.753949178974406,0.9179981442126374,0.8359736615935217
1363,AT1G61610,LOC25498327,396,0.4010824694982112,0.692136849351971,0.5466096594250911
1364,AT1G61610,LOC25498356,396,0.32515059780448274,0.3571672303870215,0.3411589140957521
1365,AT1G61610,LOC11432760,396,0.43211937742714734,0.7217456374030949,0.5769325074151211
1366,AT1G61610,LOC11428602,396,0.6573219582301318,0.8212158400431021,0.739268899136617
1367,AT1G61610,LOC11424323,396,0.369544078524906,0.7555568858690772,0.5625504821969916
1368,AT1G11300,LOC25498361,396,0.8519911526975099,0.5768804813074321,0.7144358170024709
1369,AT1G11300,LOC25498315,396,0.8346091252246651,0.7582926756263282,0.7964509004254967
1370,AT1G11300,LOC11434835,396,0.7654411589830359,0.7032416414738543,0.7343414002284451
1371,AT1G11300,LOC25498327,396,0.8697944802889304,0.782890837798198,0.8263426590435642
1372,AT1G11300,LOC25498356,396,0.7282036646315153,0.35607770361279895,0.5421406841221571
1373,AT1G11300,LOC11432760,396,0.8593978805885971,0.8319853931575324,0.8456916368730647
1374,AT1G11300,LOC11428602,396,0.8318231083115039,0.7296596725433266,0.7807413904274152
1375,AT1G11300,LOC11424323,396,0.8573185606485304,0.7942530455865187,0.8257858031175245
1376,AT1G61390,LOC25498361,396,0.5166906196169566,0.45115388069083184,0.48392225015389423
1377,AT1G61390,LOC25498315,396,0.37367961485014967,0.4916339908407914,0.43265680284547053
1378,AT1G61390,LOC11434835,396,0.3895055499495459,0.2947169924271903,0.3421112711883681
1379,AT1G61390,LOC25498327,396,0.49432773751643583,0.5969169984136011,0.5456223679650185
1380,AT1G61390,LOC25498356,396,0.7333747838288706,0.5891047322577749,0.6612397580433227
1381,AT1G61390,LOC11432760,396,0.5266523288723086,0.6054835523361968,0.5660679406042527
1382,AT1G61390,LOC11428602,396,0.5020606332412589,0.37175012721123046,0.4369053802262447
1383,AT1G61390,LOC11424323,396,0.6584784950072539,0.7024634080636953,0.6804709515354745
1384,AT1G11350,LOC25498361,396,0.5886677063266367,0.5890029632733694,0.588835334800003
1385,AT1G11350,LOC25498315,396,0.5575757575757576,0.5271633392199707,0.5423695483978641
1386,AT1G11350,LOC11434835,396,0.48969207717946367,0.39750366667664405,0.4435978719280539
1387,AT1G11350,LOC25498327,396,0.6241690364798337,0.7638001736059146,0.6939846050428742
1388,AT1G11350,LOC25498356,396,0.8274164449744672,0.9168248076865515,0.8721206263305094
1389,AT1G11350,LOC11432760,396,0.6058893679478947,0.7918405220150259,0.6988649449814603
1390,AT1G11350,LOC11428602,396,0.495544751246063,0.4135053428716813,0.45452504705887214
1391,AT1G11350,LOC11424323,396,0.5438828242057303,0.736597922715436,0.6402403734605832
1392,AT4G21390,LOC25498361,396,0.5272971898602575,0.8376425514083031,0.6824698706342803
1393,AT4G21390,LOC25498315,396,0.7332110203956824,0.7875003741506779,0.7603556972731802
1394,AT4G21390,LOC11434835,396,0.8510044950004587,0.9504804094705019,0.9007424522354803
1395,AT4G21390,LOC25498327,396,0.5132801272054551,0.8201442725014217,0.6667121998534384
1396,AT4G21390,LOC25498356,396,0.4384001467755252,0.15594600257415667,0.29717307467484094
1397,AT4G21390,LOC11432760,396,0.54757667492279,0.8097339040378342,0.6786552894803122
1398,AT4G21390,LOC11428602,396,0.8197229611962206,0.950815648477955,0.8852693048370878
1399,AT4G21390,LOC11424323,396,0.5490811240558969,0.7386512616360861,0.6438661928459914
1400,AT4G24390,LOC11435177,397,0.7804666238571385,0.7220748899997007,0.7512707569284196
1401,AT4G24390,LOC11433686,397,0.879925389108033,0.9102936334520638,0.8951095112800485
1402,AT5G49980,LOC11435177,397,0.7235544139681376,0.8027657218114879,0.7631600678898127
1403,AT5G49980,LOC11433686,397,0.7046326025135308,0.8496273459247509,0.7771299742191409
1404,AT1G55740,LOC25499041,398,0.7833226309512888,0.7110359483971385,0.7471792896742137
1405,AT1G55740,LOC11439900,398,0.8007461089196709,0.4964710108054715,0.6486085598625713
1406,AT1G55740,LOC25483406,398,0.6915879277130539,0.4546439582148523,0.5731159429639531
1407,AT3G57520,LOC25499041,398,0.6822187566889887,0.7515220449579454,0.716870400823467
1408,AT3G57520,LOC11439900,398,0.8780234229275602,0.9299290610314586,0.9039762419795094
