,arabidopsis,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
3735,AT2G19260,Os04g0425100,1608,0.9012715293603626,0.817377728214115,0.8593246287872388
3736,AT2G33855,Os04g0475300,1609,0.7754740307133174,0.9392384897243906,0.857356260218854
3737,AT3G58600,Os01g0614700,1611,0.6573275541057837,0.6922542615899315,0.6747909078478576
3738,AT2G41450,Os05g0376600,1612,0.9854178768786214,0.8932228771706229,0.9393203770246221
3739,AT2G02850,Os03g0709300,1613,0.6368023593547523,0.5904094312569699,0.6136058953058611
3740,AT2G02850,Os03g0709100,1613,0.6579717592385719,0.629625617333121,0.6437986882858464
3741,AT3G49490,Os08g0157800,1615,0.8564725859064302,0.9346885454835112,0.8955805656949707
3742,AT3G49490,Os10g0537300,1615,0.8247910987979803,0.9648175880197546,0.8948043434088675
3743,AT1G33050,Os08g0157800,1615,0.7961630695443644,0.8509160426955552,0.8235395561199599
3744,AT1G33050,Os10g0537300,1615,0.7988143646573425,0.9148064361956348,0.8568104004264887
3745,AT4G10470,Os08g0157800,1615,0.6057166689009041,0.5929584196272104,0.5993375442640573
3746,AT4G10470,Os10g0537300,1615,0.5729925376469012,0.4367882746534969,0.5048904061501991
3747,AT1G27300,Os02g0509600,1616,0.4137609167324525,0.7604588179066433,0.5871098673195478
3748,AT1G66040,Os05g0102600,1617,0.4409044193216855,0.6266433009399395,0.5337738601308125
3749,AT1G66050,Os05g0102600,1617,0.938522722194915,0.905929584196272,0.9222261531955935
3750,AT1G57820,Os05g0102600,1617,0.8876476458584686,0.9148446710211885,0.9012461584398286
3751,AT4G08590,Os05g0102600,1617,0.8523466940733129,0.7839732356221125,0.8181599648477127
3752,AT5G39550,Os05g0102600,1617,0.9374413512668126,0.9086123944559503,0.9230268728613815
3753,AT4G16660,Os02g0710900,1618,0.8422360248447206,0.7904604110243747,0.8163482179345476
3754,AT5G46240,Os01g0756700,1619,0.21183550054366446,0.30345069300621313,0.2576430967749388
3755,AT5G46240,Os02g0245800,1619,0.799678269806515,0.8974924326907758,0.8485853512486454
3756,AT4G18290,Os01g0756700,1619,0.327881793943727,0.5641739684562689,0.4460278811999979
3757,AT4G18290,Os02g0245800,1619,0.7982781476682009,0.8184674207423929,0.8083727842052969
3758,AT5G04510,Os01g0872800,1620,0.6448188033424193,0.8327799904412936,0.7387993968918565
3759,AT3G10540,Os01g0872800,1620,0.7980249340899951,0.8244894057670862,0.8112571699285407
3760,AT3G58560,Os10g0412100,1621,0.9328132879676738,0.9439732356221124,0.9383932617948931
3761,AT3G58560,Os03g0166800,1621,0.9616668688119603,0.9513780468376613,0.9565224578248108
3762,AT3G58580,Os10g0412100,1621,0.983332588587515,0.9640401465668313,0.9736863675771732
3763,AT3G58580,Os03g0166800,1621,0.93957728227356,0.9475991715787797,0.9435882269261698
3764,AT3G01440,Os07g0105600,1622,0.9206973374273074,0.980863469810419,0.9507804036188632
3765,AT3G05940,Os03g0827600,1623,0.8318002208703311,0.7807551378046838,0.8062776793375075
3766,AT3G05940,Os07g0244300,1623,0.7235609914907472,0.7702618023471935,0.7469113969189703
3767,AT5G26740,Os03g0827600,1623,0.8961774679635174,0.7271562848494504,0.8116668764064838
3768,AT5G26740,Os07g0244300,1623,0.7825590459309572,0.8582302232134954,0.8203946345722263
3769,AT1G12530,Os03g0228500,1624,0.9276553912149783,0.8672614306197228,0.8974584109173506
3770,AT2G15050,Os03g0808500,1625,0.5565485499798919,0.5579593931991574,0.5572539715895246
3771,AT4G33355,Os03g0808500,1625,0.616133180412192,0.3820437930363054,0.4990884867242487
3772,AT4G01680,Os01g0702700,1626,0.6998972250770812,0.790855504221762,0.7453763646494216
3773,AT4G01680,Os01g0285300,1626,0.7814915769247955,0.8085072486856779,0.7949994128052367
3774,AT4G01680,Os05g0543600,1626,0.5938454205579635,0.7496638521586746,0.6717546363583191
3775,AT5G26660,Os01g0702700,1626,0.5455412067861238,0.8089087143539907,0.6772249605700573
3776,AT5G26660,Os01g0285300,1626,0.7697692777455055,0.7784865381551697,0.7741279079503376
3777,AT5G26660,Os05g0543600,1626,0.6932689872946363,0.8154468695236577,0.7543579284091471
3778,AT1G09540,Os01g0702700,1626,0.6301592266559424,0.8326907758483352,0.7314250012521388
3779,AT1G09540,Os01g0285300,1626,0.6800720913952069,0.7856683128883225,0.7328702021417647
3780,AT1G09540,Os05g0543600,1626,0.6629131477426754,0.8843778875258882,0.7736455176342818
3781,AT1G57560,Os01g0702700,1626,0.4174627999463783,0.5300366417078223,0.4737497208271003
3782,AT1G57560,Os01g0285300,1626,0.3707761740917825,0.4691413095427752,0.4199587418172789
3783,AT1G57560,Os05g0543600,1626,0.5800974127530274,0.4895905687430301,0.5348439907480287
3784,AT4G32730,Os01g0841500,1629,0.8416372492068457,0.9413541500716903,0.891495699639268
3785,AT5G02320,Os01g0841500,1629,0.8107779614817463,0.9374796877489247,0.8741288246153355
3786,AT3G09370,Os01g0841500,1629,0.9364391361799645,0.9774605703361477,0.9569498532580561
3787,AT1G80350,Os01g0683100,1630,0.8280084007328299,0.7802262227178589,0.8041173117253444
3788,AT2G32950,Os02g0771100,1631,0.912194468028062,0.8928150390313844,0.9025047535297233
3789,AT4G00820,Os08g0115200,1632,0.7819320408801618,0.6682300462004143,0.725081043540288
3790,AT1G01110,Os08g0115200,1632,0.8817641538942759,0.7078222080611757,0.7947931809777258
3791,AT1G34360,Os02g0101100,1633,0.9301428422479409,0.9083065158515214,0.9192246790497312
3792,AT3G53180,Os10g0456500,1634,0.616687838726357,0.6004779353194201,0.6085828870228885
3793,AT1G73110,Os04g0658300,1636,0.9792662764198579,0.9749370718496098,0.9771016741347338
3794,AT3G04950,Os06g0298500,1637,0.9772171614970668,0.9871849609686155,0.9822010612328411
3795,AT3G59990,Os08g0542000,1639,0.6111801242236025,0.780143380595826,0.6956617524097142
3796,AT2G44180,Os08g0542000,1639,0.788765261083059,0.8968615580691414,0.8428134095761002
3797,AT4G01290,Os06g0105900,1640,0.9636712989856562,0.9575465986936434,0.9606089488396499
3798,AT1G22450,Os03g0390400,1641,0.9768384050523556,0.989319738728692,0.9830790718905238
3799,AT1G22450,Os04g0498200,1641,0.9639195475917403,0.9280356858371834,0.9459776167144618
3800,AT5G57815,Os03g0390400,1641,0.7783487495717712,0.9199235303488927,0.849136139960332
3801,AT5G57815,Os04g0498200,1641,0.8311760529464628,0.8972757686793054,0.864225910812884
3802,AT4G28060,Os03g0390400,1641,0.971598373475133,0.9900844352397642,0.9808414043574486
3803,AT4G28060,Os04g0498200,1641,0.9475758523615889,0.9681949976103233,0.9578854249859561
3804,AT4G26750,Os06g0308800,1642,0.8950802091246257,0.8884180340927195,0.8917491216086726
3805,AT4G10340,Os11g0242800,1643,0.9988133716629182,0.99830492273379,0.9985591471983541
3806,AT5G14240,Os01g0184800,1648,0.8092010863359002,0.860525728851362,0.8348634075936311
3807,AT5G55900,Os02g0725100,1649,0.8339365774461177,0.750855504221762,0.7923960408339399
3808,AT4G26620,Os02g0725100,1649,0.7598194736136556,0.7299346821730126,0.7448770778933341
3809,AT1G48870,Os04g0417800,1650,0.6138195034034883,0.5555902501194838,0.5847048767614861
3810,AT1G57620,Os06g0210100,1651,0.966832744984137,0.9382826190855504,0.9525576820348437
3811,AT1G57620,Os02g0768200,1651,0.9056146387238035,0.9339620837979927,0.9197883612608981
3812,AT1G09580,Os06g0210100,1651,0.843093972027347,0.8389103074717222,0.8410021397495346
3813,AT1G09580,Os02g0768200,1651,0.8396085615979265,0.8751760395093198,0.8573923005536231
3814,AT1G21900,Os06g0210100,1651,0.7482908083471111,0.8993595666719771,0.8238251875095441
3815,AT1G21900,Os02g0768200,1651,0.6123101518784972,0.8478253942966385,0.7300677730875679
3816,AT2G43240,Os02g0604300,1652,0.8548830855457604,0.956979448781265,0.9059312671635127
3817,AT3G59360,Os02g0604300,1652,0.9548237186648197,0.9870575115501036,0.9709406151074617
3818,AT1G02390,Os11g0679700,1654,0.617382367398007,0.4919193528401749,0.5546508601190909
3819,AT4G01950,Os11g0679700,1654,0.518864411576329,0.3189988140123555,0.41893161279434227
3820,AT1G06520,Os11g0679700,1654,0.530542026006524,0.5022710778326518,0.516406551919588
3821,AT3G19990,Os02g0828200,1655,0.8405737521783816,0.52015931177314,0.6803665319757608
3822,AT3G19990,Os02g0828500,1655,0.6296617364493499,0.6111072168233233,0.6203844766363366
3823,AT4G17905,Os04g0590900,1657,0.7039039575792782,0.40513621156603474,0.5545200845726564
3824,AT4G17905,Os02g0692000,1657,0.9027808808853538,0.729208220487494,0.8159945506864239
3825,AT4G33565,Os04g0590900,1657,0.3692859377094598,0.25241994583399713,0.31085294177172845
3826,AT4G33565,Os02g0692000,1657,0.39004200366414943,0.5352620678668154,0.4626520357654824
3827,AT1G72220,Os04g0590900,1657,0.3251038920416462,0.19497849291062608,0.2600411924761361
3828,AT1G72220,Os02g0692000,1657,0.4970284641851736,0.6441675959853433,0.5705980300852584
3829,AT5G10380,Os04g0590900,1657,0.24015073655361424,0.3772885136211566,0.30871962508738543
3830,AT5G10380,Os02g0692000,1657,0.21908932481344118,0.4449322924964155,0.3320108086549284
3831,AT3G03550,Os04g0590900,1657,0.5725903749050449,0.28382985502628644,0.4282101149656657
3832,AT3G03550,Os02g0692000,1657,0.7576031100585371,0.730119483829855,0.743861296944196
3833,AT5G17600,Os04g0590900,1657,0.8206418006677179,0.823597259837502,0.8221195302526099
3834,AT5G17600,Os02g0692000,1657,0.47271357714183576,0.7604715628484946,0.6165925699951652
3835,AT1G17080,Os01g0242900,1658,0.6704797652561181,0.9367787159471085,0.8036292406016132
3836,AT1G17080,Os06g0359400,1658,0.7052842198291056,0.882045563167118,0.7936648914981118
3837,AT1G53560,Os01g0242900,1658,0.5459965656578553,0.8124263183049227,0.679211441981389
3838,AT1G53560,Os06g0359400,1658,0.5534014669364775,0.739072805480325,0.6462371362084012
3839,AT3G07210,Os08g0528800,1659,0.9547700969659055,0.8518018161542138,0.9032859565600597
3840,AT3G07210,Os01g0917200,1659,0.8940882076947138,0.9111805002389677,0.9026343539668407
3841,AT2G26730,Os01g0607900,1660,0.6829021255045653,0.6735765493069938,0.6782393374057796
3842,AT5G07120,Os05g0346100,1662,0.9009785960051835,0.928265094790505,0.9146218453978443
3843,AT5G58440,Os05g0346100,1662,0.7457373941131035,0.924269555520153,0.8350034748166282
3844,AT1G18060,Os01g0120500,1663,0.9731593607101896,0.9822144336466465,0.9776868971784181
3845,AT5G53140,Os02g0255100,1664,0.7212833459940122,0.8847538633104987,0.8030186046522554
3846,AT4G37690,Os02g0723200,1665,0.7488270253362528,0.6612330731241038,0.7050300492301783
3847,AT2G22900,Os02g0723200,1665,0.6163048265912558,0.6124645531304763,0.614384689860866
3848,AT5G46850,Os12g0596900,1666,0.7631261450466955,0.6069013860124263,0.685013765529561
3849,AT3G03150,Os04g0598000,1667,0.6194299219009886,0.8248207742552175,0.722125348078103
3850,AT5G17165,Os04g0598000,1667,0.4040395013182001,0.5826477616695874,0.49334363149389376
3851,AT5G19300,Os04g0244500,1668,0.9553264220921399,0.9331336625776645,0.9442300423349022
3852,AT1G76150,Os09g0544900,1669,0.800817730908441,0.8227560936753227,0.8117869122918818
3853,AT5G51060,Os09g0438000,1672,0.7225651599394841,0.792550581487972,0.757557870713728
3854,AT5G51060,Os01g0360200,1672,0.7474481816498887,0.590664330093994,0.6690562558719413
3855,AT5G51060,Os05g0528000,1672,0.6733097993654765,0.7333248367054326,0.7033173180354546
3856,AT1G64060,Os09g0438000,1672,0.8105302803010475,0.834659869364346,0.8225950748326967
3857,AT1G64060,Os01g0360200,1672,0.47216459308152414,0.6538218894376294,0.5629932412595768
3858,AT1G64060,Os05g0528000,1672,0.7165518694183961,0.7306037916202007,0.7235778305192984
3859,AT1G19230,Os09g0438000,1672,0.7361663464259649,0.79660984546758,0.7663880959467724
3860,AT1G19230,Os01g0360200,1672,0.8360814454026841,0.6313780468376613,0.7337297461201727
3861,AT1G19230,Os05g0528000,1672,0.7269761830287323,0.6973012585630077,0.71213872079587
3862,AT1G09090,Os09g0438000,1672,0.49317663881317303,0.7089756252987096,0.6010761320559413
3863,AT1G09090,Os01g0360200,1672,0.43973367889539294,0.6053974828739844,0.5225655808846887
3864,AT1G09090,Os05g0528000,1672,0.363608740336923,0.7039286283256332,0.5337686843312781
3865,AT5G47910,Os09g0438000,1672,0.5158407435542249,0.8059072805480325,0.6608740120511287
3866,AT5G47910,Os01g0360200,1672,0.4303811609097815,0.5748988370240561,0.5026399989669188
3867,AT5G47910,Os05g0528000,1672,0.6502077840832924,0.6740098773299347,0.6621088307066135
3868,AT4G13340,Os01g0594300,1673,0.5903749050449082,0.6170605207724851,0.6037177129086966
3869,AT4G13340,Os01g0180000,1673,0.4931281239427269,0.5340066910944719,0.5135674075185994
3870,AT4G13340,Os03g0637600,1673,0.6008949716890196,0.3703234028994743,0.48560918729424696
3871,AT4G13340,Os03g0795300,1673,0.719181886079424,0.6958292177791938,0.707505551929309
3872,AT4G13340,Os02g0138000,1673,0.5421409101645037,0.6222208061175721,0.5821808581410379
3873,AT4G13340,Os05g0180300,1673,0.6669390308516274,0.6009240082842122,0.6339315195679198
3874,AT3G24480,Os01g0594300,1673,0.6824076142812459,0.5167011842175137,0.5995543992493797
3875,AT3G24480,Os01g0180000,1673,0.6232986281782027,0.5337963995539271,0.578547513866065
3876,AT3G24480,Os03g0637600,1673,0.636060592519773,0.6613605225426159,0.6487105575311944
3877,AT3G24480,Os03g0795300,1673,0.5258501273515349,0.6077361797036801,0.5667931535276075
3878,AT3G24480,Os02g0138000,1673,0.6834085526609768,0.6612012107694758,0.6723048817152263
3879,AT3G24480,Os05g0180300,1673,0.9153581482639974,0.8367549961942188,0.876056572229108
3880,AT4G18670,Os01g0594300,1673,0.3965860851691318,0.46511249181314496,0.43084928849113835
3881,AT4G18670,Os01g0180000,1673,0.7793556459180482,0.4622717858849769,0.6208137159015126
3882,AT4G18670,Os03g0637600,1673,0.5007015505607937,0.5412203281822527,0.5209609393715232
3883,AT4G18670,Os03g0795300,1673,0.5290316814871084,0.5450183208539111,0.5370250011705098
3884,AT4G18670,Os02g0138000,1673,0.7870950444613254,0.5511358929424885,0.669115468701907
3885,AT4G18670,Os05g0180300,1673,0.8877608472228429,0.8633069583842247,0.8755339028035338
3886,AT4G28380,Os01g0594300,1673,0.5237946288931588,0.5951604623581682,0.5594775456256635
3887,AT4G28380,Os01g0180000,1673,0.40203762455873815,0.6831097658116936,0.5425736951852158
3888,AT4G28380,Os03g0637600,1673,0.41353054202600653,0.5227401624980086,0.46813535226200753
3889,AT4G28380,Os03g0795300,1673,0.4576790741319987,0.6855121873506452,0.5715956307413219
3890,AT4G28380,Os02g0138000,1673,0.2655525269225613,0.7364792098136053,0.5010158683680833
3891,AT4G28380,Os05g0180300,1673,0.26689306939541535,0.43020551218735065,0.34854929079138297
3892,AT3G22800,Os01g0594300,1673,0.6805844765181643,0.615566530366594,0.6480755034423792
3893,AT3G22800,Os01g0180000,1673,0.5099781044729433,0.528296957145133,0.5191375308090382
3894,AT3G22800,Os03g0637600,1673,0.7052504580186781,0.7973809144495778,0.7513156862341279
3895,AT3G22800,Os03g0795300,1673,0.6232271325796506,0.6569507726620998,0.6400889526208752
3896,AT3G22800,Os02g0138000,1673,0.517520890120202,0.7409208220487494,0.6292208560844756
3897,AT3G22800,Os05g0180300,1673,0.41717681755216945,0.5843768254474005,0.500776821499785
3898,AT5G26570,Os12g0297500,1674,0.9365029715358149,0.8437533853751793,0.8901281784554971
3899,AT2G48010,Os01g0384300,1676,0.888466866258546,0.6924114492060963,0.7904391577323211
3900,AT1G28230,Os09g0467400,1679,0.7438351005087678,0.614917954436833,0.6793765274728003
3901,AT2G33750,Os09g0467400,1679,0.3760817433010114,0.3493133662577665,0.3626975547793889
3902,AT4G25020,Os03g0253500,1680,0.8173846016354618,0.825547235940736,0.8214659187880988
3903,AT1G33520,Os03g0253500,1680,0.6742928638455695,0.7906579576230683,0.732475410734319
3904,AT5G58210,Os02g0638000,1681,0.873576914865623,0.9500780627688387,0.9118274888172309
3905,AT1G53240,Os05g0574400,1682,0.7700433442066222,0.794213796399554,0.7821285703030881
3906,AT1G53240,Os01g0649100,1682,0.9322757942714153,0.9373331209176359,0.9348044575945256
3907,AT3G15020,Os05g0574400,1682,0.8500201081370927,0.5727003345547236,0.7113602213459082
3908,AT3G15020,Os01g0649100,1682,0.9599803387103982,0.9631161382826191,0.9615482384965086
3909,AT3G18760,Os01g0220300,1683,0.9824771948191224,0.976562051935638,0.9795196233773802
3910,AT5G52470,Os05g0176000,1684,0.974297332320479,0.9842727417556157,0.9792850370380474
3911,AT4G25630,Os05g0176000,1684,0.9781789475252097,0.9851075354468695,0.9816432414860397
3912,AT1G01290,Os04g0460500,1686,0.9221323562268199,0.8377823801178906,0.8799573681723553
3913,AT5G08110,Os02g0111900,1687,0.5214263371911166,0.36095091427256476,0.4411886257318407
3914,AT5G37055,Os03g0367800,1688,0.7390522364716922,0.92386808985184,0.8314601631617661
3915,AT1G06580,Os07g0300200,1689,0.5002010813709281,0.530310657957623,0.5152558696642755
3916,AT1G64583,Os07g0300200,1689,0.5002010813709281,0.5588720726461686,0.5295365770085483
3917,AT1G12775,Os07g0300200,1689,0.5002010813709281,0.5859614465509002,0.5430812639609142
3918,AT1G12620,Os07g0300200,1689,0.5002010813709281,0.5540226222717859,0.527111851821357
3919,AT1G62720,Os07g0300200,1689,0.5002010813709281,0.5491030747172215,0.5246520780440749
3920,AT4G26800,Os07g0300200,1689,0.5002010813709281,0.541309542775211,0.5207553120730696
3921,AT5G41170,Os07g0300200,1689,0.5002010813709281,0.43390154532419944,0.4670513133475638
3922,AT1G63400,Os07g0300200,1689,0.5002010813709281,0.573764537199299,0.5369828092851135
3923,AT3G22470,Os07g0300200,1689,0.5002010813709281,0.5469364346025171,0.5235687579867225
3924,AT5G61990,Os07g0300200,1689,0.5002010813709281,0.5259710052572885,0.5130860433141082
3925,AT5G16640,Os07g0300200,1689,0.5002010813709281,0.5696479209813605,0.5349245011761443
3926,AT3G16710,Os07g0300200,1689,0.5002010813709281,0.547401624980086,0.523801353175507
3927,AT1G12300,Os07g0300200,1689,0.5002010813709281,0.5587127608730286,0.5294569211219784
3928,AT1G12700,Os07g0300200,1689,0.5002010813709281,0.5999490202325952,0.5500750508017617
3929,AT3G14230,Os09g0434500,1690,0.7871367502271475,0.6836896606659232,0.7354132054465353
3930,AT3G14230,Os06g0194000,1690,0.8757168178500678,0.806474430460411,0.8410956241552394
3931,AT1G53910,Os09g0434500,1690,0.7593949684972519,0.693796399553927,0.7265956840255894
3932,AT1G53910,Os06g0194000,1690,0.867878368112963,0.8468057989485422,0.8573420835307526
3933,AT3G19300,Os04g0689400,1691,0.9059088133220131,0.8765652381711009,0.8912370257465569
3934,AT1G49730,Os04g0689400,1691,0.6551454488583046,0.8721746057033615,0.763660027280833
3935,AT1G12120,Os10g0553900,1692,0.6942477960843393,0.7271690297913016,0.7107084129378205
3936,AT5G18140,Os08g0548400,1695,0.28261614311035643,0.49336944400191174,0.3879927935561341
3937,AT5G18140,Os06g0716100,1695,0.6924348719781939,0.9416536562051936,0.8170442640916937
3938,AT3G49560,Os04g0405100,1696,0.8776531569775236,0.8252158674526048,0.8514345122150642
3939,AT5G24650,Os04g0405100,1696,0.9311743152062201,0.8247506770750358,0.8779624961406279
3940,AT3G56820,Os01g0810200,1697,0.6914135062845908,0.5861335032658913,0.638773504775241
3941,AT3G01410,Os10g0458700,1698,0.7240461401952085,0.7656014019436037,0.7448237710694061
3942,AT5G51080,Os10g0458700,1698,0.8556682604227177,0.9113971642504382,0.8835327123365779
3943,AT1G24090,Os10g0458700,1698,0.8786064316248864,0.8022685996495141,0.8404375156372003
