,arabidopsis,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
2992,AT3G17712,LOC100822966,1193,0.9049798897043579,0.9473227764751229,0.9261513330897404
2993,AT2G39730,LOC100836073,1194,0.9962267280341668,0.9983233225195131,0.9972750252768399
2994,AT2G26350,LOC100845440,1195,0.7933490898536303,0.8666302637073202,0.8299896767804753
2995,AT2G07680,LOC100823223,1197,0.782618070240909,0.6609578261009218,0.7217879481709154
2996,AT2G43920,LOC100835924,1199,0.18924410167102043,0.5589181897022452,0.3740811456866328
2997,AT2G43940,LOC100835924,1199,0.5141518430982295,0.7022901744130023,0.6082210087556159
2998,AT2G43910,LOC100835924,1199,0.44335530953269475,0.4303729161982462,0.43686411286547044
2999,AT1G68980,LOC100829469,1200,0.8128622963055107,0.8750521954196512,0.8439572458625809
3000,AT1G69290,LOC100829469,1200,0.7720114442094788,0.9092795426075225,0.8406454934085006
3001,AT2G44640,LOC100827567,1201,0.6232864784177136,0.7230141650338868,0.6731503217258001
3002,AT3G06960,LOC100827567,1201,0.8466061284571049,0.7847107570744869,0.8156584427657959
3003,AT1G07250,LOC100821096,1203,0.4635319484181283,0.7046221051617255,0.5840770267899269
3004,AT1G07250,LOC100844818,1203,0.7187212339843265,0.6316641505797707,0.6751926922820486
3005,AT3G21790,LOC100821096,1203,0.3330182029273956,0.6706645681431278,0.5018413855352617
3006,AT3G21790,LOC100844818,1203,0.47725670688725796,0.7500594224777567,0.6136580646825074
3007,AT1G07260,LOC100821096,1203,0.6300369034291164,0.6582276041499373,0.6441322537895269
3008,AT1G07260,LOC100844818,1203,0.5885972550483062,0.5552500562104519,0.571923655629379
3009,AT5G26310,LOC100821096,1203,0.6245884645685617,0.580503003244146,0.6025457339063538
3010,AT5G26310,LOC100844818,1203,0.8408342662851931,0.49635435068897954,0.6685943084870863
3011,AT1G01420,LOC100821096,1203,0.506986772815856,0.49077184980567246,0.49887931131076424
3012,AT1G01420,LOC100844818,1203,0.5865074428826139,0.5775993318986286,0.5820533873906213
3013,AT2G18570,LOC100821096,1203,0.6141207447029067,0.4412745318472361,0.5276976382750713
3014,AT2G18570,LOC100844818,1203,0.47327611228593935,0.42824655510230303,0.4507613336941212
3015,AT2G18560,LOC100821096,1203,0.17661400671725339,0.39266373301641344,0.2846388698668334
3016,AT2G18560,LOC100844818,1203,0.4175146162458018,0.4851765008190666,0.4513455585324342
3017,AT1G01390,LOC100821096,1203,0.21371646556371024,0.33565669867985737,0.2746865821217838
3018,AT1G01390,LOC100844818,1203,0.6295559149147903,0.40366813349179326,0.5166120242032918
3019,AT2G29710,LOC100821096,1203,0.656731765974209,0.5704429383612244,0.6135873521677166
3020,AT2G29710,LOC100844818,1203,0.5535099722187669,0.4836668486814634,0.5185884104501152
3021,AT3G21750,LOC100821096,1203,0.5712613969859897,0.618950952365657,0.5951061746758233
3022,AT3G21750,LOC100844818,1203,0.7048601032927441,0.5472135675970835,0.6260368354449137
3023,AT5G66690,LOC100821096,1203,0.6254509267321806,0.6627565605627469,0.6441037436474637
3024,AT5G66690,LOC100844818,1203,0.6672057055189285,0.5874152828188739,0.6273104941689012
3025,AT2G29730,LOC100821096,1203,0.45909524401874197,0.5603571772717052,0.5097262106452236
3026,AT2G29730,LOC100844818,1203,0.48327367048601033,0.39507275238492917,0.4391732114354697
3027,AT4G01070,LOC100821096,1203,0.6752166521540822,0.6883371342305592,0.6817768931923207
3028,AT4G01070,LOC100844818,1203,0.7664883692001493,0.6618957376417306,0.7141920534209399
3029,AT4G15260,LOC100821096,1203,0.6193141767218144,0.7696399319050525,0.6944770543134335
3030,AT4G15260,LOC100844818,1203,0.469759920388108,0.7785500915427359,0.624155005965422
3031,AT3G16520,LOC100821096,1203,0.23300576356926647,0.49390678701056756,0.36345627528991703
3032,AT3G16520,LOC100844818,1203,0.4589210930049342,0.5555905309478688,0.5072558119764015
3033,AT3G50740,LOC100821096,1203,0.6211303230086661,0.6129508881251405,0.6170406055669033
3034,AT3G50740,LOC100844818,1203,0.5496703570095783,0.6634310859859313,0.6065507214977548
3035,AT1G07240,LOC100821096,1203,0.5933490898536302,0.7709054700799794,0.6821272799668048
3036,AT1G07240,LOC100844818,1203,0.6558195463780735,0.7634214499084572,0.7096204981432653
3037,AT4G15280,LOC100821096,1203,0.6167986620779257,0.7462242636430797,0.6815114628605027
3038,AT4G15280,LOC100844818,1203,0.6788203802757852,0.7408537564642019,0.7098370683699935
3039,AT1G19870,LOC100828351,1204,0.9282497823112327,0.9143288472039315,0.921289314757582
3040,AT3G58970,LOC100831758,1205,0.7876186922088153,0.9074743840940481,0.8475465381514318
3041,AT2G33205,LOC100826018,1207,0.5147050983597817,0.23247358108759195,0.37358933972368685
3042,AT2G33205,LOC100834284,1207,0.6795799051054681,0.8408184241801304,0.7601991646427992
3043,AT4G13345,LOC100826018,1207,0.7414603806443587,0.4490476343429801,0.5952540074936694
3044,AT4G13345,LOC100834284,1207,0.49892606874818596,0.6060835769119584,0.5525048228300722
3045,AT3G24460,LOC100826018,1207,0.9094829373470995,0.8850094754761828,0.8972462064116411
3046,AT3G24460,LOC100834284,1207,0.17197827258780116,0.6605209905887643,0.41624963158828276
3047,AT5G16650,LOC100832961,1208,0.6647592984202015,0.7254488806090001,0.6951040895146008
3048,AT5G16650,LOC100840428,1208,0.6754156818841481,0.7404104969003951,0.7079130893922716
3049,AT4G24540,VRT-2,1209,0.5852717999751212,0.5981370250216812,0.5917044124984012
3050,AT4G24540,LOC100827009,1209,0.4254343409213418,0.7081938778787782,0.56681410940006
3051,AT4G24540,LOC100839211,1209,0.6342662851930174,0.6687823210098609,0.6515243031014392
3052,AT2G22540,VRT-2,1209,0.7002197619936145,0.6610220666174156,0.6806209143055151
3053,AT2G22540,LOC100827009,1209,0.3425384583488825,0.7197314746410561,0.5311349664949694
3054,AT2G22540,LOC100839211,1209,0.7142596508686818,0.7648475893746186,0.7395536201216502
3055,AT1G75180,LOC100843908,1210,0.7732139154952937,0.7949185751453441,0.7840662453203189
3056,AT1G19400,LOC100843908,1210,0.8139486669154539,0.8885105836250924,0.8512296252702731
3057,AT1G71190,LOC100824275,1211,0.7737861259692334,0.8424437092474223,0.8081149176083278
3058,AT1G66345,LOC100840510,1213,0.5913670854583903,0.7973854109787043,0.6943762482185474
3059,AT5G45370,LOC100845085,1214,0.8477256706887257,0.9178556515594385,0.8827906611240821
3060,AT5G45370,LOC100833135,1214,0.5955384168843555,0.4608614653261812,0.5281999411052684
3061,AT4G19185,LOC100845085,1214,0.9055686859891362,0.9536633154530563,0.9296160007210963
3062,AT4G19185,LOC100833135,1214,0.5205456731765974,0.45690424951016606,0.4887249613433817
3063,AT3G45870,LOC100845085,1214,0.5739611984169766,0.8497864002826583,0.7118737993498174
3064,AT3G45870,LOC100833135,1214,0.3134349674964179,0.3584749301384383,0.3359549488174281
3065,AT5G37260,LOC100842816,1215,0.6928971265082721,0.5998008543988693,0.6463489904535706
3066,AT5G37260,LOC100829508,1215,0.697665547124435,0.40135547489801815,0.5495105110112266
3067,AT5G37260,LOC100837761,1215,0.5501015880913878,0.28814441268107793,0.41912300038623285
3068,AT1G18330,LOC100842816,1215,0.48832773562217524,0.563896829730511,0.5261122826763431
3069,AT1G18330,LOC100829508,1215,0.6906663349504498,0.8557222240066811,0.7731942794785654
3070,AT1G18330,LOC100837761,1215,0.7827922212547165,0.8852664375421578,0.8340293293984371
3071,AT5G17300,LOC100842816,1215,0.3288551644068499,0.48694953907429417,0.40790235174057204
3072,AT5G17300,LOC100829508,1215,0.9015134552390429,0.9811454084090836,0.9413294318240633
3073,AT5G17300,LOC100837761,1215,0.9301239789360202,0.9829762631291555,0.9565501210325879
3074,AT5G50230,LOC100823518,1216,0.8926234606294315,0.9281341341984389,0.9103787974139352
3075,AT3G47520,LOC100838923,1217,0.9162665339801799,0.955455625863232,0.935861079921706
3076,AT1G22770,LOC100822621,1218,0.7052452626777792,0.8492210837375133,0.7772331732076463
3077,AT5G48610,LOC100822097,1219,0.9745988307003359,0.9694664825105195,0.9720326566054277
3078,AT5G48610,LOC100838614,1219,0.9450677945018038,0.8549063694472103,0.899987081974507
3079,AT1G56670,LOC100838980,1220,0.30370989047441344,0.27338836604246297,0.2885491282584382
3080,AT1G56670,LOC100839287,1220,0.30972817040735934,0.42635788391738666,0.368043027162373
3081,AT3G62280,LOC100838980,1220,0.45906207239706437,0.5036713455176179,0.4813667089573411
3082,AT3G62280,LOC100839287,1220,0.4621304474022474,0.6181286737545371,0.5401295605783922
3083,AT1G09390,LOC100838980,1220,0.3484761786291828,0.43800468955770405,0.39324043409344345
3084,AT1G09390,LOC100839287,1220,0.48215781399013147,0.5742331288343557,0.5281954714122437
3085,AT5G61970,LOC100830023,1221,0.9386159140854998,0.9585777149648284,0.9485968145251641
3086,AT4G15930,LOC100822113,1222,0.8465231994029108,0.8249445925545241,0.8357338959787175
3087,AT1G48440,LOC100825757,1223,0.8682257328855164,0.9480165740532553,0.9081211534693858
3088,AT3G17780,LOC100825757,1223,0.7649956462246549,0.908123213310635,0.8365594297676449
3089,AT2G47790,LOC100843015,1224,0.9131484015424804,0.8195419651173995,0.86634518332994
3090,AT5G57620,LOC100835199,1225,0.3769125513123523,0.6947740339832332,0.5358432926477927
3091,AT5G57620,LOC100834402,1225,0.6087656010283203,0.6461246908425143,0.6274451459354173
3092,AT3G49690,LOC100835199,1225,0.5505162333623584,0.7981884174348762,0.6743523253986173
3093,AT3G49690,LOC100834402,1225,0.565601028320272,0.8286448463045644,0.6971229373124181
3094,AT2G36890,LOC100835199,1225,0.5822117178753576,0.7922012012976584,0.687206459586508
3095,AT2G36890,LOC100834402,1225,0.6200356594933034,0.7395753701859763,0.6798055148396398
3096,AT2G44520,LOC100843969,1226,0.9198490691213667,0.9292968875469758,0.9245729783341712
3097,AT4G02980,LOC100830045,1228,0.8545424389434838,0.8409212090065205,0.8477318239750021
3098,AT3G54870,LOC100834075,1229,0.6468258904507194,0.8437606398355443,0.7452932651431319
3099,AT4G26900,LOC100830050,1230,0.9815234067255464,0.9578582211800983,0.9696908139528224
3100,AT5G03700,LOC100841357,1231,0.6288095534270431,0.7271512542960846,0.6779804038615639
3101,AT3G45190,LOC100822811,1232,0.9658829871045321,0.943628946776732,0.954755966940632
3102,AT3G45190,LOC100827579,1232,0.8944478998217026,0.9375068255548775,0.9159773626882901
3103,AT1G30470,LOC100822811,1232,0.9466683252477505,0.9177014743198535,0.932184899783802
3104,AT1G30470,LOC100827579,1232,0.9380437036115603,0.9634021777535091,0.9507229406825347
3105,AT2G28360,LOC100822811,1232,0.9050379400422938,0.8952108694953907,0.9001244047688423
3106,AT2G28360,LOC100827579,1232,0.975063233403823,0.943661067034979,0.959362150219401
3107,AT1G07990,LOC100822811,1232,0.9595720860803583,0.9376031863296181,0.9485876362049882
3108,AT1G07990,LOC100827579,1232,0.8712111788365053,0.9275559695499951,0.8993835741932502
3109,AT5G65250,LOC100841857,1233,0.8091470746776134,0.6413002280538335,0.7252236513657234
3110,AT2G04845,LOC100840353,1234,0.8742463822200108,0.9222304307326631,0.8982384064763369
3111,AT3G13310,LOC104581580,1235,0.5223949910851267,0.5192882150772492,0.520841603081188
3112,AT1G16750,LOC100830293,1236,0.5614573399123716,0.7746828124498121,0.6680700761810918
3113,AT1G16750,LOC100845414,1236,0.6138685021630661,0.679157164423602,0.6465128332933341
3114,AT3G13000,LOC100830293,1236,0.600719639903618,0.7512735682394887,0.6759966040715533
3115,AT3G13000,LOC100845414,1236,0.5943986031061538,0.6324543089326439,0.6134264560193988
3116,AT5G50350,LOC100828748,1237,0.8357424223576729,0.8316191822182251,0.8336808022879489
3117,AT2G35050,LOC100839142,1238,0.8914126964381972,0.9625991712973372,0.9270059338677672
3118,AT2G35050,LOC100839960,1238,0.891188787991873,0.9787106928339704,0.9349497404129217
3119,AT2G35050,LOC100828846,1238,0.8769084048596426,0.9563999614556901,0.9166541831576663
3120,AT1G79570,LOC100839142,1238,0.9778164780030684,0.9664214820287155,0.9721189800158919
3121,AT1G79570,LOC100839960,1238,0.9336235850230128,0.9451129027077378,0.9393682438653753
3122,AT1G79570,LOC100828846,1238,0.9420491769291371,0.9317765714836347,0.9369128742063859
3123,AT1G16270,LOC100839142,1238,0.9798648256416637,0.9715735714515145,0.9757191985465891
3124,AT1G16270,LOC100839960,1238,0.9149728407347515,0.923373911926252,0.9191733763305017
3125,AT1G16270,LOC100828846,1238,0.9246921258863042,0.9134037837664215,0.9190479548263628
3126,AT3G24715,LOC100839142,1238,0.7728490276568395,0.934571033951113,0.8537100308039762
3127,AT3G24715,LOC100839960,1238,0.8889082390015342,0.9282112228182314,0.9085597309098827
3128,AT3G24715,LOC100828846,1238,0.8347970311398598,0.9047248899881155,0.8697609605639877
3129,AT1G04700,LOC100839142,1238,0.8146038064435874,0.9051488773969742,0.8598763419202808
3130,AT1G04700,LOC100839960,1238,0.8855081477795745,0.9147592586644396,0.9001337032220071
3131,AT1G04700,LOC100828846,1238,0.8158643280673384,0.8955256480262102,0.8556949880467744
3132,AT1G34640,LOC100825385,1239,0.5089438984948377,0.5140526129830084,0.511498255738923
3133,AT5G66810,LOC100845502,1241,0.963395115478708,0.9474191372498635,0.9554071263642858
3134,AT5G61440,LOC100836377,1242,0.7130074221503503,0.4904185269649568,0.6017129745576535
3135,AT5G61440,LOC100825075,1242,0.8039888875067379,0.7600873671024315,0.7820381273045847
3136,AT1G08570,LOC100836377,1242,0.8094953767052286,0.8007451899913275,0.805120283348278
3137,AT1G08570,LOC100825075,1242,0.48102168594767175,0.7632351524106253,0.6221284191791485
3138,AT4G33910,LOC100832694,1243,0.7204627441224033,0.8823948864548871,0.8014288152886452
3139,AT4G38430,LOC100844022,1244,0.4743956545175602,0.7636141714579385,0.6190049129877494
3140,AT2G21960,LOC100846062,1245,0.9800555624663101,0.9878199980727845,0.9839377802695473
3141,AT4G09150,LOC100841358,1246,0.9151884562756561,0.9007805222753991,0.9079844892755276
3142,AT4G09150,LOC100822713,1246,0.6370029439814239,0.540391224745447,0.5886970843634354
3143,AT1G22930,LOC100841358,1246,0.7260106978479911,0.9046670735232711,0.8153388856856312
3144,AT1G22930,LOC100822713,1246,0.9292117593398846,0.741316288182957,0.8352640237614208
3145,AT5G07890,LOC100846178,1247,0.8492183936642203,0.8860694439983298,0.867643918831275
3146,AT5G61200,LOC100846178,1247,0.6399800970269934,0.7248707159605564,0.6824254064937749
3147,AT1G77680,LOC100839011,1249,0.9190363643902641,0.8679664664503903,0.8935014154203272
3148,AT3G19830,LOC100829001,1250,0.8482232450138906,0.9476118587993447,0.8979175519066176
3149,AT1G50260,LOC100829001,1250,0.5883484678857238,0.638775575755629,0.6135620218206764
3150,AT1G47640,LOC100833523,1252,0.9563295600613675,0.9493078084347798,0.9528186842480737
3151,AT1G70780,LOC100836662,1253,0.7881577310610772,0.7706035396524589,0.779380635356768
3152,AT1G23150,LOC100836662,1253,0.8043288966289339,0.8000963607747407,0.8022126287018373
3153,AT4G36550,LOC100822859,1254,0.7384666417879503,0.8120450968425786,0.7752558693152645
3154,AT2G14660,LOC100831181,1255,0.4235435584857155,0.6207753830340795,0.5221594707598975
3155,AT1G27070,LOC100823517,1256,0.7258199610233445,0.7171811261362542,0.7215005435797993
3156,AT3G13682,LOC100821112,1257,0.8642202595679397,0.8887290013811711,0.8764746304745554
3157,AT3G13682,LOC100846366,1257,0.7501679313347431,0.8713455176179616,0.8107567244763524
3158,AT3G13682,LOC100835742,1257,0.775983745905378,0.8205633893296501,0.7982735676175141
3159,AT3G10390,LOC100821112,1257,0.7758013019861508,0.9073972954742556,0.8415992987302032
3160,AT3G10390,LOC100846366,1257,0.7074511755193431,0.9254617287122989,0.8164564521158211
3161,AT3G10390,LOC100835742,1257,0.8708462909980512,0.8894035268043555,0.8801249089012033
3162,AT1G62830,LOC100821112,1257,0.9309035120454451,0.8986413130761571,0.9147724125608011
3163,AT1G62830,LOC100846366,1257,0.8099514865032964,0.8777246009057913,0.8438380437045438
3164,AT1G62830,LOC100835742,1257,0.8628933947008335,0.8596858638743455,0.8612896292875896
3165,AT3G19190,LOC100835901,1258,0.9873284405191359,0.9707384447370957,0.9790334426281158
3166,AT5G03460,LOC100842861,1259,0.8303520338350541,0.9469244852728615,0.8886382595539578
3167,AT1G54490,LOC100823403,1260,0.8750093295185968,0.885388494523496,0.8801989120210464
3168,AT5G03770,LOC100836321,1261,0.7605589418252685,0.8016317091189413,0.7810953254721049
3169,AT4G19670,LOC100826894,1262,0.7346353194841813,0.9240869816593325,0.8293611505717569
3170,AT2G42120,LOC100831775,1264,0.8494754737322221,0.9108405871583207,0.8801580304452714
3171,AT1G01730,LOC100841246,1265,0.8052577020359083,0.833347252111907,0.8193024770739077
3172,AT1G01730,LOC100827446,1265,0.8355019281005099,0.7854623711174638,0.8104821496089869
3173,AT2G20450,LOC100839660,1266,0.9654102914956255,0.9817556933157743,0.9735829924056999
3174,AT2G20450,LOC100830457,1266,0.9796492101007588,0.9848199659525263,0.9822345880266425
3175,AT4G27090,LOC100839660,1266,0.9660073806858233,0.9842353772524332,0.9751213789691282
3176,AT4G27090,LOC100830457,1266,0.9736534394825226,0.9827642694247262,0.9782088544536244
3177,AT5G66100,LOC100842797,1267,0.754994402288842,0.8839238107474384,0.8194591065181402
3178,AT2G45490,LOC100822167,1268,0.8709485701648907,0.8418526964956798,0.8564006333302853
3179,AT1G02290,LOC100837593,1270,0.8457602521043248,0.8091350014454116,0.8274476267748683
3180,AT4G24290,LOC100839902,1271,0.5736368536716838,0.5258471718112614,0.5497420127414726
3181,AT4G24290,LOC100826955,1271,0.8913131815731641,0.8945813124337519,0.8929472470034581
3182,AT1G28380,LOC100839902,1271,0.9405076179550617,0.7930299039604279,0.8667687609577448
3183,AT1G28380,LOC100826955,1271,0.6977466333107581,0.8838274499726978,0.790787041641728
3184,AT1G53800,LOC100822972,1272,0.9784882033420409,0.9926123406032185,0.9855502719726297
3185,AT5G20920,LOC100827004,1273,0.9799311688850189,0.9643593614492662,0.9721452651671425
3186,AT5G47310,LOC100843033,1274,0.7686942820417133,0.744586130472489,0.7566402062571012
3187,AT5G47310,LOC100844987,1274,0.8501389061657751,0.9222753990942087,0.886207152629992
3188,AT5G47310,LOC100846756,1274,0.8595513538168097,0.8215719654386021,0.8405616596277059
3189,AT5G47310,LOC100844954,1274,0.7667205705518929,0.5087784665788713,0.6377495185653821
3190,AT4G17486,LOC100843033,1274,0.9121117883650538,0.8847268172036103,0.8984193027843321
3191,AT4G17486,LOC100844987,1274,0.8686984284944231,0.8551376353065878,0.8619180319005055
3192,AT4G17486,LOC100846756,1274,0.8650993075423974,0.8530369704172421,0.8590681389798198
3193,AT4G17486,LOC100844954,1274,0.74172575361778,0.658272572511483,0.6999991630646315
3194,AT3G25660,LOC100823644,1275,0.9908860969440644,0.9883981627212283,0.9896421298326463
