,arabidopsis,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
12218,AT4G12050,LOC100253941,3500,0.30440410562543785,0.5589099149474676,0.4316570102864527
12219,AT4G12050,LOC100262516,3500,0.2923811409252886,0.32110273992760235,0.3067419404264455
12220,AT3G60870,LOC100265031,3500,0.4729540401425395,0.6824280356167699,0.5776910378796547
12221,AT3G60870,LOC100253941,3500,0.4080802850790363,0.5078489655375379,0.4579646253082871
12222,AT3G60870,LOC100262516,3500,0.4210626503822374,0.3468686541687513,0.38396565227549434
12223,AT4G17800,LOC100265031,3500,0.6860536655194469,0.7194705226430704,0.7027620940812587
12224,AT4G17800,LOC100253941,3500,0.6016690524776901,0.6408134435975161,0.621241248037603
12225,AT4G17800,LOC100262516,3500,0.6068467700179697,0.44526030783719356,0.5260535389275817
12226,AT4G22810,LOC100265031,3500,0.33969481923674355,0.7334660950717927,0.5365804571542682
12227,AT4G22810,LOC100253941,3500,0.2765144823805318,0.5180317254775009,0.3972731039290163
12228,AT4G22810,LOC100262516,3500,0.3177534797307587,0.39034403602224904,0.35404875787650386
12229,AT5G08770,LOC100257607,3504,0.62444491822252,0.4655882227912011,0.5450165705068606
12230,AT3G26560,LOC100241659,3505,0.9814576797733987,0.9645898937579094,0.973023786765654
12231,AT1G74250,LOC100245270,3506,0.987555203606128,0.9899879337237707,0.9887715686649494
12232,AT5G14370,LOC100241511,3507,0.7440441019705784,0.7164542805850673,0.7302491912778228
12233,AT5G14370,LOC100254358,3507,0.8189565376298237,0.9244945407457548,0.8717255391877892
12234,AT1G07050,LOC100241511,3507,0.8406664027045959,0.8229494687895464,0.8318079357470711
12235,AT1G07050,LOC100254358,3507,0.7268601711692505,0.9493628417552018,0.8381115064622262
12236,AT3G18690,LOC104879182,3509,0.8128772880942954,0.7555647115375183,0.7842209998159069
12237,AT3G18690,LOC100854780,3509,0.7241616666159048,0.768892551281674,0.7465271089487894
12238,AT1G21326,LOC104879182,3509,0.6693814150397466,0.6298072992796204,0.6495943571596835
12239,AT1G21326,LOC100854780,3509,0.7383973441354734,0.7686512257570852,0.7535242849462793
12240,AT2G29180,LOC100248460,3510,0.9784728778972376,0.9932278433411487,0.9858503606191931
12241,AT5G08050,LOC100243309,3511,0.9809581823165717,0.9874137947948243,0.984185988555698
12242,AT3G15095,LOC100257171,3512,0.8758809734108975,0.9003090143912416,0.8880949939010696
12243,AT3G07520,LOC100243515,3513,0.42600432491700424,0.5415168192118662,0.48376057206443523
12244,AT5G48400,LOC100243515,3513,0.40068833186123715,0.2970010889078548,0.348844710384546
12245,AT3G04110,LOC100243515,3513,0.5141595346145647,0.5195444244974837,0.5168519795560242
12246,AT5G48410,LOC100243515,3513,0.37603021350470567,0.26525795344183173,0.32064408347326867
12247,AT5G40960,LOC100256574,3515,0.9270794627356622,0.7974925689396392,0.8622860158376506
12248,AT3G50780,LOC100252985,3517,0.7248865470715439,0.7091556549633597,0.7170211010174519
12249,AT5G49400,LOC100258605,3519,0.9538817652971096,0.89240413196386,0.9231429486304847
12250,AT4G32610,LOC100262887,3520,0.9697194895379648,0.8955825657023455,0.9326510276201552
12251,AT5G57035,LOC100242304,3522,0.9453781256662503,0.9378557344242032,0.9416169300452268
12252,AT5G57035,LOC100242290,3522,0.8198946182194743,0.8918802789958504,0.8558874486076624
12253,AT5G61560,LOC100242304,3522,0.8658788414095575,0.9304099590923807,0.8981444002509691
12254,AT5G61560,LOC100242290,3522,0.8455821886516615,0.88343977162365,0.8645109801376557
12255,AT3G14720,LOC100250338,3523,0.7489659793500442,0.7658730392301126,0.7574195092900784
12256,AT3G14720,LOC100252272,3523,0.4354338622727134,0.7442832337620295,0.5898585480173715
12257,AT2G42880,LOC100250338,3523,0.899278165260561,0.871108625916007,0.885193395588284
12258,AT2G42880,LOC100252272,3523,0.939536441994335,0.9484976014597252,0.9440170217270301
12259,AT1G53510,LOC100250338,3523,0.8648615721987025,0.8961652785544012,0.8805134253765519
12260,AT1G53510,LOC100252272,3523,0.709389943045107,0.8672827334530151,0.7883363382490611
12261,AT3G05630,LOC100261987,3524,0.8873450491883167,0.8959945848906677,0.8916698170394922
12262,AT3G16785,LOC100261987,3524,0.9554168062619925,0.9661967685923659,0.9608067874271793
12263,AT4G39080,LOC100250193,3525,0.8794383699326896,0.9738426675299449,0.9266405187313173
12264,AT4G39080,LOC100258865,3525,0.8979502329972894,0.9877100562111893,0.9428301446042393
12265,AT4G39080,LOC100255659,3525,0.8072000730971888,0.8151564201418523,0.8111782466195205
12266,AT2G28520,LOC100250193,3525,0.984759236134377,0.9845610524147268,0.984660144274552
12267,AT2G28520,LOC100258865,3525,0.9822922060122438,0.9894581947673564,0.9858752003898001
12268,AT2G28520,LOC100255659,3525,0.8116650930466299,0.811589511168663,0.8116273021076464
12269,AT2G21410,LOC100250193,3525,0.896981695245637,0.963395038111775,0.930188366678706
12270,AT2G21410,LOC100258865,3525,0.9441050162945817,0.976673827952559,0.9603894221235703
12271,AT2G21410,LOC100255659,3525,0.8439375019035726,0.858583242591012,0.8512603722472923
12272,AT1G66730,LOC100266816,3526,0.9656016812353424,0.9780452632508314,0.971823472243087
12273,AT3G59410,LOC100249259,3527,0.9749703042670484,0.9481267841902352,0.9615485442286418
12274,AT1G51940,LOC100256626,3528,0.5695062894039533,0.6268754230554165,0.5981908562296849
12275,AT4G12680,LOC100254517,3529,0.8252185301373618,0.7956855704994261,0.810452050318394
12276,AT1G75800,LOC100232855,3530,0.7469375323607347,0.6433679625651137,0.6951527474629242
12277,AT1G75800,LOC100257373,3530,0.6196936009502635,0.598225701495368,0.6089596512228157
12278,AT1G75800,LOC100264253,3530,0.6582584594767459,0.5920068277465493,0.6251326436116476
12279,AT4G38670,LOC100232855,3530,0.8075838333384096,0.6510315194679067,0.7293076764031581
12280,AT4G38670,LOC100257373,3530,0.5186732860232083,0.4282514363446704,0.47346236118393936
12281,AT4G38670,LOC100264253,3530,0.4530990162336674,0.3959975278848701,0.4245482720592687
12282,AT1G20030,LOC100232855,3530,0.5236499862942771,0.6870596544924806,0.6053548203933788
12283,AT1G20030,LOC100257373,3530,0.5709134102884293,0.6256609474479335,0.5982871788681814
12284,AT1G20030,LOC100264253,3530,0.5994944111107727,0.49618293651961504,0.5478386738151939
12285,AT4G36010,LOC100232855,3530,0.5357279430924848,0.5223226110244563,0.5290252770584706
12286,AT4G36010,LOC100257373,3530,0.8428918060081828,0.75178459898434,0.7973382024962614
12287,AT4G36010,LOC100264253,3530,0.6456241518526414,0.4393831484151976,0.5425036501339195
12288,AT2G40490,LOC100257034,3531,0.9977644443090793,0.992795550192766,0.9952799972509226
12289,AT5G25940,LOC100263004,3532,0.8402826424633753,0.9047411636599076,0.8725119030616415
12290,AT4G18160,LOC100262479,3533,0.35514878323637805,0.6021130698372524,0.47863092653681527
12291,AT4G18160,LOC100262340,3533,0.7395851734535376,0.8838694487771859,0.8117273111153618
12292,AT4G18160,LOC100257187,3533,0.8650382237383121,0.8927043173724948,0.8788712705554034
12293,AT4G01840,LOC100262479,3533,0.668370237261292,0.6622148974366521,0.665292567348972
12294,AT4G01840,LOC100262340,3533,0.8906953370084976,0.8626328026133789,0.8766640698109383
12295,AT4G01840,LOC100257187,3533,0.7666433161757987,0.8512493010388769,0.8089463086073378
12296,AT5G23520,LOC100263151,3534,0.9394207047787287,0.907654727920186,0.9235377163494574
12297,AT3G55080,LOC100263808,3535,0.8769165169189534,0.7526589952617793,0.8147877560903664
12298,AT1G61620,LOC100251896,3536,0.9355526452045199,0.938391359369022,0.9369720022867709
12299,AT5G64350,LOC100265806,3537,0.9894679133798313,0.9971982695194092,0.9933330914496202
12300,AT3G19240,LOC100250552,3538,0.20069442329363749,0.33032166926631157,0.26550804627997454
12301,AT3G19240,LOC100265781,3538,0.9567691042548655,0.9164542805850673,0.9366116924199663
12302,AT4G33400,LOC100250552,3538,0.8713976791642555,0.9348244503958327,0.9031110647800441
12303,AT4G33400,LOC100265781,3538,0.5909359485883106,0.3792754348273934,0.485105691707852
12304,AT4G13640,LOC100250267,3540,0.7095909603143179,0.7186530242535422,0.71412199228393
12305,AT4G13640,LOC100253272,3540,0.7584564310297567,0.7521940021778157,0.7553252166037863
12306,AT3G24120,LOC100250267,3540,0.7199220296652759,0.6808518987217596,0.7003869641935176
12307,AT3G24120,LOC100253272,3540,0.7559102122864191,0.7202684010712499,0.7380893066788345
12308,AT2G37890,LOC100265022,3541,0.8722809368623031,0.7551428823685218,0.8137119096154124
12309,AT2G37890,LOC100244349,3541,0.9583833338409526,0.9763265546366873,0.96735494423882
12310,AT3G53940,LOC100265022,3541,0.8293180641427832,0.7634480120074164,0.7963830380750998
12311,AT3G53940,LOC100244349,3541,0.9384217098650748,0.9776567880161277,0.9580392489406012
12312,AT3G55640,LOC100265022,3541,0.9216641793317699,0.875599635068719,0.8986319072002444
12313,AT3G55640,LOC100244349,3541,0.8501751286815095,0.730804320315489,0.7904897244984992
12314,AT3G20170,LOC100248730,3542,0.8169402735053147,0.9022278466111422,0.8595840600582285
12315,AT5G06740,LOC100243597,3543,0.8387564002341817,0.7394044033733254,0.7890804018037536
12316,AT5G06740,LOC100262448,3543,0.8307360142404153,0.550057388386945,0.6903967013136801
12317,AT5G13650,LOC100264026,3544,0.9231322145402492,0.9492686659407281,0.9362004402404887
12318,AT3G24190,LOC100242787,3545,0.9565315383912527,0.9897466081991818,0.9731390732952172
12319,AT2G42570,LOC100262361,3547,0.32294338013583895,0.5340474999264252,0.42849544003113205
12320,AT2G42570,LOC100255693,3547,0.569555020863156,0.44117837487860145,0.5053666978708787
12321,AT2G42570,LOC100253718,3547,0.7021594127859166,0.5250242797021689,0.6135918462440428
12322,AT2G42570,LOC100258410,3547,0.8099534005421375,0.7466572490852194,0.7783053248136784
12323,AT1G29050,LOC100262361,3547,0.7078914506746261,0.3820477353659613,0.5449695930202937
12324,AT1G29050,LOC100255693,3547,0.7421618493588767,0.612019188322199,0.6770905188405378
12325,AT1G29050,LOC100253718,3547,0.6382176468796638,0.5828423438005828,0.6105299953401233
12326,AT1G29050,LOC100258410,3547,0.4810160509243749,0.590999015731939,0.536007533328157
12327,AT2G31110,LOC100262361,3547,0.34959948831967835,0.32351158068218605,0.33655553450093223
12328,AT2G31110,LOC100255693,3547,0.7173088051655347,0.5686512257570853,0.64298001546131
12329,AT2G31110,LOC100253718,3547,0.6868455517314896,0.5408634744989552,0.6138545131152224
12330,AT2G31110,LOC100258410,3547,0.7784789693296379,0.6271586044975491,0.7028187869135936
12331,AT2G34070,LOC100262361,3547,0.7313251911186915,0.36948703611053885,0.5504061136146152
12332,AT2G34070,LOC100255693,3547,0.8513629579995736,0.5917537302451514,0.7215583441223625
12333,AT2G34070,LOC100253718,3547,0.5426857125453051,0.5871626592895612,0.5649241859174332
12334,AT2G34070,LOC100258410,3547,0.3821216459050346,0.5527466310891368,0.4674341384970857
12335,AT4G38440,LOC100258889,3548,0.9792830384064812,0.9649783689926131,0.9721307036995472
12336,AT5G55260,LOC100245244,3549,0.790759297048701,0.7135936902204303,0.7521764936345656
12337,AT4G26720,LOC100245244,3549,0.8503456887887187,0.6490008534683187,0.7496732711285188
12338,AT5G02280,LOC100264962,3551,0.5254895988791765,0.7903705229700697,0.657930060924623
12339,AT2G30432,LOC100258469,3552,0.828166783419121,0.710026781247241,0.7690967823331809
12340,AT2G30432,LOC100233044,3552,0.843980141930375,0.7360101500600045,0.7899951459951897
12341,AT5G53200,LOC100258469,3552,0.6741753723388055,0.6184081017360397,0.6462917370374226
12342,AT5G53200,LOC100233044,3552,0.7527853074650505,0.6857568890589285,0.7192710982619894
12343,AT4G01060,LOC100258469,3552,0.4104711722961654,0.39264120649682316,0.4015561893964943
12344,AT4G01060,LOC100233044,3552,0.47313982883074956,0.705559970046859,0.5893498994388042
12345,AT2G46410,LOC100258469,3552,0.5340724271312399,0.6694854011137599,0.6017789141224998
12346,AT2G46410,LOC100233044,3552,0.5158224956598544,0.5669645630798108,0.5413935293698326
12347,AT2G30424,LOC100258469,3552,0.8491274023086529,0.682755034972581,0.7659412186406169
12348,AT2G30424,LOC100233044,3552,0.8518868211860019,0.7036175938733401,0.777752207529671
12349,AT3G02720,LOC100247956,3553,0.7950293911613316,0.8150681303157833,0.8050487607385575
12350,AT4G18810,LOC100241189,3555,0.9428379983553132,0.9826127902528031,0.9627253943040581
12351,AT5G49610,LOC100249860,3556,0.8419577863734657,0.8595426587009624,0.8507502225372141
12352,AT5G42670,LOC100254457,3557,0.7892059817866172,0.6887783631066247,0.7389921724466209
12353,AT5G52070,LOC100254457,3557,0.7789236438948619,0.4848877247711822,0.6319056843330221
12354,AT5G19530,LOC100258046,3558,0.8187067889014101,0.7169369316342447,0.7678218602678274
12355,AT5G19530,LOC100242399,3558,0.6819541315140255,0.756531975632008,0.7192430535730168
12356,AT2G30910,LOC100257410,3559,0.8895988791764383,0.9149121516230613,0.9022555153997498
12357,AT2G31300,LOC100257410,3559,0.8838302926933268,0.8853174019247182,0.8845738473090226
12358,AT1G78380,LOC100232878,3560,0.8255413760545792,0.6549574737337768,0.740249424894178
12359,AT1G78380,LOC100259478,3560,0.7946943623793136,0.7760822861178963,0.7853883242486049
12360,AT1G78380,LOC100256345,3560,0.835037919166692,0.802177815709703,0.8186078674381976
12361,AT1G78380,LOC100264557,3560,0.40283860749855327,0.6866005473969217,0.5447195774477375
12362,AT1G78380,LOC100262772,3560,0.8458867602716779,0.5517054651402337,0.6987961127059558
12363,AT1G78380,LOC100256700,3560,0.3238022721042853,0.5023396803908297,0.4130709762475575
12364,AT1G78380,LOC100853047,3560,0.2686017116925045,0.5950851996821567,0.4318434556873306
12365,AT1G78380,LOC104877688,3560,0.32653732525203305,0.4393713764383884,0.38295435084521073
12366,AT1G78380,LOC100245600,3560,0.3910090457771145,0.5061596868654169,0.4485843663212657
12367,AT1G78380,LOC100250733,3560,0.5246794383699327,0.5974278230671886,0.5610536307185606
12368,AT1G78380,LOC100853143,3560,0.7664422989065879,0.6613908590600077,0.7139165789832977
12369,AT1G78380,LOC104877654,3560,0.5648037035908994,0.649277494923335,0.6070405992571172
12370,AT1G78380,LOC100252492,3560,0.6514177808911765,0.5381500338444333,0.594783907367805
12371,AT1G78380,LOC100257648,3560,0.38425973867755003,0.3272962712263457,0.3557780049519479
12372,AT1G78340,LOC100232878,3560,0.7084335881582554,0.35320050619500276,0.5308170471766291
12373,AT1G78340,LOC100259478,3560,0.7897846678646484,0.6775802701668677,0.7336824690157581
12374,AT1G78340,LOC100256345,3560,0.7244114153443182,0.6428499955855087,0.6836307054649134
12375,AT1G78340,LOC100264557,3560,0.5364480857673682,0.5131927890102056,0.5248204373887869
12376,AT1G78340,LOC100262772,3560,0.6744555782292206,0.4480885252656052,0.5612720517474129
12377,AT1G78340,LOC100256700,3560,0.42869064660554934,0.36326554636687364,0.3959780964862115
12378,AT1G78340,LOC100853047,3560,0.3920202235555691,0.5202566290944407,0.4561384263250049
12379,AT1G78340,LOC104877688,3560,0.4002680230256145,0.22407957856323024,0.31217380079442236
12380,AT1G78340,LOC100245600,3560,0.4565224012426522,0.4320845227934901,0.44430346201807114
12381,AT1G78340,LOC100250733,3560,0.6818566685956203,0.5787299999019002,0.6302933342487602
12382,AT1G78340,LOC100853143,3560,0.6084975481984588,0.49945554607257425,0.5539765471355165
12383,AT1G78340,LOC104877654,3560,0.5719306794992843,0.520221313164013,0.5460759963316486
12384,AT1G78340,LOC100252492,3560,0.6126884536898852,0.24361517407810704,0.42815181388399615
12385,AT1G78340,LOC100257648,3560,0.3689458776231231,0.05808293357662085,0.21351440559987198
12386,AT1G78370,LOC100232878,3560,0.5855998538056224,0.5263957150004415,0.5559977844030319
12387,AT1G78370,LOC100259478,3560,0.38311454938628814,0.41546984902439743,0.39929219920534276
12388,AT1G78370,LOC100256345,3560,0.5287667895105534,0.4416257099973513,0.48519624975395237
12389,AT1G78370,LOC100264557,3560,0.6155940669448421,0.5312954733479176,0.5734447701463798
12390,AT1G78370,LOC100262772,3560,0.49185270916456003,0.5535065775920421,0.5226796433783011
12391,AT1G78370,LOC100256700,3560,0.6377181494228368,0.6294711439418464,0.6335946466823417
12392,AT1G78370,LOC100853047,3560,0.6000304571620017,0.5387209747196798,0.5693757159408408
12393,AT1G78370,LOC104877688,3560,0.704370602747236,0.8617145884222608,0.7830425955847484
12394,AT1G78370,LOC100245600,3560,0.6704656900070052,0.4986079637423114,0.5845368268746582
12395,AT1G78370,LOC100250733,3560,0.3936649103036579,0.20861904902047343,0.3011419796620657
12396,AT1G78370,LOC100853143,3560,0.6321932202357384,0.5014862120721623,0.5668397161539503
12397,AT1G78370,LOC104877654,3560,0.6931319099686291,0.5758497895759145,0.6344908497722718
12398,AT1G78370,LOC100252492,3560,0.6373404806140164,0.6474057506106713,0.6423731156123438
12399,AT1G78370,LOC100257648,3560,0.7283221149453294,0.9609288089702464,0.8446254619577879
12400,AT1G17170,LOC100232878,3560,0.7634331313008254,0.4380705730009712,0.6007518521508983
12401,AT1G17170,LOC100259478,3560,0.7651752809673195,0.7546646458106477,0.7599199633889836
12402,AT1G17170,LOC100256345,3560,0.7425456096000974,0.6546749462903558,0.6986102779452266
12403,AT1G17170,LOC100264557,3560,0.4749794414156489,0.5205044946061457,0.4977419680108973
12404,AT1G17170,LOC100262772,3560,0.6161301129960711,0.4697371906177345,0.5429336518069028
12405,AT1G17170,LOC100256700,3560,0.3802820333201352,0.38420200712204594,0.38224202022109055
12406,AT1G17170,LOC100853047,3560,0.4052264489994822,0.4771005621118926,0.4411635055556874
12407,AT1G17170,LOC104877688,3560,0.42144184204915786,0.2053915653786162,0.313416703713887
12408,AT1G17170,LOC100245600,3560,0.3790820211372704,0.37340710438800434,0.3762445627626374
12409,AT1G17170,LOC100250733,3560,0.7057716321993116,0.7388092645457488,0.7222904483725302
12410,AT1G17170,LOC100853143,3560,0.6089178570340815,0.5300744577533183,0.5694961573936999
12411,AT1G17170,LOC104877654,3560,0.5490695337008498,0.5214750286941935,0.5352722811975217
12412,AT1G17170,LOC100252492,3560,0.607017330125179,0.29697165896583183,0.45199449454550544
12413,AT1G17170,LOC100257648,3560,0.4373039320196144,0.03546896612613673,0.2363864490728756
12414,AT4G25440,LOC100252191,3561,0.8864191514634666,0.8739986462226669,0.8802088988430667
