,arabidopsis,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
13048,AT1G01970,LOC103844689,3442,0.9720943598317616,0.9849174035943051,0.9785058817130334
13049,AT2G30490,LOC103865043,3444,0.8492071370725462,0.9352402686652318,0.8922237028688891
13050,AT2G30490,LOC103857323,3444,0.8998406436949764,0.8700293042192888,0.8849349739571326
13051,AT2G30490,LOC103865042,3444,0.5644452571906268,0.6065714063431965,0.5855083317669116
13052,AT2G30490,LOC103867954,3444,0.8188249431803338,0.8097559710588418,0.8142904571195878
13053,AT2G32190,LOC103867623,3446,0.9351406776561562,0.9757066005088618,0.955423639082509
13054,AT3G22231,LOC103867623,3446,0.8768567621933696,0.7186074588890906,0.79773211054123
13055,AT2G32200,LOC103867623,3446,0.9896984421397285,0.9756432088840482,0.9826708255118883
13056,AT3G22235,LOC103867623,3446,0.7308315264244103,0.7441542836890468,0.7374929050567285
13057,AT3G22240,LOC103867623,3446,0.5763763711463494,0.6102596463323623,0.5933180087393559
13058,AT5G04080,LOC103867623,3446,0.7799629039421093,0.6866523171079588,0.733307610525034
13059,AT1G56060,LOC103867623,3446,0.9814127850779801,0.9683589349054457,0.974885859991713
13060,AT2G32210,LOC103867623,3446,0.9400305277418055,0.9830542661122781,0.9615423969270418
13061,AT4G37608,LOC103862556,3447,0.8195674448711362,0.7563081870283447,0.7879378159497404
13062,AT5G35690,LOC103849202,3448,0.8626035162883042,0.9269365421021238,0.8947700291952141
13063,AT1G58230,LOC103828858,3449,0.9879829671621516,0.9807266409066155,0.9843548040343836
13064,AT4G13950,LOC103832124,3451,0.7570788741143244,0.7832213894867871,0.7701501318005557
13065,AT4G13950,LOC103828705,3451,0.4140593478872953,0.3262052332667721,0.3701322905770337
13066,AT4G13950,LOC103833145,3451,0.9267512503229214,0.8299681024869687,0.8783596764049451
13067,AT3G23805,LOC103832124,3451,0.7599118750925224,0.8533492388682866,0.8066305569804045
13068,AT3G23805,LOC103828705,3451,0.8643787861635768,0.7736210160524882,0.8189999011080324
13069,AT3G23805,LOC103833145,3451,0.468490120779888,0.7261222478670158,0.597306184323452
13070,AT2G30080,LOC103867987,3453,0.7699051699365187,0.770789139285807,0.7703471546111629
13071,AT5G60930,LOC103860553,3454,0.9971582910269918,0.9983143590674516,0.9977363250472218
13072,AT5G60930,LOC103854926,3454,0.9983077463419164,0.994652628303208,0.9964801873225622
13073,AT4G13980,LOC103863574,3455,0.9623396640455603,0.9524234330022562,0.9573815485239082
13074,AT5G44320,LOC103839188,3456,0.9677839024007943,0.9740618759886933,0.9709228891947438
13075,AT5G44320,LOC103827911,3456,0.9853496695315969,0.9799382796089313,0.9826439745702641
13076,AT4G20980,LOC103839188,3456,0.9728362809895764,0.9815720546666321,0.9772041678281043
13077,AT4G20980,LOC103827911,3456,0.9801196478486899,0.9793262622857292,0.9797229550672095
13078,AT5G56360,LOC103856932,3458,0.966989733274119,0.9746583335494412,0.9708240334117801
13079,AT5G56360,LOC103845078,3458,0.9460591969487185,0.9848655377194575,0.9654623673340881
13080,AT1G76450,LOC103832108,3459,0.9933227095796652,0.99504680895205,0.9941847592658576
13081,AT1G74070,LOC103852879,3460,0.9847749418741346,0.9931220087077042,0.9889484752909194
13082,AT2G02570,LOC103827514,3461,0.8571227043548683,0.9434143305412204,0.9002685174480443
13083,AT5G46860,LOC103827698,3463,0.8139345332950181,0.9110033453489276,0.8624689393219729
13084,AT5G46860,LOC103860939,3463,0.8779591943363202,0.8801587095770339,0.879058951956677
13085,AT5G46860,LOC103840170,3463,0.8589357088743175,0.7809496641684603,0.8199426865213889
13086,AT5G46860,LOC103855658,3463,0.8453930353457509,0.8019760898316952,0.823684562588723
13087,AT5G46860,LOC103853750,3463,0.8968154862979701,0.9438603770649101,0.9203379316814402
13088,AT4G17730,LOC103827698,3463,0.8497975391206667,0.9376883379580404,0.8937429385393536
13089,AT4G17730,LOC103860939,3463,0.9009117270566107,0.9103757682632712,0.9056437476599409
13090,AT4G17730,LOC103840170,3463,0.8721492201990647,0.8622701693420813,0.867209694770573
13091,AT4G17730,LOC103855658,3463,0.8688889469421875,0.9019423770130444,0.8854156619776159
13092,AT4G17730,LOC103853750,3463,0.8696935656626349,0.9031975311843572,0.8864455484234961
13093,AT2G23090,LOC103842444,3464,0.8393832127276052,0.8996395321698089,0.869511372448707
13094,AT2G23090,LOC103858394,3464,0.8407220669296481,0.9354736651020462,0.8880978660158472
13095,AT4G03340,LOC103858706,3465,0.8570182084171478,0.9067399704364514,0.8818790894267996
13096,AT4G03340,LOC103844498,3465,0.6830847200815068,0.7058271310391329,0.6944559255603198
13097,AT1G03520,LOC103858706,3465,0.6193787716502521,0.8210264256632348,0.7202025986567435
13098,AT1G03520,LOC103844498,3465,0.7927741059066329,0.9109151733616867,0.8518446396341598
13099,AT5G56280,LOC103861629,3468,0.8422842811985684,0.8148232670314567,0.8285537741150125
13100,AT5G56280,LOC103845068,3468,0.8540139502076857,0.9717486579704883,0.912881304089087
13101,AT4G26430,LOC103861629,3468,0.8849081741947282,0.8590441119265578,0.871976143060643
13102,AT4G26430,LOC103845068,3468,0.8055017111209801,0.9490210316122506,0.8772613713666153
13103,AT5G11230,LOC103851006,3469,0.8648292797617494,0.7825367599387983,0.8236830198502738
13104,AT5G11230,LOC103846742,3469,0.9195172287677316,0.8488524675189958,0.8841848481433636
13105,AT5G11230,LOC103842185,3469,0.9608662713237023,0.9351002308031431,0.9479832510634227
13106,AT2G25520,LOC103851006,3469,0.874218239765929,0.9269106091647,0.9005644244653146
13107,AT2G25520,LOC103846742,3469,0.7696805036704197,0.8730893908352998,0.8213849472528598
13108,AT2G25520,LOC103842185,3469,0.8067504375767391,0.9028759627603019,0.8548132001685205
13109,AT4G32390,LOC103851006,3469,0.9777737140468663,0.9136899976660358,0.945731855856451
13110,AT4G32390,LOC103846742,3469,0.9167167376368244,0.8926583854153161,0.9046875615260702
13111,AT4G32390,LOC103842185,3469,0.9526372162282192,0.9396281216773424,0.9461326689527808
13112,AT5G16840,LOC103831217,3470,0.657289897855221,0.7495708098856357,0.7034303538704283
13113,AT5G16840,LOC103851070,3470,0.8961623866872175,0.9350950442156583,0.9156287154514379
13114,AT5G16840,LOC103828434,3470,0.5649102641134826,0.7704001452244497,0.6676552046689661
13115,AT5G16840,LOC103860937,3470,0.7157605998066825,0.8532766266434998,0.7845186132250912
13116,AT5G16840,LOC103856219,3470,0.8035998850544686,0.7896631311428646,0.7966315080986666
13117,AT5G16840,LOC103855649,3470,0.7300869928681523,0.7211327507066725,0.7256098717874124
13118,AT5G16840,LOC103846288,3470,0.7052326340813501,0.8593916132880371,0.7823121236846936
13119,AT5G32450,LOC103831217,3470,0.5101282687635519,0.7957677446124322,0.652948006687992
13120,AT5G32450,LOC103851070,3470,0.3914888058726717,0.6682243717745909,0.5298565888236313
13121,AT5G32450,LOC103828434,3470,0.7266595261109224,0.8875495967428232,0.8071045614268728
13122,AT5G32450,LOC103860937,3470,0.25833485723242505,0.6699359456445632,0.4641354014384941
13123,AT5G32450,LOC103856219,3470,0.3821468690404661,0.5124555898446617,0.4473012294425639
13124,AT5G32450,LOC103855649,3470,0.2648606285430654,0.5602966728041285,0.412578650673597
13125,AT5G32450,LOC103846288,3470,0.2593798166096293,0.5074297865719251,0.38340480159077717
13126,AT1G67950,LOC103831217,3470,0.9143708038350008,0.8483389953580042,0.8813548995965025
13127,AT1G67950,LOC103851070,3470,0.7648005433788762,0.7095718472031327,0.7371861952910044
13128,AT1G67950,LOC103828434,3470,0.746675722981269,0.7898239153548923,0.7682498191680807
13129,AT1G67950,LOC103860937,3470,0.6173306512709318,0.696268250304712,0.6567994507878219
13130,AT1G67950,LOC103856219,3470,0.5123749314245409,0.45530976893752756,0.4838423501810343
13131,AT1G67950,LOC103855649,3470,0.507212832101152,0.6520474054096107,0.5796301187553814
13132,AT1G67950,LOC103846288,3470,0.371963739909611,0.48646559995850724,0.4292146699340591
13133,AT4G17720,LOC103831217,3470,0.8351890070273519,0.7030056274474209,0.7690973172373864
13134,AT4G17720,LOC103851070,3470,0.798014577183312,0.8997173309820803,0.8488659540826962
13135,AT4G17720,LOC103828434,3470,0.6260874108519031,0.6983065791862244,0.6621969950190638
13136,AT4G17720,LOC103860937,3470,0.8535019201128556,0.8741785742071003,0.863840247159978
13137,AT4G17720,LOC103856219,3470,0.6899762271741686,0.7159357900469386,0.7029560086105536
13138,AT4G17720,LOC103855649,3470,0.8378536534392226,0.8770208241487514,0.857437238793987
13139,AT4G17720,LOC103846288,3470,0.6696569920844327,0.7855761002048701,0.7276165461446514
13140,AT2G42500,LOC103865953,3472,0.893293973196792,0.9618578356370425,0.9275759044169173
13141,AT2G42500,LOC103830163,3472,0.9412837325948954,0.9430149633048935,0.9421493479498945
13142,AT2G42500,LOC103866645,3472,0.927077509861804,0.9487357693005886,0.9379066395811964
13143,AT2G42500,LOC103862981,3472,0.9193813840486951,0.9222374938409273,0.9208094389448112
13144,AT2G42500,LOC103858019,3472,0.9511690483032473,0.9675112159954358,0.9593401321493416
13145,AT2G42500,LOC103841728,3472,0.9336868779226207,0.9419205933456083,0.9378037356341145
13146,AT3G58500,LOC103865953,3472,0.8486062854306539,0.9047846269546952,0.8766954561926745
13147,AT3G58500,LOC103830163,3472,0.8988845058648346,0.9255828427686005,0.9122336743167175
13148,AT3G58500,LOC103866645,3472,0.8909166906136524,0.9375638598584062,0.9142402752360292
13149,AT3G58500,LOC103862981,3472,0.8960944643276992,0.9339954876688883,0.9150449759982937
13150,AT3G58500,LOC103858019,3472,0.881616552156535,0.9617074245999845,0.9216619883782597
13151,AT3G58500,LOC103841728,3472,0.8898769560333342,0.9358004201135863,0.9128386880734602
13152,AT1G06570,LOC103843547,3473,0.9328195616395413,0.966250875236638,0.9495352184380896
13153,AT1G06570,LOC103844028,3473,0.9697118524517359,0.8592152693135551,0.9144635608826455
13154,AT4G13630,LOC103863645,3474,0.6773426683037697,0.8460361505147688,0.7616894094092692
13155,AT2G01590,LOC103854057,3475,0.9778050628281826,0.9889214491325433,0.9833632559803629
13156,AT3G55960,LOC103841497,3477,0.8637477468063429,0.9598068284305674,0.9117772876184551
13157,AT3G55960,LOC103830029,3477,0.7346377909558766,0.8171987240994788,0.7759182575276777
13158,AT5G21105,LOC103845610,3478,0.8107027061545206,0.7224034646404398,0.7665530853974802
13159,AT5G21105,LOC103845612,3478,0.5910058024272083,0.5538699146230072,0.5724378585251078
13160,AT5G21105,LOC103849284,3478,0.7278316222123532,0.5284199061227666,0.6281257641675599
13161,AT5G21105,LOC103851396,3478,0.7024623306657842,0.5547962967765359,0.62862931372116
13162,AT5G21100,LOC103845610,3478,0.2843386713341519,0.7697621949638236,0.5270504331489878
13163,AT5G21100,LOC103845612,3478,0.8483502703832388,0.7200481776348585,0.7841992240090487
13164,AT5G21100,LOC103849284,3478,0.6825726899866768,0.7433365317289489,0.7129546108578129
13165,AT5G21100,LOC103851396,3478,0.6377439327046162,0.8187417338761962,0.7282428332904062
13166,AT1G17455,LOC103872531,3479,0.6756968572846731,0.8544695417649957,0.7650831995248344
13167,AT1G17455,LOC103831768,3479,0.7001280075237075,0.6831773034931666,0.691652655508437
13168,AT1G72630,LOC103872531,3479,0.6602053345176206,0.7942428878919116,0.7272241112047662
13169,AT1G72630,LOC103831768,3479,0.6870189921366807,0.7336064936075309,0.7103127428721059
13170,AT2G06255,LOC103872531,3479,0.6776822801013611,0.7729104535670756,0.7252963668342183
13171,AT2G06255,LOC103831768,3479,0.7727683586300582,0.7243639947096808,0.7485661766698695
13172,AT5G26330,LOC103854709,3482,0.9631216419795015,0.9595549907938072,0.9613383163866543
13173,AT4G37650,LOC103858567,3485,0.9214190548342434,0.9458312803091206,0.933625167571682
13174,AT4G37650,LOC103862567,3485,0.9375166540400741,0.9344363476050933,0.9359765008225838
13175,AT4G37650,LOC103835041,3485,0.9171138222001619,0.8622494229921422,0.8896816225961521
13176,AT2G04240,LOC103860295,3489,0.8293947072807545,0.8921656596042634,0.860780183442509
13177,AT2G04240,LOC103828541,3489,0.5976906397763787,0.866658022354192,0.7321743310652853
13178,AT5G46030,LOC103827760,3490,0.9104847160177759,0.9486009180259848,0.9295428170218804
13179,AT5G46030,LOC103853681,3490,0.8090946297796007,0.8480796659837659,0.8285871478816833
13180,AT3G20250,LOC103869342,3491,0.9705386765589488,0.9635175436321671,0.967028110095558
13181,AT3G20250,LOC103861595,3491,0.901375427780245,0.9205622260833486,0.9109688269317968
13182,AT3G20250,LOC103863640,3491,0.8461950416677552,0.84843235393273,0.8473136978002426
13183,AT3G20250,LOC103859846,3491,0.9411622560672954,0.9166463525323514,0.9289043042998234
13184,AT4G25880,LOC103869342,3491,0.8213850936544842,0.8301029537615725,0.8257440237080284
13185,AT4G25880,LOC103861595,3491,0.9232111601661485,0.9664687119109981,0.9448399360385733
13186,AT4G25880,LOC103863640,3491,0.9719585151127249,0.9202043515468997,0.9460814333298123
13187,AT4G25880,LOC103859846,3491,0.8199482745108284,0.6826223386322968,0.7512853065715626
13188,AT2G14110,LOC103838025,3492,0.9064384010960462,0.8796348642410725,0.8930366326685594
13189,AT5G03370,LOC103855478,3493,0.8061548107317328,0.8791162054925961,0.8426355081121644
13190,AT1G72020,LOC103852746,3495,0.8932893289328933,0.9311324913772984,0.9122109101550958
13191,AT1G72020,LOC103831717,3495,0.8587592268461675,0.9570498690386661,0.9079045479424168
13192,AT1G54400,LOC103858331,3496,0.5791463428287797,0.8304556417105365,0.7048009922696581
13193,AT2G27140,LOC103858331,3496,0.9845607252018078,0.8398589248204144,0.912209825011111
13194,AT2G33330,LOC103827938,3497,0.15289845607252017,0.6589300070018931,0.4059142315372066
13195,AT2G33330,LOC103844247,3497,0.7974711983071658,0.9093591971162575,0.8534151977117117
13196,AT2G33330,LOC103867543,3497,0.9530134016040127,0.942345893519359,0.9476796475616859
13197,AT3G04370,LOC103827938,3497,,0.7437929514276083,0.7437929514276083
13198,AT3G04370,LOC103844247,3497,,0.6073857005783045,0.6073857005783045
13199,AT3G04370,LOC103867543,3497,,0.47856124063172634,0.47856124063172634
13200,AT5G43980,LOC103827938,3497,0.8250006530996108,0.9016415549389278,0.8633211040192693
13201,AT5G43980,LOC103844247,3497,0.39869380077849476,0.460252586810508,0.4294731937945014
13202,AT5G43980,LOC103867543,3497,0.18779487447425483,0.2895153133995488,0.23865509393690182
13203,AT1G04520,LOC103827938,3497,0.5300399696961781,0.7022068929747672,0.6161234313354726
13204,AT1G04520,LOC103844247,3497,0.8949763577940908,0.9296335675942013,0.9123049626941461
13205,AT1G04520,LOC103867543,3497,0.8597560019854228,0.88607660589715,0.8729163039412864
13206,AT5G10800,LOC103837075,3499,0.826024713289271,0.7793573818106376,0.8026910475499542
13207,AT5G10800,LOC103874373,3499,0.8566158990569241,0.9734135525530978,0.915014725805011
13208,AT5G25060,LOC103837075,3499,0.9824864808380573,0.9703430927621172,0.9764147868000872
13209,AT5G25060,LOC103874373,3499,0.9357976958645733,0.9243536215347112,0.9300756586996423
13210,AT5G10460,LOC103850321,3500,0.8971132997204734,0.8745739074309392,0.8858436035757062
13211,AT5G16380,LOC103830973,3501,0.2772851955380235,0.30708747179793056,0.292186333667977
13212,AT5G16380,LOC103844908,3501,0.3575903236761671,0.4183034672337336,0.3879468954549503
13213,AT5G16380,LOC103856192,3501,0.8168917683325061,0.8474728352480486,0.8321823017902774
13214,AT5G16380,LOC103870667,3501,0.5379137386034117,0.6260055496486088,0.5819596441260102
13215,AT5G16380,LOC103859222,3501,0.6313069829410382,0.6609153174335612,0.6461111501872997
13216,AT5G16380,LOC103837253,3501,0.45766085843412835,0.6848473846632609,0.5712541215486946
13217,AT1G61667,LOC103830973,3501,0.7913895347318373,0.5512460776432146,0.671317806187526
13218,AT1G61667,LOC103844908,3501,0.5482222628595314,0.3936464303311636,0.4709343465953475
13219,AT1G61667,LOC103856192,3501,0.8211708769821573,0.7366043411737248,0.7788876090779411
13220,AT1G61667,LOC103870667,3501,0.7505263982862667,0.7727133632426545,0.7616198807644605
13221,AT1G61667,LOC103859222,3501,0.6360406489197733,0.621347417799792,0.6286940333597826
13222,AT1G61667,LOC103837253,3501,0.6750280832832624,0.7119680506210939,0.6934980669521782
13223,AT3G07460,LOC103830973,3501,0.7381186667479414,0.8680272814501698,0.8030729740990556
13224,AT3G07460,LOC103844908,3501,0.6399911758985926,0.6867975415575321,0.6633943587280624
13225,AT3G07460,LOC103856192,3501,0.3069742330433571,0.6763310080132776,0.4916526205283174
13226,AT3G07460,LOC103870667,3501,0.7077974288193991,0.7671325951090481,0.7374650119642236
13227,AT3G07460,LOC103859222,3501,0.7059977765586586,0.8011433543966414,0.75357056547765
13228,AT3G07460,LOC103837253,3501,0.7579903109044414,0.9147117554005342,0.8363510331524877
13229,AT5G54530,LOC103830973,3501,0.6206942593995547,0.6756878711651669,0.6481910652823608
13230,AT5G54530,LOC103844908,3501,0.40767348502660294,0.6723010295376157,0.5399872572821094
13231,AT5G54530,LOC103856192,3501,0.4448914548446929,0.7037576826327118,0.5743245687387023
13232,AT5G54530,LOC103870667,3501,0.38415028837976145,0.48008609735224705,0.4321181928660043
13233,AT5G54530,LOC103859222,3501,0.4566646638278604,0.7123028736576102,0.5844837687427353
13234,AT5G54530,LOC103837253,3501,0.5373761650571389,0.8166333860636394,0.6770047755603892
13235,AT3G07470,LOC103830973,3501,0.7645387230015878,0.8824511812452995,0.8234949521234436
13236,AT3G07470,LOC103844908,3501,0.45623506941723196,0.6196623531547418,0.5379487112859869
13237,AT3G07470,LOC103856192,3501,0.37008977942649146,0.6234848681310132,0.49678732377875234
13238,AT3G07470,LOC103870667,3501,0.8311781046178497,0.8171572313996007,0.8241676680087252
13239,AT3G07470,LOC103859222,3501,0.7891126843555069,0.777993885589643,0.7835532849725749
13240,AT3G07470,LOC103837253,3501,0.611829520682939,0.8698840797697155,0.7408568002263273
13241,AT1G13380,LOC103831238,3503,0.8781681862117611,0.650190607090065,0.7641793966509131
13242,AT1G13380,LOC103867152,3503,0.6110974685859087,0.5522885817276523,0.5816930251567805
13243,AT1G13380,LOC103861693,3503,0.6289349251547847,0.5578071108114415,0.5933710179831131
13244,AT1G13380,LOC103869916,3503,0.6983254525980302,0.619657166567257,0.6589913095826436
13245,AT1G13380,LOC103871935,3503,0.8370229107343452,0.8765021654002749,0.8567625380673101
